"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.931429646E1,1.591950059E0,-4.455000401E0,4.399500191E-1
7.931679892E1,1.467000127E0,-4.749000072E0,5.430000424E-1
7.931930138E1,1.470000029E0,-5.146950245E0,5.599500537E-1
7.932180384E1,1.515000105E0,-5.632950306E0,5.140500069E-1
7.932430630E1,1.635000110E0,-6.136050224E0,3.940500319E-1
7.932680877E1,1.780950069E0,-6.627000332E0,1.909500062E-1
7.932931115E1,1.932000041E0,-7.186950207E0,3.495000303E-2
7.933181361E1,2.113950014E0,-7.705050468E0,-2.059500068E-1
7.933431607E1,2.313000202E0,-8.209950447E0,-4.960500300E-1
7.933681852E1,2.571000099E0,-8.770050049E0,-7.930500507E-1
7.933932098E1,2.763000250E0,-9.309000015E0,-1.140000105E0
7.934182344E1,2.883000135E0,-9.877050400E0,-1.486950040E0
7.934432590E1,3.010050058E0,-1.038495064E1,-1.867950082E0
7.934682838E1,3.079050064E0,-1.091895008E1,-2.275050163E0
7.934933084E1,3.309000254E0,-1.138800049E1,-2.649000168E0
7.935183328E1,3.597000122E0,-1.180995083E1,-2.998050213E0
7.935433575E1,3.913050175E0,-1.225005054E1,-3.373950243E0
7.935683821E1,4.144950390E0,-1.261905098E1,-3.750000238E0
7.935934067E1,4.344000340E0,-1.294500065E1,-4.227000237E0
7.936184313E1,4.626000404E0,-1.319205093E1,-4.801950455E0
7.936434536E1,4.861050129E0,-1.337805080E1,-5.341050148E0
7.936684782E1,5.113050461E0,-1.352205086E1,-5.856000423E0
7.936935028E1,5.326050282E0,-1.360605049E1,-6.318000317E0
7.937185275E1,5.464950085E0,-1.351995087E1,-6.744000435E0
7.937435521E1,5.524950027E0,-1.339305019E1,-7.117950439E0
7.937685767E1,5.491050243E0,-1.318905067E1,-7.441050529E0
7.937936013E1,5.278050423E0,-1.274805069E1,-7.585050583E0
7.938186262E1,4.878000259E0,-1.222395039E1,-7.567950249E0
7.938436508E1,4.389000416E0,-1.167600060E1,-7.312050343E0
7.938686754E1,4.072950363E0,-1.111995029E1,-6.771000385E0
7.938937001E1,3.901050091E0,-1.060695076E1,-6.145050526E0
7.939187247E1,3.670950174E0,-1.012395000E1,-5.496000290E0
7.939437493E1,3.438000202E0,-9.630000114E0,-4.801950455E0
7.939687739E1,3.300000191E0,-9.192000389E0,-4.261050224E0
7.939937978E1,3.084000111E0,-8.766000748E0,-3.774000168E0
7.940188224E1,2.830050230E0,-8.413949966E0,-3.327000141E0
7.940438478E1,2.641050100E0,-8.104949951E0,-2.965050220E0
7.940688716E1,2.433000088E0,-7.744950294E0,-2.658000231E0
7.940938972E1,2.176050186E0,-7.429050446E0,-2.361000061E0
7.941189211E1,2.004000187E0,-7.144050121E0,-2.059950113E0
7.941439464E1,1.812000036E0,-6.936000347E0,-1.774950027E0
7.941689703E1,1.635000110E0,-6.759000301E0,-1.581000090E0
7.941939949E1,1.503000021E0,-6.640950203E0,-1.353000045E0
7.942190196E1,1.399950027E0,-6.567000389E0,-1.140000105E0
7.942440442E1,1.309050083E0,-6.523950100E0,-9.940500259E-1
7.942690689E1,1.249050021E0,-6.496950150E0,-7.969500422E-1
7.942940935E1,1.309050083E0,-6.583950520E0,-6.060000062E-1
7.943191181E1,1.402950048E0,-6.708000183E0,-5.100000501E-1
7.943441428E1,1.429050088E0,-6.814050198E0,-6.850500107E-1
7.943691674E1,1.378950119E0,-6.907050133E0,-1.000950098E0
7.943941920E1,1.438950062E0,-7.105950356E0,-1.183050036E0
7.944192166E1,1.779000044E0,-7.354950428E0,-8.209500313E-1
7.944442412E1,2.217000008E0,-7.683000565E0,-6.700500250E-1
7.944692658E1,2.076000214E0,-7.816950321E0,-1.180950046E0
7.944942904E1,1.483950019E0,-7.984950542E0,-1.183050036E0
7.945193147E1,1.278000116E0,-8.332050323E0,-8.839500546E-1
7.945443370E1,1.384050012E0,-8.727000237E0,-8.050500154E-1
7.945693616E1,1.530000091E0,-8.980950356E0,-7.570500374E-1
7.945943862E1,1.585050106E0,-9.199050903E0,-6.490500569E-1
7.946194108E1,1.513050079E0,-9.328050613E0,-6.990000606E-1
7.946444354E1,1.375950098E0,-9.421950340E0,-8.239500523E-1
7.946694600E1,1.288050056E0,-9.532050133E0,-9.940500259E-1
7.946944846E1,1.114950061E0,-9.685050011E0,-1.321950078E0
7.947195092E1,7.200000286E-1,-9.826950073E0,-1.987950087E0
7.947445337E1,3.679500222E-1,-9.901050568E0,-2.845050097E0
7.947695583E1,3.510000110E-1,-1.008000088E1,-3.501000166E0
7.947945830E1,5.380499959E-1,-1.043505096E1,-3.898950100E0
7.948196076E1,7.200000286E-1,-1.067205048E1,-3.841050148E0
7.948446322E1,8.539500237E-1,-1.081800079E1,-3.516000271E0
7.948696568E1,8.809500337E-1,-1.087800026E1,-3.061050177E0
7.948946807E1,8.710500598E-1,-1.081605053E1,-2.725050211E0
7.949197052E1,8.779500127E-1,-1.076100063E1,-2.440050125E0
7.949447299E1,9.330000281E-1,-1.072905064E1,-2.208000183E0
7.949697545E1,9.619500637E-1,-1.072005081E1,-1.969050050E0
7.949947793E1,1.041000009E0,-1.070100021E1,-1.855950117E0
7.950198039E1,1.048050046E0,-1.061505032E1,-1.786950111E0
7.950448285E1,1.096050024E0,-1.054005051E1,-1.684050083E0
7.950698528E1,1.102950096E0,-1.052400017E1,-1.624050021E0
7.950948775E1,1.105949998E0,-1.048305035E1,-1.561050057E0
7.951199022E1,1.072050095E0,-1.046805096E1,-1.494000077E0
7.951449269E1,9.979500771E-1,-1.043295002E1,-1.333950043E0
7.951699516E1,9.720000625E-1,-1.040100002E1,-1.185000062E0
7.951949762E1,9.259500504E-1,-1.031295013E1,-1.057950020E0
7.952199985E1,8.400000334E-1,-1.026000023E1,-8.620500565E-1
7.952450254E1,6.630000472E-1,-1.018605042E1,-6.439500451E-1
7.952700477E1,5.719500184E-1,-1.007295036E1,-4.720500112E-1
7.952950746E1,4.660500288E-1,-9.988950729E0,-2.899500132E-1
7.953200969E1,3.490500152E-1,-9.942000389E0,-1.870500147E-1
7.953451238E1,2.629500031E-1,-9.942000389E0,3.299999982E-2
7.953701462E1,2.029500157E-1,-9.927000046E0,1.290000081E-1
7.953951708E1,1.639500111E-1,-9.913050652E0,2.430000156E-1
7.954201958E1,7.605000585E-2,-9.889050484E0,3.079500198E-1
7.954452204E1,1.395000052E-2,-9.883950233E0,3.820500076E-1
7.954702450E1,-3.299999982E-2,-9.877050400E0,4.330500066E-1
7.954952700E1,-6.000000238E-2,-9.865050316E0,4.279500246E-1
7.955202946E1,-1.669500023E-1,-9.859950066E0,4.519500136E-1
7.955453192E1,-1.960500032E-1,-9.859950066E0,4.519500136E-1
7.955703438E1,-3.019500077E-1,-9.913050652E0,4.849500358E-1
7.955952931E1,-3.210000098E-1,-1.000905037E1,4.470000267E-1
7.956202601E1,-2.939999998E-1,-1.005405045E1,3.900000155E-1
7.956454178E1,-2.610000074E-1,-1.009695053E1,3.390000165E-1
7.956704424E1,-2.560500205E-1,-1.018800068E1,2.530499995E-1
7.956954670E1,-2.419500053E-1,-1.028595066E1,1.930500120E-1
7.957204905E1,-1.600500047E-1,-1.040400028E1,-1.905000024E-2
7.957455151E1,1.800000109E-2,-1.055895042E1,-3.810000122E-1
7.957705396E1,2.580000162E-1,-1.071495056E1,-6.799500585E-1
7.957955642E1,4.570500255E-1,-1.090695095E1,-9.510000348E-1
7.958205888E1,6.030000448E-1,-1.105305099E1,-1.207050085E0
7.958456134E1,6.790500283E-1,-1.121595097E1,-1.377000093E0
7.958706380E1,7.870500088E-1,-1.132305050E1,-1.492050052E0
7.958956627E1,7.459500432E-1,-1.137900066E1,-1.498950124E0
7.959206873E1,6.169500351E-1,-1.140195084E1,-1.402950048E0
7.959457119E1,4.660500288E-1,-1.146195030E1,-1.249950051E0
7.959707365E1,3.510000110E-1,-1.158000088E1,-1.141950011E0
7.959957611E1,2.239500135E-1,-1.162800026E1,-9.510000348E-1
7.960207856E1,7.605000585E-2,-1.173300076E1,-7.540500164E-1
7.960458102E1,1.395000052E-2,-1.184595013E1,-6.010500193E-1
7.960708325E1,-9.300000221E-2,-1.193400097E1,-4.480500221E-1
7.960958572E1,-2.580000162E-1,-1.192905045E1,-2.440500110E-1
7.961208818E1,-3.760500252E-1,-1.192500019E1,-1.030500084E-1
7.961459065E1,-4.740000367E-1,-1.196100044E1,9.000000358E-2
7.961709312E1,-6.150000095E-1,-1.195305061E1,2.509500086E-1
7.961959558E1,-7.350000143E-1,-1.198200035E1,4.609500170E-1
7.962209804E1,-8.640000224E-1,-1.202505016E1,5.719500184E-1
7.962460050E1,-9.340500236E-1,-1.198005104E1,7.420500517E-1
7.962710296E1,-9.700500369E-1,-1.201095104E1,9.160500169E-1
7.962960543E1,-9.960000515E-1,-1.199400043E1,1.036050081E0
7.963210789E1,-1.000950098E0,-1.196805096E1,1.149000049E0
7.963461035E1,-9.630000591E-1,-1.191000080E1,1.234950066E0
7.963711281E1,-9.600000381E-1,-1.189095020E1,1.324050069E0
7.963961528E1,-9.790500402E-1,-1.177905083E1,1.326000094E0
7.964211766E1,-1.021950006E0,-1.169505024E1,1.374000072E0
7.964462012E1,-1.072950006E0,-1.155795097E1,1.402950048E0
7.964712258E1,-1.048950076E0,-1.146495056E1,1.434000015E0
7.964962505E1,-1.069950104E0,-1.140705013E1,1.399950027E0
7.965212752E1,-1.120950103E0,-1.129005051E1,1.362000108E0
7.965462997E1,-1.201950073E0,-1.123500061E1,1.276050091E0
7.965713243E1,-1.264050007E0,-1.112505054E1,1.161000013E0
7.965963490E1,-1.422000051E0,-1.102395058E1,1.060050011E0
7.966213736E1,-1.621050119E0,-1.092105007E1,9.960000515E-1
7.966463982E1,-1.810050130E0,-1.089195061E1,1.051050067E0
7.966714228E1,-2.151000023E0,-1.079895020E1,1.282950044E0
7.966964474E1,-2.515050173E0,-1.073895073E1,1.719000101E0
7.967214720E1,-2.995950222E0,-1.069095039E1,2.242950201E0
7.967464944E1,-3.583050251E0,-1.057605076E1,2.991000175E0
7.967715212E1,-4.171950340E0,-1.049505043E1,3.870000124E0
7.967965461E1,-4.821000099E0,-1.040400028E1,4.708050251E0
7.968215706E1,-5.380950451E0,-1.026705074E1,5.335050106E0
7.968465952E1,-5.884050369E0,-1.005600071E1,5.829000473E0
7.968716198E1,-6.232050419E0,-9.793050766E0,6.099000454E0
7.968966421E1,-6.418050289E0,-9.517950058E0,6.183000088E0
7.969216666E1,-6.568950176E0,-9.280950546E0,6.055950165E0
7.969466912E1,-6.562050343E0,-9.022050858E0,5.794950485E0
7.969717158E1,-6.399000168E0,-8.847000122E0,5.307000160E0
7.969967404E1,-6.136050224E0,-8.770050049E0,4.830000401E0
7.970217650E1,-5.863050461E0,-8.706000328E0,4.284000397E0
7.970467896E1,-5.635050297E0,-8.743950844E0,3.607950211E0
7.970718142E1,-5.539050102E0,-8.821050644E0,2.940000057E0
7.970968389E1,-5.431950092E0,-8.964000702E0,2.239050150E0
7.971218635E1,-5.428950310E0,-9.247050285E0,1.551000118E0
7.971468881E1,-5.596950054E0,-9.526950836E0,8.470500112E-1
7.971719127E1,-5.836050510E0,-9.823950768E0,2.200500071E-1
7.971969373E1,-6.142950058E0,-1.008300018E1,-3.379500210E-1
7.972219618E1,-6.342000484E0,-1.035105038E1,-8.569500446E-1
7.972469864E1,-6.505050182E0,-1.061895084E1,-1.366950035E0
7.972720102E1,-6.612000465E0,-1.087305069E1,-1.612050056E0
7.972970348E1,-6.595950127E0,-1.107195091E1,-1.710000038E0
7.973220594E1,-6.447000504E0,-1.122495079E1,-1.786950111E0
7.973470840E1,-6.178950310E0,-1.139505100E1,-1.638000131E0
7.973721086E1,-5.856000423E0,-1.160100079E1,-1.446000099E0
7.973971332E1,-5.641950130E0,-1.183605099E1,-1.293000102E0
7.974221578E1,-5.503950119E0,-1.197300053E1,-1.260000110E0
7.974471825E1,-5.281050205E0,-1.211400032E1,-1.221000075E0
7.974722071E1,-5.118000031E0,-1.225005054E1,-1.141950011E0
7.974972317E1,-4.945050240E0,-1.235595036E1,-1.116000056E0
7.975222563E1,-4.833000183E0,-1.242495060E1,-1.177950025E0
7.975472809E1,-4.759050369E0,-1.250700092E1,-1.245000005E0
7.975723055E1,-4.692000389E0,-1.256595039E1,-1.255050063E0
7.975973283E1,-4.624950409E0,-1.274400043E1,-1.104000092E0
7.976223530E1,-4.549950123E0,-1.292805099E1,-7.090500593E-1
7.976473776E1,-4.558050156E0,-1.306005096E1,-8.595000207E-2
7.976724023E1,-4.572000027E0,-1.318395042E1,8.250000477E-1
7.976974270E1,-4.596000195E0,-1.329900074E1,1.851000071E0
7.977224516E1,-4.703999996E0,-1.337595081E1,3.100950241E0
7.977474761E1,-4.833000183E0,-1.337805080E1,4.189949989E0
7.977725007E1,-4.735050201E0,-1.327800083E1,5.074050426E0
7.977975253E1,-4.680000305E0,-1.308405018E1,5.710950375E0
7.978225499E1,-4.681950092E0,-1.285095024E1,6.195000172E0
7.978475745E1,-4.627050400E0,-1.258095074E1,6.430050373E0
7.978725992E1,-4.416000366E0,-1.239405060E1,6.372000217E0
7.978976238E1,-4.207950115E0,-1.223805046E1,6.039000511E0
7.979226484E1,-4.003950119E0,-1.205895042E1,5.488950253E0
7.979476722E1,-3.721950293E0,-1.192500019E1,4.750950336E0
7.979726976E1,-3.433950186E0,-1.183095074E1,4.024950027E0
7.979977217E1,-3.252000093E0,-1.177395058E1,3.349950075E0
7.980227471E1,-3.099000216E0,-1.167795086E1,2.740950108E0
7.980477706E1,-2.959950209E0,-1.162500095E1,2.265000105E0
7.980727952E1,-2.833050251E0,-1.156995010E1,1.851000071E0
7.980978198E1,-2.673000097E0,-1.160595036E1,1.518000126E0
7.981228446E1,-2.662950039E0,-1.167795086E1,1.264050007E0
7.981478692E1,-2.590950012E0,-1.180200100E1,1.039050102E0
7.981728938E1,-2.509950161E0,-1.197495079E1,9.000000358E-1
7.981979184E1,-2.323050022E0,-1.226895046E1,8.250000477E-1
7.982229430E1,-2.134050131E0,-1.255695057E1,7.110000253E-1
7.982479677E1,-1.923000097E0,-1.288500023E1,5.689499974E-1
7.982729923E1,-1.750950098E0,-1.325895023E1,4.210500121E-1
7.982980169E1,-1.528050065E0,-1.368705082E1,1.740000099E-1
7.983230415E1,-1.261950016E0,-1.426005077E1,-5.700000376E-2
7.983480661E1,-1.027050018E0,-1.479105091E1,-2.629500031E-1
7.983730907E1,-8.500500321E-1,-1.534005070E1,-4.090500176E-1
7.983981153E1,-6.919500232E-1,-1.595295048E1,-5.359500051E-1
7.984231399E1,-4.570500255E-1,-1.653705025E1,-5.599500537E-1
7.984481620E1,-1.819500029E-1,-1.726995087E1,-6.540000439E-1
7.984731866E1,1.879500151E-1,-1.805100060E1,-8.070000410E-1
7.984982112E1,3.870000243E-1,-1.886505127E1,-1.348050117E0
7.985232358E1,6.750000119E-1,-1.976805115E1,-2.364000082E0
7.985482604E1,1.462950110E0,-2.073600006E1,-3.889050245E0
7.985732852E1,2.325000048E0,-2.160795021E1,-4.957950115E0
7.985983098E1,2.931000233E0,-2.234100151E1,-6.174000263E0
7.986233344E1,3.850050211E0,-2.300895119E1,-7.056000233E0
7.986483590E1,5.034000397E0,-2.350905037E1,-7.506000519E0
7.986733836E1,6.070950508E0,-2.371500206E1,-7.630050182E0
7.986984082E1,6.873000145E0,-2.374200058E1,-7.963050365E0
7.987234329E1,7.483950138E0,-2.364795113E1,-8.404050827E0
7.987484575E1,8.142000198E0,-2.344200134E1,-8.719950676E0
7.987734813E1,8.899050713E0,-2.302305031E1,-9.115050316E0
7.987985060E1,9.493050575E0,-2.238105011E1,-9.430950165E0
7.988235306E1,1.008705044E1,-2.165805054E1,-9.381000519E0
7.988485552E1,1.052100086E1,-2.088000107E1,-9.148950577E0
7.988735798E1,1.083705044E1,-1.999800110E1,-8.907000542E0
7.988986043E1,1.092795086E1,-1.907100105E1,-8.653050423E0
7.989236290E1,1.069995022E1,-1.810905075E1,-8.278950691E0
7.989486536E1,9.997950554E0,-1.705994987E1,-7.966050148E0
7.989736781E1,9.103050232E0,-1.598400116E1,-7.627950191E0
7.989987027E1,8.214000702E0,-1.495695114E1,-7.056000233E0
7.990237273E1,7.515000343E0,-1.412295055E1,-6.459000111E0
7.990487519E1,7.012050152E0,-1.326795101E1,-5.584950447E0
7.990737766E1,6.588000298E0,-1.244205093E1,-4.677000046E0
7.990987989E1,6.130050182E0,-1.168500042E1,-3.681000233E0
7.991238235E1,5.641950130E0,-1.102200031E1,-2.730000019E0
7.991488481E1,5.067000389E0,-1.043505096E1,-1.863000035E0
7.991738727E1,4.509000301E0,-9.931950569E0,-8.790000677E-1
7.991988972E1,4.305000305E0,-9.544050217E0,1.189500093E-1
7.992239218E1,4.174050331E0,-9.211050034E0,1.221000075E0
7.992489462E1,4.060950279E0,-8.940000534E0,2.277000189E0
7.992739708E1,3.834000111E0,-8.767950058E0,3.442950249E0
7.992989954E1,3.556050062E0,-8.482950211E0,5.110050201E0
7.993240200E1,3.229950190E0,-8.137949944E0,7.110000134E0
7.993490446E1,2.797050238E0,-7.942050457E0,9.160050392E0
7.993740689E1,1.792950034E0,-7.723950386E0,1.303305054E1
7.993990935E1,-2.110500038E-1,-7.246950150E0,1.832295036E1
7.994241181E1,-2.437950134E0,-6.651000500E0,2.312805176E1
7.994491427E1,-3.262050152E0,-6.450000286E0,2.325000191E1
7.994741666E1,-2.572050095E0,-6.694050312E0,1.919505119E1
7.994991920E1,-1.533000112E0,-7.125000477E0,1.518600082E1
7.995242158E1,-7.249500155E-1,-7.687950134E0,1.233600044E1
7.995492412E1,-1.819500029E-1,-8.217000008E0,1.001295090E1
7.995742651E1,5.895000324E-2,-8.703000069E0,8.038949966E0
7.995992897E1,2.080500126E-1,-9.130050659E0,6.291000366E0
7.996243143E1,3.300000131E-1,-9.502950668E0,4.618950367E0
7.996493389E1,4.690500200E-1,-9.871950150E0,3.094050169E0
7.996743639E1,5.550000072E-1,-1.015905094E1,1.795050144E0
7.996993886E1,5.959500074E-1,-1.039905071E1,6.460500360E-1
7.997244132E1,5.569500327E-1,-1.056705093E1,-3.520500064E-1
7.997494378E1,4.180500209E-1,-1.074600029E1,-1.055999994E0
7.997744624E1,1.429500133E-1,-1.078500080E1,-1.719000101E0
7.997994870E1,-1.990500093E-1,-1.070100021E1,-2.233950138E0
7.998245116E1,-6.439500451E-1,-1.056705093E1,-2.950050116E0
7.998495362E1,-9.270000458E-1,-1.029105091E1,-3.978000164E0
7.998745608E1,-8.190000653E-1,-9.882000923E0,-4.540950298E0
7.998995854E1,-5.580000281E-1,-9.621000290E0,-4.170000076E0
7.999246078E1,-2.610000074E-1,-9.393000603E0,-3.358050108E0
7.999496324E1,1.140000075E-1,-9.067049980E0,-2.562000036E0
7.999746570E1,4.999500215E-1,-8.638950348E0,-1.923000097E0
7.999996817E1,7.969500422E-1,-8.155050278E0,-1.327050090E0
8.000247063E1,1.134000063E0,-7.762050152E0,-8.449500203E-1
8.000497309E1,1.486950040E0,-7.372050285E0,-5.580000281E-1
8.000747555E1,1.764000058E0,-7.015050411E0,-3.730500042E-1
8.000997805E1,1.948950052E0,-6.672000408E0,-1.960500032E-1
8.001248051E1,2.124000072E0,-6.394950390E0,-6.195000187E-2
8.001498300E1,2.320050001E0,-6.033000469E0,2.295000106E-2
8.001748546E1,2.548050165E0,-5.853000164E0,2.239500135E-1
8.001998793E1,2.806050062E0,-5.652000427E0,2.719500065E-1
8.002249039E1,3.091050148E0,-5.436000347E0,3.630000055E-1
8.002499285E1,3.343050241E0,-5.341050148E0,4.180500209E-1
8.002749523E1,3.574950218E0,-5.286000252E0,3.610500097E-1
8.002999769E1,3.781050205E0,-5.187000275E0,2.959500253E-1
8.003250015E1,3.901050091E0,-5.056050301E0,1.480500102E-1
8.003500262E1,4.054049969E0,-4.986000061E0,4.500000179E-2
8.003750508E1,4.192950249E0,-5.034000397E0,3.495000303E-2
8.004000751E1,4.452000141E0,-5.119950294E0,7.304999977E-2
8.004250997E1,4.653000355E0,-5.202000141E0,3.495000303E-2
8.004501245E1,4.894950390E0,-5.310000420E0,-1.695000008E-2
8.004751491E1,5.139000416E0,-5.470050335E0,-1.600500047E-1
8.005001737E1,5.428950310E0,-5.595000267E0,-3.180000186E-1
8.005251984E1,5.665950298E0,-5.608950138E0,-5.890500546E-1
8.005502230E1,5.932050228E0,-5.671050072E0,-8.190000653E-1
8.005752454E1,6.226050377E0,-5.820000172E0,-9.510000348E-1
8.006002700E1,6.460950375E0,-5.887050152E0,-1.072950006E0
8.006252947E1,6.673950195E0,-5.892000198E0,-1.116000056E0
8.006503216E1,6.925950527E0,-5.832000256E0,-1.173000097E0
8.006753439E1,7.147950172E0,-5.784000397E0,-1.204950094E0
8.007003708E1,7.347000122E0,-5.736000061E0,-1.144950032E0
8.007253931E1,7.443000317E0,-5.614050388E0,-9.870000482E-1
8.007504177E1,7.516950130E0,-5.488950253E0,-8.719500303E-1
8.007754424E1,7.515000343E0,-5.343000412E0,-7.060500383E-1
8.008004670E1,7.438050270E0,-5.154000282E0,-5.359500051E-1
8.008254916E1,7.309050560E0,-4.998000145E0,-3.970500231E-1
8.008505162E1,7.158000469E0,-4.888050079E0,-3.379500210E-1
8.008755408E1,7.086000443E0,-4.861950397E0,-3.259500265E-1
8.009005654E1,7.036050320E0,-4.828050137E0,-2.920500040E-1
8.009255902E1,7.002000332E0,-4.819050312E0,-3.180000186E-1
8.009506140E1,6.969000340E0,-4.780050278E0,-3.379500210E-1
8.009756394E1,6.954000473E0,-4.845000267E0,-3.160500228E-1
8.010006632E1,6.847050190E0,-4.870950222E0,-3.900000155E-1
8.010256886E1,6.757950306E0,-4.948050022E0,-4.810500145E-1
8.010507125E1,6.597000122E0,-5.037000179E0,-6.060000062E-1
8.010757378E1,6.444000244E0,-5.116050243E0,-7.180500627E-1
8.011007617E1,6.262050152E0,-5.175000191E0,-8.430000544E-1
8.011257863E1,6.106950283E0,-5.247000217E0,-9.870000482E-1
8.011508107E1,5.982000351E0,-5.317050457E0,-1.066050053E0
8.011758353E1,5.901000500E0,-5.380950451E0,-1.152000070E0
8.012008604E1,5.800050259E0,-5.436000347E0,-1.156949997E0
8.012258850E1,5.776050091E0,-5.512950420E0,-1.093950033E0
8.012509095E1,5.713950157E0,-5.542050362E0,-1.021950006E0
8.012759341E1,5.683050156E0,-5.668950081E0,-9.150000215E-1
8.013009588E1,5.662950039E0,-5.767050266E0,-8.119500279E-1
8.013259831E1,5.584050179E0,-5.904000282E0,-7.260000110E-1
8.013510077E1,5.457000256E0,-6.093000412E0,-6.060000062E-1
8.013760323E1,5.371050358E0,-6.229050159E0,-5.389500260E-1
8.014010569E1,5.254050255E0,-6.445050240E0,-4.519500136E-1
8.014260792E1,5.131950378E0,-6.682050228E0,-4.309500158E-1
8.014511038E1,4.986000061E0,-6.909000397E0,-3.349500299E-1
8.014761285E1,4.749000072E0,-7.216050148E0,-2.110500038E-1
8.015011531E1,4.617000103E0,-7.554000378E0,-9.300000221E-2
8.015261777E1,4.413000107E0,-7.930050373E0,7.304999977E-2
8.015512023E1,4.258049965E0,-8.326950073E0,2.430000156E-1
8.015762269E1,4.035000324E0,-8.727000237E0,4.830000103E-1
8.016012513E1,3.787950277E0,-9.223050117E0,7.510500550E-1
8.016262758E1,3.619950056E0,-9.745050430E0,1.077000022E0
8.016513004E1,3.498000145E0,-1.029405022E1,1.657050133E0
8.016763250E1,3.358950138E0,-1.090695095E1,2.389050007E0
8.017013493E1,3.337950230E0,-1.158195019E1,3.489000082E0
8.017263740E1,3.312000275E0,-1.244700050E1,5.119950294E0
8.017513982E1,2.962050200E0,-1.345695019E1,6.930000305E0
8.017764221E1,2.332050085E0,-1.450200081E1,8.980950356E0
8.018014467E1,1.108050108E0,-1.545000076E1,1.058805084E1
8.018264713E1,-6.799500585E-1,-1.623600006E1,1.093695068E1
8.018514959E1,-2.737050056E0,-1.663305092E1,1.002000046E1
8.018765205E1,-4.675050259E0,-1.681305122E1,8.311950684E0
8.019015451E1,-6.426000118E0,-1.691100121E1,6.456000328E0
8.019265698E1,-8.148000717E0,-1.698795128E1,4.653000355E0
8.019515944E1,-9.903000832E0,-1.695195007E1,3.295050144E0
8.019766190E1,-1.158900070E1,-1.680300140E1,2.370000124E0
8.020016433E1,-1.313205051E1,-1.651800156E1,1.458000064E0
8.020266679E1,-1.448205090E1,-1.647300148E1,2.430000156E-1
8.020516925E1,-1.539495087E1,-1.658505058E1,-8.400000334E-1
8.020767171E1,-1.659705162E1,-1.681800079E1,-1.837050080E0
8.021017394E1,-1.732095146E1,-1.733699989E1,-2.721000195E0
8.021267662E1,-1.807500076E1,-1.786695099E1,-3.525000095E0
8.021517885E1,-1.863495064E1,-1.843695068E1,-4.123950005E0
8.021768154E1,-1.910205078E1,-1.909095001E1,-4.264950275E0
8.022018377E1,-1.951005173E1,-1.958100128E1,-4.512000084E0
8.022268646E1,-1.997700119E1,-1.992195129E1,-4.513950348E0
8.022518870E1,-2.066595078E1,-1.998105049E1,-4.471050262E0
8.022769115E1,-2.101095009E1,-1.939500046E1,-4.204950333E0
8.023019362E1,-2.100600052E1,-1.851105118E1,-3.837000132E0
8.023269608E1,-2.129895020E1,-1.758900070E1,-3.481950283E0
8.023519854E1,-2.139405060E1,-1.636500168E1,-3.207000256E0
8.023770100E1,-2.100195122E1,-1.490205097E1,-2.752050161E0
8.024020346E1,-2.027595139E1,-1.348605061E1,-2.047950029E0
8.024270584E1,-1.951200104E1,-1.187895012E1,-1.626000047E0
8.024520837E1,-1.797195053E1,-1.031805038E1,-1.243050098E0
8.024771076E1,-1.571400070E1,-8.907000542E0,-9.270000458E-1
8.025021329E1,-1.387905025E1,-7.792950153E0,-7.180500627E-1
8.025271568E1,-1.274400043E1,-7.087050438E0,-2.820000052E-1
8.025521821E1,-1.179000092E1,-6.445050240E0,2.239500135E-1
8.025772070E1,-1.087995052E1,-6.013950348E0,7.219500542E-1
8.026022308E1,-9.931950569E0,-5.797950268E0,1.054949999E0
8.026272554E1,-8.899950027E0,-5.503950119E0,1.222950101E0
8.026522801E1,-7.894050598E0,-5.095950127E0,1.141950011E0
8.026773047E1,-6.852000237E0,-4.735050201E0,9.930000305E-1
8.027023293E1,-5.496000290E0,-4.416000366E0,6.460500360E-1
8.027273539E1,-4.215000153E0,-4.227000237E0,4.609500170E-1
8.027523785E1,-3.420000076E0,-3.697950125E0,4.930500090E-1
8.027774031E1,-2.721000195E0,-3.549000263E0,4.330500066E-1
8.028024280E1,-2.067000151E0,-3.588000059E0,2.959500253E-1
8.028274526E1,-1.504050016E0,-3.549000263E0,0.000000000E0
8.028524774E1,-8.050500154E-1,-3.808050156E0,-2.299500108E-1
8.028775020E1,-1.699500084E-1,-3.898950100E0,-2.659500241E-1
8.029025266E1,2.959500253E-1,-3.724050283E0,-6.010500193E-1
8.029275490E1,7.009500265E-1,-4.162050247E0,-1.069950104E0
8.029525736E1,1.108050108E0,-5.101050377E0,-1.137000084E0
8.029775982E1,1.474950075E0,-6.205050468E0,-8.599500656E-1
8.030026228E1,1.888950109E0,-7.353000164E0,-5.580000281E-1
8.030276474E1,2.020950079E0,-8.502000809E0,-3.040500283E-1
8.030526720E1,2.266950130E0,-9.750000000E0,1.605000161E-2
8.030776966E1,2.734050035E0,-1.117500019E1,4.609500170E-1
8.031027213E1,3.193950176E0,-1.275105095E1,9.760500193E-1
8.031277459E1,3.937050104E0,-1.446600056E1,1.588950038E0
8.031527705E1,4.795950413E0,-1.635494995E1,2.013000011E0
8.031777951E1,5.616000175E0,-1.832895088E1,2.314950228E0
