"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.178396023E0,2.191875076E1,2.163750076E1,-4.248750305E1
8.198391506E0,2.461875153E1,2.208750153E1,-4.016250229E1
8.218394420E0,2.896875191E1,2.293125153E1,-3.796875000E1
8.238393391E0,3.056250191E1,2.326875114E1,-3.515625000E1
8.258387956E0,3.142500114E1,2.512500191E1,-3.245625305E1
8.278391429E0,3.226875305E1,2.615625191E1,-3.307500076E1
8.298390223E0,3.118125153E1,2.688750076E1,-3.208125305E1
8.318396585E0,2.936250114E1,2.885625076E1,-3.200625229E1
8.338397571E0,2.803125191E1,3.011250114E1,-3.142500114E1
8.358393881E0,2.621250153E1,3.283125305E1,-3.037500191E1
8.378398257E0,2.546250153E1,3.568125153E1,-2.870625114E1
8.398397698E0,2.446875191E1,3.695625305E1,-2.619375038E1
8.418392451E0,2.476875114E1,3.723750305E1,-2.591250038E1
8.438395862E0,2.431875038E1,3.676875305E1,-2.831250191E1
8.458394599E0,2.345625114E1,3.646875000E1,-2.911875153E1
8.478389867E0,2.161875153E1,3.594375229E1,-2.992500114E1
8.498392947E0,2.141250038E1,3.585000229E1,-3.041250038E1
8.518391671E0,2.276250076E1,3.450000000E1,-3.110625076E1
8.538386942E0,2.409375191E1,3.195000076E1,-3.236250305E1
8.558389980E0,2.563125038E1,2.921250153E1,-3.414375305E1
8.578388396E0,2.559375191E1,2.756250191E1,-3.461250305E1
8.598395204E0,2.630625153E1,2.445000076E1,-3.506250000E1
8.618396401E0,3.026250076E1,2.261250114E1,-3.493125153E1
8.638392784E0,3.288750076E1,2.120625114E1,-3.249375153E1
8.658397004E0,3.596250153E1,1.938750076E1,-2.803125191E1
8.678396513E0,3.733125305E1,2.015625000E1,-2.733750153E1
8.698392220E0,3.633750153E1,1.828125000E1,-2.881875038E1
8.718395429E0,3.553125000E1,1.659375000E1,-3.001875114E1
8.738394252E0,3.560625076E1,1.760625076E1,-3.133125114E1
8.758389068E0,3.530625153E1,1.666875076E1,-3.191250038E1
8.778392540E0,3.423750305E1,1.571250057E1,-3.301875305E1
8.798390828E0,3.365625000E1,1.561875057E1,-3.401250076E1
8.818396674E0,3.193125153E1,1.584375095E1,-3.513750076E1
8.838395776E0,3.116250038E1,1.582500076E1,-3.534375000E1
8.858391013E0,3.063750076E1,1.728750038E1,-3.596250153E1
8.878394495E0,2.926875114E1,1.790625000E1,-3.496875000E1
8.898393786E0,2.919375038E1,1.890000153E1,-3.549375153E1
8.918391831E0,2.870625114E1,2.193750000E1,-3.603750229E1
8.938396027E0,2.870625114E1,2.276250076E1,-3.504375076E1
8.958393898E0,3.001875114E1,2.214375114E1,-3.371250153E1
8.978388146E0,3.000000191E1,2.169375038E1,-3.341250229E1
8.998390366E0,3.046875191E1,2.068125153E1,-3.360000229E1
9.018388704E0,3.103125191E1,2.071875000E1,-3.249375153E1
9.038394704E0,3.187500191E1,2.073750114E1,-3.148125076E1
9.058395135E0,3.361875153E1,2.060625076E1,-3.026250076E1
9.078392578E0,3.468750000E1,1.916250038E1,-2.803125191E1
9.098397587E0,3.478125000E1,1.878750038E1,-2.833125114E1
9.118396753E0,3.373125076E1,1.830000114E1,-3.024375153E1
9.138392930E0,3.277500153E1,1.828125000E1,-3.063750076E1
9.158396379E0,2.992500114E1,1.809375000E1,-3.376875305E1
9.178394176E0,2.673750114E1,1.708125114E1,-3.616875076E1
9.198399670E0,2.585625076E1,1.734375000E1,-3.637500000E1
9.218399249E0,2.628750038E1,1.891875076E1,-3.630000305E1
9.238397561E0,2.638125038E1,1.966875076E1,-3.519375229E1
9.258391183E0,2.705625153E1,2.006250000E1,-3.399375153E1
9.278393398E0,2.743125153E1,2.090625000E1,-3.300000000E1
9.298391420E0,2.756250191E1,2.274375153E1,-3.191250038E1
9.318396180E0,2.707500076E1,2.347500038E1,-3.123750114E1
9.338396792E0,2.632500076E1,2.566875076E1,-3.065625191E1
9.358393066E0,2.566875076E1,2.666250038E1,-3.058125114E1
9.378397368E0,2.448750114E1,2.681250191E1,-2.998125076E1
9.398396617E0,2.409375191E1,2.866875076E1,-2.769375038E1
9.418391100E0,2.506875038E1,3.108750153E1,-2.450625038E1
9.438394937E0,2.512500191E1,3.202500153E1,-2.199375153E1
9.458394066E0,2.521875191E1,3.221250153E1,-2.201250076E1
9.478389037E0,2.308125114E1,3.131250191E1,-2.330625153E1
9.498392777E0,2.184375000E1,3.120000076E1,-2.491875076E1
9.518390622E0,2.026875114E1,3.225000000E1,-2.694375038E1
9.538397252E0,2.015625000E1,3.215625000E1,-2.664375114E1
9.558397448E0,2.096250153E1,3.052500153E1,-2.540625191E1
9.578394429E0,2.231250000E1,2.908125114E1,-2.619375038E1
9.598399266E0,2.488125038E1,2.602500153E1,-2.705625153E1
9.618397738E0,2.523750114E1,2.353125000E1,-2.812500191E1
9.638393586E0,2.533125114E1,2.197500038E1,-2.930625153E1
9.658397233E0,2.566875076E1,1.884375000E1,-3.026250076E1
9.678396035E0,2.885625076E1,1.571250057E1,-2.840625191E1
9.698391093E0,3.088125038E1,1.466250038E1,-2.525625038E1
9.718393448E0,3.258750153E1,1.380000019E1,-2.313750076E1
9.738392830E0,3.311250305E1,1.299375057E1,-2.231250000E1
9.758387699E0,3.198750114E1,1.248750019E1,-2.411250114E1
9.778391239E0,3.097500038E1,1.035000038E1,-2.518125153E1
9.798390209E0,3.166875076E1,9.356250763E0,-2.679375076E1
9.818395710E0,3.071250153E1,9.600000381E0,-2.760000038E1
9.838396700E0,2.981250191E1,9.018750191E0,-2.688750076E1
9.858393413E0,2.853750038E1,8.062500000E0,-2.788125038E1
9.878397859E0,2.797500038E1,8.418750763E0,-2.808750153E1
9.898397259E0,2.703750038E1,8.662500381E0,-2.979375076E1
9.918391504E0,2.662500191E1,8.381250381E0,-2.889375114E1
9.938395616E0,2.600625038E1,1.038750076E1,-2.973750114E1
9.958394547E0,2.604375076E1,1.130625057E1,-2.964375114E1
9.978389384E0,2.536875153E1,1.213125038E1,-2.926875114E1
9.998392805E0,2.506875038E1,1.258125019E1,-2.855625153E1
1.001839073E1,2.516250038E1,1.323750019E1,-2.806875038E1
1.003839706E1,2.521875191E1,1.222500038E1,-2.703750038E1
1.005839811E1,2.587500191E1,1.177500057E1,-2.683125114E1
1.007839469E1,2.694375038E1,1.153125000E1,-2.653125191E1
1.009839932E1,2.761875153E1,1.155000019E1,-2.602500153E1
1.011839753E1,2.866875076E1,1.166250038E1,-2.491875076E1
1.013839329E1,2.895000076E1,1.130625057E1,-2.501250076E1
1.015839693E1,2.895000076E1,1.020000076E1,-2.630625153E1
1.017839593E1,2.805000114E1,9.825000763E0,-2.568750191E1
1.019839082E1,2.666250038E1,1.014375019E1,-2.831250191E1
1.021839334E1,2.559375191E1,1.029375076E1,-2.861250114E1
1.023839204E1,2.358750153E1,1.005000019E1,-3.084375191E1
1.025838730E1,2.283750153E1,1.048125076E1,-3.144375038E1
1.027839087E1,2.203125000E1,1.048125076E1,-3.045000076E1
1.029838974E1,2.244375038E1,1.141875076E1,-3.076875114E1
1.031838393E1,2.208750153E1,1.250625038E1,-3.067500114E1
1.033838769E1,2.266875076E1,1.306875038E1,-2.958750153E1
1.035838710E1,2.355000114E1,1.430625057E1,-2.848125076E1
1.037839363E1,2.345625114E1,1.558125019E1,-2.700000191E1
1.039839464E1,2.375625038E1,1.642500114E1,-2.690625191E1
1.041839028E1,2.341875076E1,1.871250153E1,-2.653125191E1
1.043839482E1,2.332500076E1,1.918125153E1,-2.604375076E1
1.045839439E1,2.310000038E1,1.991250038E1,-2.413125038E1
1.047838997E1,2.328750038E1,2.111250114E1,-2.255625153E1
1.049839372E1,2.341875076E1,2.334375000E1,-2.118750000E1
1.051839184E1,2.323125076E1,2.398125076E1,-2.118750000E1
1.053839849E1,2.210625076E1,2.441250038E1,-2.210625076E1
1.055839868E1,2.191875076E1,2.403750038E1,-2.319375038E1
1.057839530E1,1.987500000E1,2.332500076E1,-2.409375191E1
1.059840015E1,2.000625038E1,2.341875076E1,-2.510625076E1
1.061839829E1,2.028750038E1,2.388750076E1,-2.450625038E1
1.063839398E1,2.141250038E1,2.225625038E1,-2.478750038E1
1.065839770E1,2.295000076E1,2.045625114E1,-2.536875153E1
1.067839682E1,2.371875000E1,1.798125076E1,-2.722500038E1
1.069839153E1,2.418750191E1,1.614375114E1,-2.821875191E1
1.071839392E1,2.392500114E1,1.511250019E1,-3.071250153E1
1.073839262E1,2.533125114E1,1.359375095E1,-3.048750114E1
1.075838770E1,2.919375038E1,1.111875057E1,-2.752500153E1
1.077839134E1,3.165000153E1,1.046250057E1,-2.478750038E1
1.079839028E1,3.271875000E1,1.057500076E1,-2.458125114E1
1.081839654E1,3.232500076E1,9.731250763E0,-2.478750038E1
1.083839756E1,3.157500076E1,8.887500763E0,-2.737500191E1
1.085839422E1,3.120000076E1,8.493750572E0,-2.827500153E1
1.087839836E1,3.001875114E1,6.618750095E0,-2.977500153E1
1.089839752E1,2.958750153E1,7.162500381E0,-3.148125076E1
1.091839296E1,2.900625038E1,6.768750191E0,-3.208125305E1
1.093839627E1,2.754375076E1,6.637500286E0,-3.258750153E1
1.095839503E1,2.720625114E1,7.275000095E0,-3.371250153E1
1.097839028E1,2.625000191E1,7.893750191E0,-3.421875000E1
1.099839357E1,2.536875153E1,8.231250763E0,-3.382500076E1
1.101839202E1,2.604375076E1,1.055625057E1,-3.476250076E1
1.103838743E1,2.596875191E1,1.175625038E1,-3.418125153E1
1.105839070E1,2.596875191E1,1.231875038E1,-3.358125305E1
1.107838952E1,2.653125191E1,1.278750038E1,-3.277500153E1
1.109839581E1,2.694375038E1,1.353750038E1,-3.279375076E1
1.111839625E1,2.701875114E1,1.278750038E1,-3.268125153E1
1.113839265E1,2.827500153E1,1.237500095E1,-3.226875305E1
1.115839678E1,2.865000153E1,1.256250095E1,-3.146250153E1
1.117839601E1,2.949375153E1,1.213125038E1,-3.056250191E1
1.119839157E1,3.172500038E1,1.246875095E1,-2.964375114E1
1.121839511E1,3.161250114E1,1.254375076E1,-2.904375076E1
1.123839417E1,3.082500076E1,1.132500076E1,-3.013125038E1
1.125838876E1,3.007500076E1,1.130625057E1,-3.155625153E1
1.127839202E1,2.769375038E1,1.132500076E1,-3.406875229E1
1.129839080E1,2.568750191E1,1.091250038E1,-3.558750153E1
1.131839670E1,2.319375038E1,1.130625057E1,-3.729375076E1
1.133839775E1,2.328750038E1,1.177500057E1,-3.699375153E1
1.135839445E1,2.435625076E1,1.235625076E1,-3.620625305E1
1.137839860E1,2.551875114E1,1.275000095E1,-3.489375305E1
1.139839612E1,2.778750038E1,1.473750019E1,-3.401250076E1
1.141839047E1,2.805000114E1,1.531875038E1,-3.191250038E1
1.143839321E1,2.855625153E1,1.706250000E1,-3.052500153E1
1.145839106E1,2.855625153E1,1.762500000E1,-3.013125038E1
1.147838571E1,2.763750076E1,1.925625038E1,-3.065625191E1
1.149838917E1,2.621250153E1,2.133750153E1,-3.069375038E1
1.151838732E1,2.546250153E1,2.298750114E1,-2.981250191E1
1.153839352E1,2.581875038E1,2.456250191E1,-2.671875191E1
1.155839648E1,2.572500038E1,2.641875076E1,-2.493750191E1
1.157839254E1,2.700000191E1,2.791875076E1,-2.355000114E1
1.159839674E1,2.632500076E1,2.790000153E1,-2.394375038E1
1.161839531E1,2.510625076E1,2.767500114E1,-2.596875191E1
1.163839131E1,2.398125076E1,2.801250076E1,-2.748750114E1
1.165839514E1,2.173125076E1,2.758125114E1,-2.818125153E1
1.167839456E1,2.173125076E1,2.778750038E1,-2.788125038E1
1.169838869E1,2.293125153E1,2.743125153E1,-2.919375038E1
1.171839121E1,2.437500191E1,2.608125114E1,-2.956875038E1
1.173838952E1,2.598750114E1,2.364375114E1,-3.013125038E1
1.175839553E1,2.630625153E1,2.143125153E1,-3.039375114E1
1.177839772E1,2.649375153E1,1.867500114E1,-3.247500229E1
1.179839368E1,2.840625191E1,1.668750000E1,-3.313125229E1
1.181839733E1,3.125625038E1,1.501875019E1,-3.150000191E1
1.183839752E1,3.472500229E1,1.438125038E1,-2.634375191E1
1.185839378E1,3.566250229E1,1.423125076E1,-2.533125114E1
1.187839809E1,3.511875153E1,1.383750057E1,-2.724375153E1
1.189839737E1,3.433125305E1,1.290000057E1,-2.844375038E1
1.191839141E1,3.328125000E1,1.185000038E1,-3.024375153E1
1.193839552E1,3.281250000E1,1.156875038E1,-3.123750114E1
1.195839447E1,3.193125153E1,1.080000019E1,-3.193125153E1
1.197838943E1,3.165000153E1,1.042500019E1,-3.313125229E1
1.199839308E1,3.043125153E1,1.083750057E1,-3.485625076E1
1.201839091E1,2.938125038E1,1.136250019E1,-3.526875305E1
1.203839758E1,2.851875114E1,1.134375000E1,-3.538125229E1
1.205839891E1,2.806875038E1,1.261875057E1,-3.560625076E1
1.207839538E1,2.709375191E1,1.342500019E1,-3.511875153E1
1.209839965E1,2.696250153E1,1.571250057E1,-3.543750000E1
1.211839782E1,2.735625076E1,1.657500076E1,-3.444375229E1
1.213839349E1,2.866875076E1,1.623750114E1,-3.253125000E1
1.215839712E1,2.896875191E1,1.633125114E1,-3.213750076E1
1.217839610E1,2.878125191E1,1.605000114E1,-3.343125153E1
1.219839124E1,2.926875114E1,1.653750038E1,-3.294375229E1
1.221839376E1,2.925000191E1,1.625625038E1,-3.223125076E1
1.223839263E1,3.011250114E1,1.665000153E1,-3.142500114E1
1.225838774E1,3.281250000E1,1.625625038E1,-3.011250114E1
1.227839081E1,3.258750153E1,1.597500038E1,-2.900625038E1
1.229838968E1,3.153750038E1,1.576875019E1,-3.091875076E1
1.231839521E1,3.071250153E1,1.554375076E1,-3.301875305E1
1.233839660E1,2.671875191E1,1.406250095E1,-3.481875229E1
1.235839323E1,2.398125076E1,1.426875019E1,-3.845625305E1
1.237839758E1,2.182500076E1,1.383750057E1,-3.823125076E1
1.239839753E1,2.253750038E1,1.550625038E1,-3.817500305E1
1.241839203E1,2.467500114E1,1.648125076E1,-3.637500000E1
1.243839591E1,2.799375153E1,1.668750000E1,-3.253125000E1
1.245839486E1,3.020625114E1,1.719375038E1,-3.043125153E1
1.247838995E1,3.157500076E1,1.963125038E1,-2.795625114E1
1.249839355E1,3.232500076E1,2.002500153E1,-2.634375191E1
1.251839136E1,3.157500076E1,2.139375114E1,-2.626875114E1
1.253839759E1,3.024375153E1,2.210625076E1,-2.698125076E1
1.255839776E1,2.825625038E1,2.351250076E1,-2.771250153E1
1.257839441E1,2.711250114E1,2.467500114E1,-2.803125191E1
1.259839919E1,2.581875038E1,2.825625038E1,-2.698125076E1
1.261839763E1,2.544375038E1,3.018750191E1,-2.499375153E1
1.263839347E1,2.499375153E1,3.046875191E1,-2.208750153E1
1.265839722E1,2.557500076E1,3.084375191E1,-2.208750153E1
1.267839625E1,2.422500038E1,3.043125153E1,-2.319375038E1
1.269839144E1,2.195625114E1,3.091875076E1,-2.581875038E1
1.271839379E1,2.103750038E1,3.088125038E1,-2.752500153E1
1.273839289E1,2.111250114E1,3.033750153E1,-2.761875153E1
1.275838816E1,2.255625153E1,2.898750114E1,-2.810625076E1
1.277839182E1,2.553750038E1,2.647500038E1,-2.896875191E1
1.279839038E1,2.715000153E1,2.439375114E1,-2.943750191E1
1.281838455E1,2.835000038E1,2.092500114E1,-3.028125191E1
1.283838823E1,2.900625038E1,1.920000076E1,-3.095625114E1
1.285838739E1,3.210000229E1,1.586250019E1,-2.949375153E1
1.287839379E1,3.457500076E1,1.520625019E1,-2.737500191E1
1.289839499E1,3.624375153E1,1.488750076E1,-2.454375076E1
1.291839047E1,3.633750153E1,1.434375095E1,-2.443125153E1
1.293839550E1,3.506250000E1,1.228125095E1,-2.671875191E1
1.295839485E1,3.451875305E1,1.143750000E1,-2.932500076E1
1.297839050E1,3.333750153E1,1.057500076E1,-2.962500191E1
1.299839436E1,3.266250229E1,9.806250572E0,-3.131250191E1
1.301839217E1,3.200625229E1,9.506250381E0,-3.211875153E1
1.303839847E1,3.026250076E1,8.737500191E0,-3.361875153E1
1.305839941E1,2.930625153E1,8.700000763E0,-3.453750229E1
1.307839600E1,2.895000076E1,1.006875038E1,-3.474375153E1
1.309840028E1,2.821875191E1,1.115625000E1,-3.496875000E1
1.311839843E1,2.754375076E1,1.196250057E1,-3.487500000E1
1.313839394E1,2.726250076E1,1.269375038E1,-3.500625229E1
1.315839741E1,2.698125076E1,1.361250019E1,-3.431250000E1
1.317839609E1,2.775000191E1,1.381875038E1,-3.360000229E1
1.319839147E1,2.865000153E1,1.522500038E1,-3.281250000E1
1.321839390E1,2.735625076E1,1.400625038E1,-3.339375305E1
1.323839273E1,2.812500191E1,1.383750057E1,-3.249375153E1
1.325838780E1,2.938125038E1,1.413750076E1,-3.240000153E1
1.327839123E1,3.088125038E1,1.344375038E1,-3.056250191E1
1.329839030E1,3.260625076E1,1.321875095E1,-2.874375153E1
1.331839646E1,3.316875076E1,1.333125019E1,-2.795625114E1
1.333839712E1,3.121875191E1,1.198125076E1,-2.904375076E1
1.335839379E1,3.114375114E1,1.198125076E1,-3.024375153E1
1.337839818E1,2.913750076E1,1.136250019E1,-3.305625153E1
1.339839791E1,2.752500153E1,1.132500076E1,-3.517500305E1
1.341839291E1,2.480625153E1,1.014375019E1,-3.676875305E1
1.343839638E1,2.386875153E1,1.029375076E1,-3.768750000E1
1.345839522E1,2.366250038E1,1.113750076E1,-3.678750229E1
1.347839013E1,2.505000114E1,1.190625000E1,-3.680625153E1
1.349839324E1,2.546250153E1,1.348125076E1,-3.581250000E1
1.351839182E1,2.600625038E1,1.404375076E1,-3.391875076E1
1.353839790E1,2.718750191E1,1.573125076E1,-3.232500076E1
1.355839784E1,2.808750153E1,1.798125076E1,-3.095625114E1
1.357839476E1,2.743125153E1,1.888125038E1,-3.095625114E1
1.359839940E1,2.656875038E1,2.071875000E1,-2.908125114E1
1.361839856E1,2.561250114E1,2.188125038E1,-2.889375114E1
1.363839438E1,2.503125191E1,2.334375000E1,-2.810625076E1
1.365839772E1,2.407500076E1,2.525625038E1,-2.643750191E1
1.367839632E1,2.336250114E1,2.745000076E1,-2.686875153E1
1.369839136E1,2.298750114E1,2.716875076E1,-2.767500114E1
1.371839484E1,2.229375076E1,2.576250076E1,-2.866875076E1
1.373839331E1,2.178750038E1,2.574375153E1,-2.825625038E1
1.375838843E1,2.096250153E1,2.581875038E1,-2.996250153E1
1.377839141E1,1.978125000E1,2.596875191E1,-2.966250038E1
1.379839050E1,2.113125038E1,2.518125153E1,-2.996250153E1
1.381839656E1,2.152500153E1,2.113125038E1,-3.050625038E1
1.383839729E1,2.259375000E1,2.041875076E1,-3.129375076E1
1.385839400E1,2.251875114E1,1.828125000E1,-3.367500305E1
1.387839823E1,2.218125153E1,1.606875038E1,-3.444375229E1
1.389839844E1,2.413125038E1,1.355625057E1,-3.339375305E1
1.391839197E1,2.643750191E1,1.250625038E1,-3.247500229E1
1.393839444E1,2.964375114E1,1.111875057E1,-2.973750114E1
1.395839254E1,3.088125038E1,1.190625000E1,-2.763750076E1
1.397838733E1,3.003750038E1,1.233750057E1,-2.844375038E1
1.399839048E1,3.005625153E1,1.149375057E1,-3.003750038E1
1.401838831E1,2.865000153E1,9.431250572E0,-3.101250076E1
1.403839417E1,2.797500038E1,9.506250381E0,-3.131250191E1
1.405839435E1,2.634375191E1,9.281250000E0,-3.243750000E1
1.407839065E1,2.510625076E1,8.962500572E0,-3.414375305E1
1.409839491E1,2.385000038E1,9.225000381E0,-3.444375229E1
1.411839448E1,2.266875076E1,8.625000000E0,-3.474375153E1
1.413839045E1,2.191875076E1,8.981250763E0,-3.525000000E1
1.415839417E1,2.158125114E1,1.044375038E1,-3.588750076E1
1.417839306E1,2.130000114E1,1.136250019E1,-3.558750153E1
1.419838890E1,2.062500000E1,1.254375076E1,-3.470625305E1
1.421839243E1,2.083125114E1,1.355625057E1,-3.451875305E1
1.423839052E1,2.169375038E1,1.432500076E1,-3.281250000E1
1.425839622E1,2.178750038E1,1.376250076E1,-3.320625305E1
1.427839801E1,2.103750038E1,1.458750057E1,-3.363750076E1
1.429839371E1,2.221875000E1,1.479375076E1,-3.352500153E1
1.431839710E1,2.283750153E1,1.342500019E1,-3.249375153E1
1.433840036E1,2.379375076E1,1.336875057E1,-3.159375191E1
1.435839504E1,2.512500191E1,1.350000095E1,-3.018750191E1
1.437839855E1,2.521875191E1,1.303125095E1,-3.058125114E1
1.439839769E1,2.385000038E1,1.216875076E1,-3.127500153E1
1.441839174E1,2.229375076E1,1.057500076E1,-3.286875153E1
1.443839543E1,2.083125114E1,9.975000381E0,-3.365625000E1
1.445839451E1,1.843125153E1,1.018125057E1,-3.517500305E1
1.447838949E1,1.736250114E1,9.975000381E0,-3.588750076E1
1.449839330E1,1.676250076E1,9.693750381E0,-3.577500153E1
1.451839082E1,1.747500038E1,1.035000038E1,-3.568125153E1
1.453839733E1,1.854375076E1,1.175625038E1,-3.399375153E1
1.455839735E1,1.970625114E1,1.196250057E1,-3.309375000E1
1.457839428E1,2.139375114E1,1.423125076E1,-3.221250153E1
1.459839884E1,2.255625153E1,1.481250095E1,-3.091875076E1
1.461839721E1,2.281875038E1,1.546875095E1,-2.941875076E1
1.463839293E1,2.323125076E1,1.640625000E1,-2.911875153E1
1.465839681E1,2.248125076E1,1.831875038E1,-2.855625153E1
1.467839596E1,2.156250000E1,2.124375153E1,-2.799375153E1
1.469839141E1,2.051250076E1,2.251875114E1,-2.700000191E1
1.471839371E1,1.888125038E1,2.450625038E1,-2.613750076E1
1.473839272E1,1.839375114E1,2.458125114E1,-2.602500153E1
1.475838826E1,1.785000038E1,2.465625191E1,-2.795625114E1
1.477839196E1,1.773750114E1,2.390625000E1,-2.784375191E1
1.479839077E1,1.741875076E1,2.280000114E1,-2.791875076E1
1.481839598E1,1.666875076E1,2.351250076E1,-2.853750038E1
1.483839701E1,1.588125038E1,2.368125153E1,-2.823750114E1
1.485839328E1,1.734375000E1,2.287500000E1,-2.923125076E1
1.487839755E1,1.925625038E1,2.090625000E1,-2.919375038E1
1.489839715E1,1.961250114E1,1.961250114E1,-2.988750076E1
1.491839158E1,1.888125038E1,1.618125153E1,-3.153750038E1
1.493839561E1,1.888125038E1,1.518750095E1,-3.273750305E1
1.495839446E1,2.186250114E1,1.378125095E1,-3.221250153E1
1.497838979E1,2.510625076E1,1.340625095E1,-2.906250191E1
1.499839328E1,2.632500076E1,1.344375038E1,-2.686875153E1
1.501839109E1,2.761875153E1,1.440000057E1,-2.737500191E1
1.503839739E1,2.731875038E1,1.355625057E1,-2.765625191E1
1.505839841E1,2.617500114E1,1.361250019E1,-2.866875076E1
1.507839502E1,2.550000191E1,1.314375019E1,-2.996250153E1
1.509839974E1,2.433750153E1,1.218750095E1,-3.116250038E1
1.511839806E1,2.375625038E1,1.190625000E1,-3.127500153E1
1.513839357E1,2.272500038E1,1.231875038E1,-3.268125153E1
1.515839734E1,2.186250114E1,1.230000019E1,-3.358125305E1
1.517839653E1,2.120625114E1,1.329375076E1,-3.391875076E1
1.519839153E1,2.085000038E1,1.365000057E1,-3.461250305E1
1.521839386E1,1.959375000E1,1.398750019E1,-3.472500229E1
1.523839281E1,1.886250114E1,1.608750153E1,-3.485625076E1
1.525838807E1,1.858125114E1,1.681875038E1,-3.457500076E1
1.527839152E1,2.002500153E1,1.657500076E1,-3.335625076E1
1.529838996E1,2.098125076E1,1.661250114E1,-3.275625229E1
1.531838393E1,2.051250076E1,1.723125076E1,-3.286875153E1
1.533838779E1,2.154375076E1,1.653750038E1,-3.215625000E1
1.535838701E1,2.244375038E1,1.756875038E1,-3.155625153E1
1.537839316E1,2.362500000E1,1.758750153E1,-3.256875229E1
1.539839390E1,2.416875076E1,1.678125000E1,-3.093750191E1
1.541838979E1,2.473125076E1,1.661250114E1,-3.052500153E1
1.543839449E1,2.418750191E1,1.650000000E1,-3.213750076E1
1.545839416E1,2.351250076E1,1.676250076E1,-3.294375229E1
1.547839021E1,2.184375000E1,1.524375057E1,-3.414375305E1
1.549839397E1,2.111250114E1,1.539375019E1,-3.575625229E1
1.551839191E1,1.903125000E1,1.359375095E1,-3.663750076E1
1.553839810E1,1.888125038E1,1.507500076E1,-3.656250000E1
1.555839877E1,2.006250000E1,1.518750095E1,-3.676875305E1
1.557839568E1,2.188125038E1,1.578750038E1,-3.444375229E1
1.559840021E1,2.371875000E1,1.685625076E1,-3.285000229E1
1.561839840E1,2.538750076E1,1.856250000E1,-3.125625038E1
1.563839382E1,2.585625076E1,1.921875000E1,-3.005625153E1
1.565839754E1,2.482500076E1,2.085000038E1,-3.028125191E1
1.567839630E1,2.400000000E1,2.210625076E1,-3.061875153E1
1.569839139E1,2.227500153E1,2.244375038E1,-3.133125114E1
