"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.218688877E1,-1.746729088E1,-7.083310127E0,1.478683352E0
9.218939123E1,-1.850562096E1,-6.795081139E0,2.832235694E-1
9.219189368E1,-1.896700478E1,-6.719038010E0,-8.207328320E-1
9.219439591E1,-1.937495232E1,-6.882491112E0,-1.795313716E0
9.219689837E1,-1.955167389E1,-6.984828949E0,-2.803324699E0
9.219940083E1,-1.958425140E1,-7.166441917E0,-3.473462582E0
9.220190329E1,-1.957882881E1,-7.678406715E0,-3.808308125E0
9.220440575E1,-1.955035210E1,-8.118230820E0,-3.894815207E0
9.220690821E1,-1.966322327E1,-8.221425056E0,-3.960003138E0
9.220941067E1,-1.939357758E1,-8.132406235E0,-3.662977934E0
9.221191314E1,-1.920602226E1,-7.574424744E0,-3.154982805E0
9.221441560E1,-1.889449120E1,-6.990494728E0,-2.222800732E0
9.221691798E1,-1.876400948E1,-6.037896156E0,-1.252531648E0
9.221942045E1,-1.842411804E1,-4.919692039E0,-6.115767956E-1
9.222192292E1,-1.723642921E1,-3.847144127E0,1.264070272E-1
9.222442538E1,-1.583811188E1,-2.644447327E0,4.829246998E-1
9.222692784E1,-1.436471939E1,-1.478595734E0,3.660021424E-1
9.222943030E1,-1.298873901E1,-5.521059036E-1,2.252643108E-1
9.223193276E1,-1.197746563E1,1.356515884E-1,9.372985363E-2
9.223443524E1,-1.114560890E1,9.014930725E-1,2.774047852E-2
9.223693770E1,-1.047452164E1,1.693925858E0,2.565026283E-3
9.223943994E1,-9.850472450E0,2.257305145E0,1.516115665E-2
9.224194242E1,-9.052503586E0,2.763845444E0,-1.092412472E-1
9.224444488E1,-8.215929031E0,3.275975704E0,-2.299281359E-1
9.224694734E1,-7.260600090E0,3.574650764E0,-3.220640421E-1
9.224944981E1,-6.167748928E0,3.731504917E0,-3.938019276E-1
9.225195228E1,-5.224699020E0,3.748455048E0,-3.938019276E-1
9.225445474E1,-4.211749077E0,3.484455109E0,-4.848519564E-1
9.225695720E1,-3.169698715E0,2.799405098E0,-5.847519636E-1
9.225945966E1,-2.259648800E0,1.686404705E0,-6.738520861E-1
9.226196212E1,-1.504698634E0,-2.359485626E-2,-5.487519503E-1
9.226446458E1,-8.076485395E-1,-2.334495544E0,-8.480191231E-2
9.226696697E1,3.152514696E-1,-4.420545578E0,7.491980791E-1
9.226946943E1,1.754480958E0,-5.953725815E0,1.640930295E0
9.227197189E1,2.926058054E0,-7.281918526E0,2.442355156E0
9.227447435E1,3.914699078E0,-8.985610962E0,3.172707319E0
9.227697682E1,4.772809982E0,-1.084846020E1,4.129557610E0
9.227947929E1,5.596179485E0,-1.247160912E1,5.175327778E0
9.228198175E1,7.011106968E0,-1.458129692E1,6.481135845E0
9.228448420E1,7.983683586E0,-1.637821198E1,7.788066387E0
9.228698666E1,9.250751495E0,-1.790867996E1,8.834777832E0
9.228948912E1,1.063469601E1,-1.956747627E1,9.659049034E0
9.229199134E1,1.202461243E1,-2.027064133E1,9.925224304E0
9.229449403E1,1.355026817E1,-1.985490036E1,9.706961632E0
9.229699626E1,1.518146706E1,-1.840343094E1,9.454586029E0
9.229949871E1,1.656618881E1,-1.629493332E1,9.162911415E0
9.230200117E1,1.723615837E1,-1.384323883E1,8.669257164E0
9.230450363E1,1.690869331E1,-1.127435875E1,8.071727753E0
9.230700609E1,1.558298302E1,-8.618276596E0,7.692200184E0
9.230950855E1,1.385573292E1,-5.891542435E0,7.627581120E0
9.231201101E1,1.227798843E1,-3.486372948E0,8.112888336E0
9.231451340E1,1.082202625E1,-1.372157097E0,8.973249435E0
9.231701593E1,9.418441772E0,4.668359756E-1,9.921726227E0
9.231951826E1,8.256274223E0,1.835214615E0,1.077571297E1
9.232202080E1,7.173788071E0,3.107616425E0,1.125532246E1
9.232452318E1,6.536790848E0,4.221800804E0,1.040184212E1
9.232702564E1,6.203790665E0,4.733750820E0,8.959892273E0
9.232952810E1,5.978790283E0,4.906700611E0,7.225892544E0
9.233203056E1,5.494740486E0,4.939700603E0,5.579942703E0
9.233453302E1,5.027790070E0,5.140700817E0,4.039892197E0
9.233703549E1,4.689690590E0,5.375750542E0,2.725892305E0
9.233953795E1,4.392690659E0,5.449700832E0,1.783892274E0
9.234204041E1,4.153740406E0,5.679800987E0,1.344842315E0
9.234454287E1,3.855458736E0,6.080139637E0,1.029185295E0
9.234704534E1,3.703505516E0,6.489642620E0,9.239174724E-1
9.234954780E1,3.667196751E0,6.846676826E0,8.398923874E-1
9.235205027E1,3.682198524E0,7.170502663E0,7.647746801E-1
9.235455250E1,3.739187479E0,7.393970966E0,6.863541603E-1
9.235705496E1,3.687879801E0,7.468472958E0,6.663963795E-1
9.235955742E1,3.480781317E0,7.393850327E0,6.490997076E-1
9.236205989E1,3.144175053E0,7.169098854E0,6.329431534E-1
9.236456235E1,2.687594891E0,6.750237942E0,6.153725982E-1
9.236706483E1,2.301133156E0,6.290212631E0,5.395107865E-1
9.236956729E1,2.017298460E0,5.627859592E0,5.044277310E-1
9.237206976E1,1.999195814E0,4.796135426E0,5.120299459E-1
9.237457223E1,2.121805429E0,3.918180943E0,4.673087001E-1
9.237707470E1,2.282443523E0,3.004807949E0,3.264034390E-1
9.237957707E1,2.449320793E0,2.121357441E0,1.573867500E-1
9.238207953E1,2.521211624E0,1.211742401E0,-4.404741526E-2
9.238458199E1,2.518861532E0,3.532924652E-1,-3.257077336E-1
9.238708445E1,2.552911520E0,-5.707073212E-1,-7.376077175E-1
9.238958692E1,2.523961544E0,-1.560707092E0,-1.278657794E0
9.239208938E1,2.564911366E0,-2.501657486E0,-1.903707743E0
9.239459184E1,2.573911428E0,-3.377656937E0,-2.684607983E0
9.239709430E1,2.672911406E0,-4.230707169E0,-3.407607794E0
9.239959676E1,2.729911327E0,-4.929707527E0,-4.255707741E0
9.240209922E1,2.772961378E0,-5.475707054E0,-5.175658226E0
9.240460144E1,2.554300547E0,-5.991810799E0,-6.640046597E0
9.240710390E1,2.674523592E0,-6.248130798E0,-7.463892937E0
9.240960636E1,2.902476311E0,-6.327987671E0,-8.196182251E0
9.241210881E1,3.268066883E0,-6.295063019E0,-8.765323639E0
9.241461128E1,3.600175381E0,-6.021467209E0,-9.169451714E0
9.241711374E1,4.016890526E0,-5.617963791E0,-9.318150520E0
9.241961620E1,4.417356014E0,-5.178503036E0,-9.286914825E0
9.242211867E1,4.724176407E0,-4.617983818E0,-9.103002548E0
9.242462114E1,4.913955688E0,-4.006873131E0,-8.729060173E0
9.242712360E1,4.947810650E0,-3.333171844E0,-8.388918877E0
9.242962606E1,4.818503857E0,-2.626854897E0,-7.903466225E0
9.243212844E1,4.429702282E0,-1.932322502E0,-7.427916050E0
9.243463090E1,4.053652287E0,-1.283272743E0,-6.965916157E0
9.243713344E1,3.621285439E0,-7.217769623E-1,-6.499668121E0
9.243963586E1,3.234909534E0,-2.218093872E-1,-5.978148937E0
9.244213840E1,2.848552227E0,2.416791916E-1,-5.473306656E0
9.244464078E1,2.506788015E0,6.575689316E-1,-4.940133095E0
9.244714325E1,2.159399271E0,1.040980339E0,-4.309952736E0
9.244964571E1,1.874372482E0,1.419003487E0,-3.719985008E0
9.245214818E1,1.655314922E0,1.682438850E0,-3.192837477E0
9.245465062E1,1.455633283E0,1.939643383E0,-2.805730104E0
9.245715308E1,1.286920667E0,2.166682243E0,-2.399327040E0
9.245965554E1,1.100798130E0,2.354610920E0,-2.076936245E0
9.246215776E1,9.630959034E-1,2.609472752E0,-1.764067769E0
9.246466045E1,7.042880058E-1,2.747396946E0,-1.396752596E0
9.246716268E1,5.562380552E-1,2.795396805E0,-1.133802652E0
9.246966515E1,4.822880030E-1,2.912396908E0,-9.277026057E-1
9.247216761E1,4.602380991E-1,2.958296776E0,-7.577525377E-1
9.247467007E1,4.411880970E-1,2.919296741E0,-5.488025546E-1
9.247717253E1,4.192880392E-1,2.881347179E0,-3.667025566E-1
9.247967499E1,3.792380095E-1,2.809347153E0,-2.167025506E-1
9.248217745E1,3.712880611E-1,2.752346992E0,-3.475254774E-2
9.248467991E1,3.262880445E-1,2.615396976E0,1.111974716E-1
9.248718238E1,1.043280363E-1,2.451551437E0,2.554129958E-1
9.248968485E1,3.424072266E-2,2.264803410E0,3.681415915E-1
9.249218731E1,-1.707345247E-2,2.036949158E0,4.204157591E-1
9.249468980E1,-8.430391550E-2,1.853949070E0,4.840081334E-1
9.249719218E1,-1.424963474E-1,1.577803612E0,5.225378871E-1
9.249969464E1,-2.174482942E-1,1.299590111E0,5.176957846E-1
9.250219711E1,-2.887891531E-1,1.025186539E0,5.422987342E-1
9.250469957E1,-3.246850967E-1,7.917900085E-1,5.276269913E-1
9.250720203E1,-3.950998783E-1,6.063308716E-1,4.901636243E-1
9.250970449E1,-4.663363099E-1,3.779306412E-1,3.830804229E-1
9.251220693E1,-4.733353853E-1,2.394027710E-1,2.482314557E-1
9.251470939E1,-6.075122952E-1,9.378433228E-2,-1.920582056E-1
9.251721186E1,-3.131109476E-1,-2.858734131E-2,-8.683081865E-1
9.251971432E1,-3.723158836E-1,-7.834815979E-2,-1.932320595E0
9.252221678E1,-7.252987623E-1,-1.178770065E-1,-2.763252974E0
9.252471923E1,-1.021011591E0,-3.171892166E-1,-3.287192345E0
9.252722146E1,-1.062021136E0,-5.576925278E-1,-3.791462421E0
9.252972392E1,-8.397998810E-1,-8.032855988E-1,-3.573496342E0
9.253222638E1,-7.506998181E-1,-1.148285866E0,-3.106546402E0
9.253472884E1,-5.117498636E-1,-1.445285797E0,-2.968546391E0
9.253723130E1,-3.777998090E-1,-1.567385674E0,-2.814496517E0
9.253973377E1,-4.827998281E-1,-1.524335861E0,-2.726596355E0
9.254223623E1,-7.227998376E-1,-1.493286133E0,-2.604496479E0
9.254473869E1,-9.497498274E-1,-1.459385872E0,-2.505496502E0
9.254724115E1,-1.213749886E0,-1.409285545E0,-2.412496328E0
9.254974361E1,-1.799191475E0,-1.382973671E0,-2.096131563E0
9.255224607E1,-2.045006990E0,-1.295660019E0,-1.860412478E0
9.255474848E1,-2.219739676E0,-1.186700821E0,-1.512247801E0
9.255725094E1,-2.013789654E0,-1.147700310E0,-1.095247865E0
9.255975340E1,-1.876508117E0,-1.023191452E0,-6.865584850E-1
9.256230848E1,-1.820023298E0,-8.595542908E-1,-3.741680980E-1
9.256475832E1,-1.797103524E0,-7.061529160E-1,-2.512419820E-1
9.256726078E1,-1.852657795E0,-5.200529099E-1,-1.122988760E-1
9.256976325E1,-1.846573591E0,-3.318090439E-1,-1.139061153E-1
9.257226571E1,-1.887803197E0,-1.512660980E-1,-1.476288140E-1
9.257476817E1,-1.837479234E0,-1.091289520E-2,-2.724285126E-1
9.257727063E1,-1.865680456E0,1.322612762E-1,-3.180413842E-1
9.257977311E1,-1.865025759E0,3.181943893E-1,-4.907683432E-1
9.258227534E1,-1.875714064E0,4.325990677E-1,-6.883965731E-1
9.258477780E1,-1.863144994E0,5.315208435E-1,-8.473560214E-1
9.258728026E1,-1.827096224E0,6.119832993E-1,-1.038614035E0
9.258978293E1,-1.962257147E0,7.891139984E-1,-1.210036993E0
9.259228516E1,-2.086685896E0,8.558521271E-1,-1.358669043E0
9.259478785E1,-2.203579187E0,9.254665375E-1,-1.495147228E0
9.259729006E1,-2.287601948E0,9.676752090E-1,-1.518046141E0
9.259979252E1,-2.389978409E0,9.508409500E-1,-1.548893690E0
9.260229498E1,-2.476428032E0,9.901504517E-1,-1.522942305E0
9.260479742E1,-2.628638744E0,1.025392532E0,-1.417852759E0
9.260729988E1,-2.721460342E0,1.040812492E0,-1.326056600E0
9.260980235E1,-2.751955986E0,1.008061409E0,-1.251512408E0
9.261230481E1,-2.756177664E0,9.910373688E-1,-1.158059835E0
9.261480728E1,-2.787840366E0,9.510898590E-1,-1.008189797E0
9.261730975E1,-2.854599476E0,8.679389954E-1,-8.476425409E-1
9.261981217E1,-2.901479244E0,7.630662918E-1,-6.876604557E-1
9.262231470E1,-2.984610796E0,6.992492676E-1,-5.461415052E-1
9.262481709E1,-3.077812672E0,5.588035583E-1,-4.609438777E-1
9.262731955E1,-3.027239561E0,3.287992477E-1,-4.589704871E-1
9.262982203E1,-3.020481110E0,3.160667419E-2,-4.919389486E-1
9.263232449E1,-2.992110252E0,-2.084245682E-1,-5.712221861E-1
9.263482695E1,-2.977306366E0,-5.193481445E-1,-5.616931915E-1
9.263732943E1,-2.981286526E0,-8.382740021E-1,-5.935460329E-1
9.263983190E1,-2.932534933E0,-1.133770943E0,-6.581598520E-1
9.264233436E1,-2.949485064E0,-1.437820435E0,-6.461598873E-1
9.264483682E1,-2.954585075E0,-1.734821320E0,-6.652098894E-1
9.264733928E1,-2.932534933E0,-2.038721085E0,-6.172099113E-1
9.264984174E1,-2.939584970E0,-2.369771004E0,-4.901598692E-1
9.265234420E1,-2.980535030E0,-2.625821114E0,-3.182598352E-1
9.265484644E1,-3.038584948E0,-2.797720909E0,-1.615989208E-2
9.265734890E1,-3.150485039E0,-2.932721138E0,2.808401585E-1
9.265985136E1,-3.522098541E0,-3.170236588E0,9.976886511E-1
9.266235385E1,-3.632750034E0,-3.222357750E0,1.422338605E0
9.266485631E1,-3.679623127E0,-3.327014923E0,1.884885311E0
9.266735878E1,-3.729904652E0,-3.385178566E0,2.276840210E0
9.266986124E1,-3.911489487E0,-3.488988876E0,2.817890644E0
9.267236371E1,-3.994069576E0,-3.521996498E0,3.205018044E0
9.267486618E1,-4.064286709E0,-3.465156555E0,3.610426903E0
9.267736864E1,-4.113934517E0,-3.409461975E0,4.099806309E0
9.267987111E1,-4.160826683E0,-3.322590828E0,4.782710075E0
9.268237358E1,-4.138791084E0,-3.177781105E0,5.664377689E0
9.268487596E1,-4.110289574E0,-3.016393661E0,6.629975319E0
9.268737842E1,-4.072189331E0,-2.817343712E0,7.735925674E0
9.268988089E1,-3.971199274E0,-2.549096107E0,9.423991203E0
9.269238335E1,-3.855535030E0,-2.138879776E0,1.122814941E1
9.269488581E1,-3.636971235E0,-1.796175003E0,1.237549973E1
9.269738827E1,-3.346250534E0,-1.533638000E0,1.313793182E1
9.269989075E1,-3.013485193E0,-1.226691246E0,1.375066757E1
9.270239321E1,-2.663417578E0,-8.451595306E-1,1.394580650E1
9.270489567E1,-2.520382643E0,-7.679243088E-1,1.348201752E1
9.270739814E1,-2.567818165E0,-7.684288025E-1,1.245394135E1
9.270990060E1,-2.557783365E0,-6.004924774E-1,1.152353477E1
9.271240306E1,-2.737312794E0,-5.687723160E-1,1.021971512E1
9.271490550E1,-2.991122246E0,-5.505266190E-1,8.805116653E0
9.271740773E1,-3.296122074E0,-6.346874237E-1,7.349148750E0
9.271991042E1,-3.570305824E0,-7.674827576E-1,5.752439499E0
9.272241266E1,-3.819628477E0,-9.576911926E-1,4.153930664E0
9.272491535E1,-4.030167580E0,-1.108306885E0,2.714042187E0
9.272741758E1,-4.182737350E0,-1.288437843E0,1.383985043E0
9.272992004E1,-4.330200672E0,-1.478491783E0,2.748676538E-1
9.273242250E1,-4.536178112E0,-1.645991325E0,-9.010536671E-1
9.273492496E1,-4.721870422E0,-1.770469666E0,-2.022467613E0
9.273742742E1,-4.841766357E0,-1.856383324E0,-3.050958157E0
9.273992990E1,-5.036048412E0,-1.979062080E0,-3.985067844E0
9.274243236E1,-5.250642300E0,-2.124693871E0,-4.801864624E0
9.274493475E1,-5.501849174E0,-2.205886841E0,-5.613928795E0
9.274743728E1,-5.614389420E0,-2.246239662E0,-6.129208565E0
9.274993970E1,-5.698143005E0,-2.229559898E0,-6.503804207E0
9.275244224E1,-5.800338745E0,-2.313760757E0,-6.449981689E0
9.275494465E1,-5.747069359E0,-2.404196739E0,-5.911524773E0
9.275744718E1,-5.816069603E0,-2.440196991E0,-5.314524651E0
9.275994965E1,-5.847119331E0,-2.428196907E0,-4.498524666E0
9.276245203E1,-5.855069637E0,-2.414246559E0,-3.669474602E0
9.276495449E1,-6.020069599E0,-2.292296410E0,-2.900574684E0
9.276745695E1,-6.164069653E0,-2.160296440E0,-2.275524378E0
9.276995942E1,-6.334169388E0,-2.055296898E0,-1.830474377E0
9.277246188E1,-6.573119640E0,-1.923296928E0,-1.538574457E0
9.277496434E1,-7.068010330E0,-1.843577385E0,-1.628676653E0
9.277746657E1,-7.407772064E0,-1.724683762E0,-1.699434400E0
9.277996925E1,-7.740792274E0,-1.689042091E0,-1.927739739E0
9.278247171E1,-8.038408279E0,-1.696816444E0,-2.179635048E0
9.278497417E1,-8.362074852E0,-1.678909302E0,-2.444019794E0
9.278747663E1,-8.627207756E0,-1.721572876E0,-2.700367451E0
9.278997908E1,-8.914421082E0,-1.833297729E0,-2.852709293E0
9.279248131E1,-9.244678497E0,-1.986344337E0,-2.905699968E0
9.279498377E1,-9.602837563E0,-2.241944313E0,-2.669016361E0
9.279748623E1,-9.992219925E0,-2.449454308E0,-2.194689989E0
9.279998869E1,-1.046883392E1,-2.712813377E0,-1.144668221E0
9.280249117E1,-1.101781464E1,-3.006516457E0,4.969950914E-1
9.280499363E1,-1.130389404E1,-3.195245743E0,2.087273836E0
9.280749609E1,-1.140231133E1,-3.234868050E0,3.808463097E0
9.280999855E1,-1.140104485E1,-3.177268982E0,5.703576088E0
9.281250101E1,-1.116676807E1,-3.156558990E0,7.593464375E0
9.281500347E1,-1.079303265E1,-3.142404556E0,9.021182060E0
9.281750593E1,-1.036622334E1,-3.174744606E0,9.865264893E0
9.282000840E1,-9.936860085E0,-3.186969757E0,1.009277058E1
9.282251083E1,-9.522644043E0,-3.170929909E0,9.717521667E0
9.282501329E1,-9.187561989E0,-3.212738991E0,8.902281761E0
9.282751575E1,-8.975122452E0,-3.316283226E0,7.920936108E0
9.283001815E1,-8.982119560E0,-3.424782753E0,6.838582039E0
9.283252061E1,-8.969904900E0,-3.422590256E0,5.660727501E0
9.283502307E1,-8.954754829E0,-3.469034195E0,4.882492542E0
9.283752553E1,-8.939151764E0,-3.585632324E0,4.405781746E0
9.284002799E1,-8.798892021E0,-3.662325859E0,4.038053513E0
9.284253045E1,-8.599550247E0,-3.835809708E0,3.973431587E0
9.284503291E1,-8.235500336E0,-4.074759483E0,4.091481686E0
9.284753537E1,-7.712246418E0,-4.232848167E0,4.211074352E0
9.285003783E1,-7.236124039E0,-4.418267250E0,4.502517700E0
9.285254029E1,-6.535599709E0,-4.455585480E0,4.530745983E0
9.285504275E1,-5.943023682E0,-4.511129379E0,4.463015079E0
9.285754521E1,-5.329190731E0,-4.458530426E0,4.353906155E0
9.286004744E1,-4.720857620E0,-4.332165718E0,4.112206936E0
9.286254990E1,-4.217365742E0,-4.215298653E0,3.773946524E0
9.286505236E1,-3.901831627E0,-3.996631622E0,3.349144936E0
9.286755504E1,-3.653514862E0,-3.760298729E0,2.855811834E0
9.287005727E1,-3.486387730E0,-3.607996941E0,2.478941917E0
9.287255996E1,-3.343033791E0,-3.386610031E0,2.088404655E0
9.287506220E1,-3.127577305E0,-3.135770798E0,1.672705173E0
9.287756465E1,-2.966996431E0,-2.984109879E0,1.366143227E0
9.288006713E1,-2.783350945E0,-2.779104233E0,1.116969585E0
9.288256959E1,-2.576673031E0,-2.592816353E0,8.929017782E-1
9.288507205E1,-2.340828180E0,-2.551352501E0,7.671117187E-1
9.288757452E1,-2.237527609E0,-2.520547867E0,5.184929967E-1
9.289007698E1,-2.196991682E0,-2.600624084E0,3.967906833E-1
9.289257944E1,-2.005142450E0,-2.678464890E0,2.416355610E-1
9.289508191E1,-1.868438363E0,-2.836125374E0,1.386070251E-1
9.289758429E1,-1.696195960E0,-2.983445168E0,3.869447112E-2
9.290008682E1,-1.610134482E0,-3.176603317E0,-1.547926366E-1
9.290258921E1,-1.417340040E0,-3.477266312E0,-1.908517480E-1
9.290509175E1,-1.097094774E0,-3.834710121E0,-3.339202702E-1
9.290759414E1,-8.830186129E-1,-4.171813011E0,-5.134007931E-1
9.291009667E1,-7.649239302E-1,-4.460643768E0,-6.275191307E-1
9.291259906E1,-6.028180122E-1,-4.974969864E0,-7.494709492E-1
9.291510152E1,-4.623366594E-1,-5.387897491E0,-1.000552177E0
9.291760398E1,-4.473366737E-1,-5.729897499E0,-1.553602219E0
9.292010644E1,-1.010442972E-1,-6.354573250E0,-2.419616699E0
9.292260890E1,5.422295928E-1,-6.787950516E0,-3.501247883E0
9.292511135E1,1.235774398E0,-7.164571762E0,-4.438599110E0
9.292761381E1,1.911520004E0,-7.671051025E0,-5.418367386E0
9.293011628E1,2.591265440E0,-8.229060173E0,-6.200478077E0
9.293261874E1,3.400555134E0,-8.569918633E0,-6.620453835E0
9.293512120E1,4.311735630E0,-8.753518105E0,-6.859321594E0
9.293762366E1,5.165841579E0,-8.771767616E0,-7.159907341E0
9.294012612E1,5.872653008E0,-8.729651451E0,-7.529538155E0
9.294262858E1,6.675595760E0,-8.622142792E0,-7.822223663E0
9.294513104E1,7.361682415E0,-8.348240852E0,-8.067644119E0
9.294763350E1,8.056353569E0,-8.091938019E0,-8.110123634E0
9.295013573E1,8.593941689E0,-7.799922943E0,-8.103912354E0
9.295263816E1,9.009049416E0,-7.352284431E0,-7.953612804E0
9.295514063E1,9.457074165E0,-6.881131172E0,-7.643224716E0
9.295764309E1,9.655228615E0,-6.427068710E0,-7.265681744E0
9.296014555E1,9.082559586E0,-5.954557419E0,-6.900833130E0
9.296264802E1,8.476558685E0,-5.492556572E0,-6.690833092E0
9.296515048E1,7.968509197E0,-4.771507263E0,-6.551783085E0
9.296765294E1,7.475609303E0,-3.966456413E0,-6.101782799E0
9.297015540E1,7.087559223E0,-3.380557060E0,-5.399783134E0
9.297265786E1,6.749608994E0,-2.874456406E0,-4.541782856E0
9.297516032E1,6.771919727E0,-2.520504951E0,-3.287086010E0
9.297766279E1,6.237919807E0,-2.214504242E0,-2.631135941E0
9.298016525E1,5.780589104E0,-1.899892807E0,-1.934367180E0
9.298266771E1,5.464680195E0,-1.695929527E0,-9.714525342E-1
9.298517009E1,5.138636589E0,-1.522032738E0,1.673641801E-2
9.298767257E1,4.774243832E0,-1.385845184E0,1.235524178E0
9.299017503E1,4.384587288E0,-1.253818512E0,2.594830751E0
9.299267750E1,3.733241081E0,-9.529323578E-1,4.075428963E0
9.299517993E1,2.940846443E0,-6.252365112E-1,5.601061344E0
9.299768247E1,2.097680092E0,-3.216247559E-1,7.078322887E0
9.300018486E1,6.132853627E-1,2.541446686E-2,1.003053761E1
9.300268733E1,-1.521511555E0,4.260425568E-1,1.398398018E1
9.300518979E1,-3.633113384E0,8.162384033E-1,1.701029205E1
9.300769226E1,-4.589154720E0,1.004927635E0,1.757641792E1
9.301019472E1,-4.319456577E0,9.329013824E-1,1.592409706E1
9.301269718E1,-3.351552486E0,6.624126434E-1,1.399207592E1
9.301519964E1,-2.546310663E0,2.905693054E-1,1.196639156E1
9.301770210E1,-1.860474110E0,-3.369331360E-2,1.015777016E1
9.302020456E1,-1.267817974E0,-3.661804199E-1,8.665356636E0
9.302270703E1,-7.421478033E-1,-6.263151169E-1,7.216759682E0
9.302520949E1,-3.373928070E-1,-8.170013428E-1,5.737260818E0
9.302771170E1,3.669714928E-2,-1.114557266E0,4.390421867E0
9.303021440E1,4.056466222E-1,-1.358225822E0,3.356560707E0
9.303271663E1,6.129342318E-1,-1.556101799E0,2.395936251E0
9.303521933E1,7.721856833E-1,-1.772498131E0,1.529216051E0
9.303772179E1,8.302357197E-1,-1.851398468E0,8.432660699E-1
9.304022425E1,8.252857327E-1,-1.799498558E0,1.652660370E-1
9.304272648E1,9.832357168E-1,-1.753448486E0,-4.548340440E-1
9.304522894E1,1.241235733E0,-1.614398003E0,-8.697339892E-1
9.304773140E1,1.475235701E0,-1.403498650E0,-1.091733932E0
9.305023387E1,1.984254837E0,-1.191586494E0,-1.390534878E0
9.305273633E1,2.180304766E0,-9.065866470E-1,-1.591534853E0
9.305523879E1,2.373519897E0,-5.768537521E-1,-1.746295571E0
9.305774125E1,2.715523243E0,-2.178373337E-1,-1.852748394E0
9.306024371E1,2.904275894E0,1.190156937E-1,-1.861552238E0
9.306274617E1,3.043111086E0,4.809465408E-1,-1.947699308E0
9.306524863E1,3.246875286E0,1.077217102E0,-1.909316778E0
9.306775109E1,3.501841068E0,1.517054558E0,-1.790950775E0
9.307025355E1,3.790163517E0,1.950572968E0,-1.917783499E0
9.307275601E1,3.999923468E0,2.540175915E0,-1.857557535E0
9.307525847E1,4.318067551E0,2.824761868E0,-1.717476368E0
9.307776093E1,4.570441246E0,3.282373905E0,-1.629700541E0
9.308026339E1,4.899340630E0,3.727873802E0,-1.426865578E0
9.308276585E1,5.222640991E0,3.999043465E0,-1.310595274E0
9.308526824E1,5.620620728E0,4.317297459E0,-1.091041446E0
9.308777070E1,6.024094582E0,4.543808460E0,-9.649178386E-1
9.309027315E1,6.377873421E0,4.803337097E0,-7.892657518E-1
9.309277561E1,6.621450424E0,5.086390495E0,-6.703167558E-1
9.309527807E1,6.840973377E0,5.280736446E0,-5.859031677E-1
9.309778053E1,7.046895027E0,5.501375198E0,-5.625411868E-1
9.310028299E1,7.251005173E0,5.670345306E0,-5.434380770E-1
9.310278545E1,7.433153152E0,5.757792473E0,-4.841938019E-1
9.310528791E1,7.616033077E0,5.762748718E0,-3.497536182E-1
9.310779039E1,7.915562630E0,5.765813351E0,-2.016224861E-1
9.311029285E1,8.154541969E0,5.677660465E0,3.032308817E-2
9.311279532E1,8.387996674E0,5.614068985E0,2.450310588E-1
9.311529778E1,8.556440353E0,5.512428761E0,2.990636230E-1
9.311780024E1,8.712439537E0,5.430378914E0,2.821136117E-1
9.312030272E1,8.894906044E0,5.336821556E0,1.557422280E-1
9.312280495E1,8.995274544E0,5.246615410E0,-2.291365266E-1
9.312530741E1,9.254323959E0,5.167565346E0,-5.760865808E-1
9.312780987E1,9.559406281E0,5.047998428E0,-7.502190471E-1
9.313031233E1,9.778702736E0,4.886128902E0,-7.366701365E-1
9.313281481E1,9.959861755E0,4.767604351E0,-7.017350793E-1
9.313531727E1,1.009814262E1,4.641561508E0,-6.307229996E-1
9.313781973E1,1.010112476E1,4.490704060E0,-5.989766717E-1
9.314032241E1,1.022505474E1,4.380655289E0,-3.214787841E-1
9.314282464E1,1.023581791E1,4.339254379E0,2.735131979E-2
9.314532710E1,1.015932751E1,4.279994488E0,3.176125288E-1
9.314782956E1,1.002360535E1,4.295180321E0,5.851304531E-1
9.315033202E1,9.784179688E0,4.294621944E0,8.590169549E-1
9.315283448E1,9.518627167E0,4.272727966E0,1.030985713E0
9.315533696E1,9.317859650E0,4.290047646E0,1.230668545E0
9.315783942E1,8.959581375E0,4.333167076E0,1.429822922E0
9.316034186E1,8.668869972E0,4.331868172E0,1.607484341E0
9.316284432E1,8.410870552E0,4.305605412E0,1.699935198E0
9.316534671E1,7.932924747E0,4.329845428E0,1.718606591E0
9.316784925E1,7.800924778E0,4.303895473E0,1.800656557E0
9.317035163E1,7.589874744E0,4.291895390E0,1.795556545E0
9.317285417E1,7.422924995E0,4.305845261E0,1.788656592E0
9.317535656E1,7.275924683E0,4.315895081E0,1.749656677E0
9.317785909E1,7.173924923E0,4.274795532E0,1.761656523E0
9.318036156E1,7.012825012E0,4.303895473E0,1.709606647E0
9.318286402E1,6.909924984E0,4.264895439E0,1.625606537E0
9.318536647E1,6.719915867E0,4.171905994E0,1.716879845E0
9.318786886E1,6.550650597E0,4.119638920E0,1.679391623E0
9.319037131E1,6.414629936E0,4.049013615E0,1.762095690E0
9.319287378E1,6.394275665E0,3.936211109E0,1.799757481E0
9.319537624E1,6.314134598E0,3.791212559E0,1.832328200E0
9.319787870E1,6.265671253E0,3.645975113E0,1.902206182E0
9.320038115E1,5.685896397E0,3.490664959E0,1.761422396E0
