"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.250469957E1,-4.093374908E-1,1.096424937E0,-1.418587446E0
9.250720203E1,-3.891249895E-1,1.046375036E0,-1.413224936E0
9.250970447E1,-3.668499887E-1,9.963250160E-1,-1.408962488E0
9.251220693E1,-3.475999832E-1,9.464125037E-1,-1.402637482E0
9.251470939E1,-3.284874856E-1,9.080500007E-1,-1.395212531E0
9.251721186E1,-3.242250085E-1,8.941624761E-1,-1.387787461E0
9.251971432E1,-3.370124996E-1,9.218000174E-1,-1.383525014E0
9.252221678E1,-3.689124882E-1,9.994875193E-1,-1.379262447E0
9.252471923E1,-4.178625047E-1,1.118700027E0,-1.366474986E0
9.252722146E1,-4.796000123E-1,1.266649961E0,-1.340899944E0
9.252972392E1,-5.487625003E-1,1.432749987E0,-1.319587469E0
9.253222638E1,-6.158624887E-1,1.587025046E0,-1.313262463E0
9.253472884E1,-6.722375154E-1,1.716825008E0,-1.312162519E0
9.253723130E1,-7.200874686E-1,1.839200020E0,-1.321787477E0
9.253973377E1,-7.658749819E-1,1.954149961E0,-1.337737441E0
9.254223623E1,-8.094624877E-1,2.048887491E0,-1.356850028E0
9.254473869E1,-8.456249833E-1,2.123412371E0,-1.369637489E0
9.254724114E1,-8.808249831E-1,2.182950020E0,-1.380224943E0
9.254974361E1,-9.116249681E-1,2.221312523E0,-1.383525014E0
9.255224609E1,-9.383000135E-1,2.234100103E0,-1.388749957E0
9.255474848E1,-9.531499743E-1,2.231899977E0,-1.382424951E0
9.255725094E1,-9.596124887E-1,2.206325054E0,-1.373899937E0
9.255975340E1,-9.627749920E-1,2.148849964E0,-1.379262447E0
9.256230848E1,-9.563124776E-1,2.069099903E0,-1.386687517E0
9.256475832E1,-9.446250200E-1,1.977524996E0,-1.396175027E0
9.256726078E1,-9.255124927E-1,1.875362515E0,-1.411162496E0
9.256976325E1,-9.042000175E-1,1.758350015E0,-1.424912453E0
9.257226571E1,-8.861874938E-1,1.643399954E0,-1.436737537E0
9.257476817E1,-8.680375218E-1,1.521024942E0,-1.454749942E0
9.257727063E1,-8.509874940E-1,1.390125036E0,-1.466437459E0
9.257977311E1,-8.414999843E-1,1.257025003E0,-1.483487487E0
9.258227534E1,-8.339374661E-1,1.119799972E0,-1.504799962E0
9.258477780E1,-8.233500123E-1,9.878000021E-1,-1.526112437E0
9.258728024E1,-8.244500160E-1,8.590999842E-1,-1.547287464E0
9.258978293E1,-8.318749666E-1,7.293000221E-1,-1.567637444E0
9.259228516E1,-8.414999843E-1,6.121500134E-1,-1.586750031E0
9.259478785E1,-8.552500010E-1,5.079249740E-1,-1.600499988E0
9.259729006E1,-8.711999655E-1,4.089249969E-1,-1.612324953E0
9.259979252E1,-8.936125040E-1,3.121249974E-1,-1.620712519E0
9.260229496E1,-9.212499857E-1,2.142249942E-1,-1.626075029E0
9.260479742E1,-9.457250237E-1,1.163249984E-1,-1.631437540E0
9.260729988E1,-9.702000022E-1,1.732499897E-2,-1.632537484E0
9.260980235E1,-9.968749881E-1,-8.057499677E-2,-1.624012470E0
9.261230482E1,-1.019150019E0,-1.656875014E-1,-1.618649960E0
9.261480728E1,-1.042525053E0,-2.444749922E-1,-1.613287449E0
9.261730975E1,-1.067000031E0,-3.136374950E-1,-1.600499988E0
9.261981217E1,-1.084049940E0,-3.701499999E-1,-1.591012478E0
9.262231470E1,-1.099037528E0,-4.137375057E-1,-1.580287457E0
9.262481709E1,-1.110725045E0,-4.445374906E-1,-1.563374996E0
9.262731955E1,-1.129837513E0,-4.701125026E-1,-1.545225024E0
9.262982203E1,-1.156512499E0,-4.914250076E-1,-1.530375004E0
9.263232449E1,-1.190474987E0,-5.148000121E-1,-1.515387535E0
9.263482695E1,-1.238325000E0,-5.307499766E-1,-1.502599955E0
9.263732943E1,-1.294837475E0,-5.381749868E-1,-1.499437451E0
9.263983190E1,-1.366062522E0,-5.424374938E-1,-1.497375011E0
9.264233436E1,-1.449112535E0,-5.467000008E-1,-1.497375011E0
9.264483682E1,-1.540687442E0,-5.467000008E-1,-1.501637459E0
9.264733928E1,-1.640650034E0,-5.361124873E-1,-1.507962465E0
9.264984174E1,-1.747074962E0,-5.170000196E-1,-1.518550038E0
9.265234420E1,-1.853500009E0,-4.977499843E-1,-1.529274940E0
9.265484644E1,-1.955662489E0,-4.732750058E-1,-1.537799954E0
9.265734890E1,-2.050400019E0,-4.478375018E-1,-1.545225024E0
9.265985136E1,-2.134412527E0,-4.222624898E-1,-1.554849982E0
9.266235385E1,-2.203574896E0,-4.030124843E-1,-1.556912541E0
9.266485631E1,-2.250462532E0,-3.860999942E-1,-1.555812478E0
9.266735878E1,-2.284562588E0,-3.733125031E-1,-1.550587535E0
9.266986125E1,-2.301475048E0,-3.658874929E-1,-1.542062521E0
9.267236371E1,-2.301475048E0,-3.616249859E-1,-1.527074933E0
9.267486618E1,-2.290887594E0,-3.562625051E-1,-1.510162473E0
9.267736864E1,-2.273837566E0,-3.519999981E-1,-1.489949942E0
9.267987111E1,-2.246200085E0,-3.392125070E-1,-1.465474963E0
9.268237358E1,-2.208937407E0,-3.051125109E-1,-1.432474971E0
9.268487596E1,-2.153662443E0,-2.583625019E-1,-1.402637482E0
9.268737842E1,-2.071712494E0,-1.934625059E-1,-1.366474986E0
9.268988089E1,-1.964187503E0,-1.040875018E-1,-1.329212546E0
9.269238335E1,-1.813074946E0,1.828750037E-2,-1.291949987E0
9.269488581E1,-1.614112496E0,1.610125005E-1,-1.256887436E0
9.269738827E1,-1.375687480E0,2.939749956E-1,-1.227049947E0
9.269989075E1,-1.106462479E0,4.089249969E-1,-1.195150018E0
9.270239321E1,-8.159250021E-1,5.036625266E-1,-1.168475032E0
9.270489568E1,-5.083374977E-1,5.663625002E-1,-1.150462508E0
9.270739814E1,-2.050125003E-1,5.908374786E-1,-1.131212473E0
9.270990060E1,8.222500235E-2,5.791500211E-1,-1.115262508E0
9.271240306E1,3.601124883E-1,5.440874696E-1,-1.100412488E0
9.271490550E1,6.143500209E-1,4.866124988E-1,-1.081162453E0
9.271740773E1,8.431500196E-1,4.185499847E-1,-1.064249992E0
9.271991042E1,1.038949966E0,3.535124958E-1,-1.044037461E0
9.272241266E1,1.202849984E0,3.078624904E-1,-1.020524979E0
9.272491535E1,1.332787514E0,2.716999948E-1,-9.971500039E-1
9.272741758E1,1.429587483E0,2.567124963E-1,-9.715750217E-1
9.272992004E1,1.494487524E0,2.684000134E-1,-9.461374879E-1
9.273242250E1,1.523224950E0,3.036000133E-1,-9.216625094E-1
9.273492496E1,1.526387453E0,3.568125069E-1,-8.981499672E-1
9.273742742E1,1.495587468E0,4.302375019E-1,-8.716124892E-1
9.273992990E1,1.440174937E0,5.292375088E-1,-8.460375071E-1
9.274243236E1,1.361524940E0,6.388249993E-1,-8.215624690E-1
9.274493475E1,1.260324955E0,7.623000145E-1,-7.928249836E-1
9.274743732E1,1.142212510E0,8.952624798E-1,-7.577624917E-1
9.274993970E1,1.020937443E0,1.032487512E0,-7.236624956E-1
9.275244226E1,8.920999765E-1,1.168750048E0,-6.938250065E-1
9.275494465E1,7.676625252E-1,1.284800053E0,-6.715499759E-1
9.275744718E1,6.569749713E-1,1.360287547E0,-6.523000002E-1
9.275994965E1,5.568749905E-1,1.392187476E0,-6.331874728E-1
9.276245203E1,4.771249890E-1,1.359187484E0,-6.215000153E-1
9.276495449E1,4.164874852E-1,1.257025003E0,-6.215000153E-1
9.276745695E1,3.695999980E-1,1.088999987E0,-6.278250217E-1
9.276995942E1,3.323374987E-1,8.601999879E-1,-6.363499761E-1
9.277246188E1,3.026374876E-1,5.781875253E-1,-6.470749974E-1
9.277496434E1,2.705999911E-1,2.535499930E-1,-6.565625072E-1
9.277746657E1,2.312749922E-1,-8.593750000E-2,-6.576625109E-1
9.277996925E1,1.876875013E-1,-4.211624861E-1,-6.470749974E-1
9.278247171E1,1.302125007E-1,-7.372750044E-1,-6.257625222E-1
9.278497417E1,6.627500057E-2,-1.030974984E0,-5.970249772E-1
9.278747663E1,-1.031249948E-2,-1.298137546E0,-5.586624742E-1
9.278997908E1,-9.116250277E-2,-1.535325050E0,-5.171374679E-1
9.279248131E1,-1.794375032E-1,-1.745012522E0,-4.661250114E-1
9.279498377E1,-2.699125111E-1,-1.919637442E0,-4.086500108E-1
9.279748623E1,-3.594250083E-1,-2.042974949E0,-3.383874893E-1
9.279998869E1,-4.380750060E-1,-2.117500067E0,-2.595999837E-1
9.280249117E1,-4.944500029E-1,-2.112137556E0,-1.659625024E-1
9.280499363E1,-5.137000084E-1,-2.009974957E0,-6.283749640E-2
9.280749609E1,-4.881249964E-1,-1.828062534E0,5.004999787E-2
9.280999855E1,-4.135999978E-1,-1.570525050E0,1.744875014E-1
9.281250101E1,-2.901250124E-1,-1.242725015E0,3.044250011E-1
9.281500347E1,-1.124750003E-1,-8.511250019E-1,4.373874962E-1
9.281750593E1,1.088999957E-1,-4.350500107E-1,5.693874955E-1
9.282000840E1,3.568125069E-1,-3.588749841E-2,7.066124678E-1
9.282251083E1,6.122875214E-1,3.249124885E-1,8.406749964E-1
9.282501329E1,8.581374884E-1,6.238374710E-1,9.706124663E-1
9.282751575E1,1.088999987E0,8.526374698E-1,1.095049977E0
9.283001815E1,1.284800053E0,1.011312485E0,1.222787499E0
9.283252061E1,1.457224965E0,1.103850007E0,1.350525022E0
9.283502307E1,1.594587445E0,1.149637461E0,1.481425047E0
9.283752553E1,1.699912548E0,1.152799964E0,1.610124946E0
9.284002799E1,1.788187504E0,1.124062538E0,1.743224978E0
9.284253045E1,1.856387496E0,1.074012518E0,1.874125004E0
9.284503291E1,1.914824963E0,1.017637491E0,1.998562455E0
9.284753537E1,1.965975046E0,9.686874747E-1,2.117774963E0
9.285003783E1,2.001037598E0,9.271624684E-1,2.233824968E0
9.285254029E1,2.028675079E0,8.856375217E-1,2.341212511E0
9.285504275E1,2.044625044E0,8.281624913E-1,2.432787418E0
9.285754521E1,2.046824932E0,7.537750006E-1,2.509375095E0
9.286004744E1,2.034037590E0,6.590374708E-1,2.576474905E0
9.286254990E1,2.007499933E0,5.344625115E-1,2.632849932E0
9.286505235E1,1.968037486E0,3.695999980E-1,2.675474882E0
9.286755504E1,1.917024970E0,1.907124966E-1,2.711637497E0
9.287005727E1,1.855287433E0,-9.349999949E-3,2.746700048E0
9.287255996E1,1.789287448E0,-2.296250015E-1,2.774337530E0
9.287506220E1,1.719025016E0,-4.541625082E-1,2.802112579E0
9.287756467E1,1.649862528E0,-6.818624735E-1,2.823287487E0
9.288006713E1,1.591287494E0,-9.063999653E-1,2.842537403E0
9.288256959E1,1.541375041E0,-1.114024997E0,2.856287479E0
9.288507205E1,1.500812531E0,-1.307624936E0,2.864812374E0
9.288757452E1,1.479637504E0,-1.476887465E0,2.868112564E0
9.289007698E1,1.464650035E0,-1.624837518E0,2.873337507E0
9.289257944E1,1.460387468E0,-1.749274969E0,2.873337507E0
9.289508190E1,1.464650035E0,-1.841812491E0,2.876499891E0
9.289758429E1,1.479637504E0,-1.911112547E0,2.881862402E0
9.290008682E1,1.504112482E0,-1.944112539E0,2.889287472E0
9.290258921E1,1.533812523E0,-1.938750029E0,2.897812366E0
9.290509175E1,1.571074963E0,-1.894062519E0,2.908537388E0
9.290759414E1,1.612599969E0,-1.803587437E0,2.920224905E0
9.291009667E1,1.657287478E0,-1.669525027E0,2.935075045E0
9.291259906E1,1.704174995E0,-1.504524946E0,2.951025009E0
9.291510152E1,1.753124952E0,-1.303362489E0,2.975499868E0
9.291760398E1,1.798912525E0,-1.054350019E0,3.007400036E0
9.292010644E1,1.833974957E0,-7.543249726E-1,3.045762539E0
9.292260889E1,1.847862482E0,-4.041124880E-1,3.090450048E0
9.292511135E1,1.828612447E0,2.337499987E-3,3.138299942E0
9.292761381E1,1.788187504E0,4.652999938E-1,3.186287403E0
9.293011628E1,1.706237435E0,9.686874747E-1,3.227812529E0
9.293261874E1,1.584962487E0,1.480599999E0,3.259712458E0
9.293512120E1,1.435912490E0,1.968037486E0,3.284187555E0
9.293762366E1,1.253999949E0,2.422337532E0,3.291612387E0
9.294012612E1,1.042250037E0,2.845974922E0,3.285150051E0
9.294262858E1,8.016250134E-1,3.235512495E0,3.268237591E0
9.294513104E1,5.377625227E-1,3.596174955E0,3.236200094E0
9.294763350E1,2.579500079E-1,3.928237438E0,3.186287403E0
9.295013570E1,-3.478749841E-2,4.232662678E0,3.114924908E0
9.295263816E1,-3.273875117E-1,4.483737469E0,3.025549889E0
9.295514063E1,-6.210874915E-1,4.676374912E0,2.923387527E0
9.295764309E1,-9.138249755E-1,4.811537266E0,2.801012516E0
9.296014555E1,-1.195837498E0,4.880700111E0,2.658425093E0
9.296264802E1,-1.463962436E0,4.867912292E0,2.513637543E0
9.296515048E1,-1.730024934E0,4.765749931E0,2.369950056E0
9.296765294E1,-1.989762545E0,4.575312614E0,2.222137451E0
9.297015540E1,-2.238775015E0,4.300724983E0,2.079412460E0
9.297265786E1,-2.465374947E0,3.966599941E0,1.935862541E0
9.297516032E1,-2.658012390E0,3.590950012E0,1.793137431E0
9.297766279E1,-2.832637548E0,3.173774958E0,1.657012463E0
9.298016525E1,-2.976187468E0,2.712874889E0,1.536700010E0
9.298266771E1,-3.092237473E0,2.223375082E0,1.426012516E0
9.298517011E1,-3.176249981E0,1.700875044E0,1.321787477E0
9.298767257E1,-3.226300001E0,1.157062531E0,1.224849939E0
9.299017503E1,-3.235924959E0,5.983999968E-1,1.139737487E0
9.299267747E1,-3.204025030E0,4.496249929E-2,1.064249992E0
9.299517993E1,-3.132662535E0,-4.732750058E-1,1.004575014E0
9.299768247E1,-3.020874977E0,-9.288125038E-1,9.706124663E-1
9.300018486E1,-2.861375093E0,-1.276824951E0,9.641500115E-1
9.300268733E1,-2.625012398E0,-1.455574989E0,9.908249974E-1
9.300518979E1,-2.283462524E0,-1.432199955E0,1.070574999E0
9.300769226E1,-1.864087462E0,-1.274624944E0,1.194049954E0
9.301019472E1,-1.434262514E0,-1.100137472E0,1.334574938E0
9.301269718E1,-1.042525053E0,-1.002237439E0,1.467537522E0
9.301519964E1,-7.200874686E-1,-9.957749844E-1,1.573962450E0
9.301770210E1,-4.454999864E-1,-1.056550026E0,1.651649952E0
9.302020456E1,-2.199999988E-1,-1.168200016E0,1.701699972E0
9.302270703E1,-4.111250117E-2,-1.321512461E0,1.723974943E0
9.302520949E1,9.404999763E-2,-1.496000051E0,1.728237510E0
9.302771170E1,1.802625060E-1,-1.682312489E0,1.718750000E0
9.303021440E1,2.387000024E-1,-1.890900016E0,1.697437525E0
9.303271664E1,2.653749883E-1,-2.113237381E0,1.667600036E0
9.303521933E1,2.620750070E-1,-2.340937376E0,1.638862491E0
9.303772179E1,2.440624982E-1,-2.562312603E0,1.609025002E0
9.304022425E1,2.079000026E-1,-2.772000074E0,1.578225017E0
9.304272648E1,1.567499936E-1,-2.956112385E0,1.558012486E0
9.304522894E1,1.003749967E-1,-3.106124878E0,1.540962458E0
9.304773140E1,3.863750026E-2,-3.231800079E0,1.515387535E0
9.305023387E1,-2.516249940E-2,-3.323237419E0,1.494212508E0
9.305273633E1,-8.579999954E-2,-3.386075020E0,1.465474963E0
9.305523879E1,-1.423124969E-1,-3.416874886E0,1.435637474E0
9.305774125E1,-1.975875050E-1,-3.410549879E0,1.402637482E0
9.306024371E1,-2.476374954E-1,-3.372187376E0,1.370737433E0
9.306274617E1,-2.986499965E-1,-3.304125071E0,1.340899944E0
9.306524863E1,-3.486999869E-1,-3.231800079E0,1.304737449E0
9.306775108E1,-3.922874928E-1,-3.160437584E0,1.265412450E0
9.307025355E1,-4.317499995E-1,-3.077387571E0,1.228150010E0
9.307275601E1,-4.753375053E-1,-2.994474888E0,1.188687444E0
9.307525847E1,-5.105375051E-1,-2.902899981E0,1.146199942E0
9.307776093E1,-5.392749906E-1,-2.815587521E0,1.104674935E0
9.308026339E1,-5.669124722E-1,-2.737900019E0,1.058887482E0
9.308276585E1,-5.871250033E-1,-2.666675091E0,1.013100028E0
9.308526824E1,-6.051374674E-1,-2.606037378E0,9.630500078E-1
9.308777069E1,-6.147624850E-1,-2.550625086E0,9.077749848E-1
9.309027315E1,-6.190249920E-1,-2.511300087E0,8.439750075E-1
9.309277561E1,-6.201249957E-1,-2.478300095E0,7.757750154E-1
9.309527807E1,-6.201249957E-1,-2.448462486E0,7.088124752E-1
9.309778053E1,-6.169624925E-1,-2.423987389E0,6.428124905E-1
9.310028299E1,-6.126999855E-1,-2.389887571E0,5.779125094E-1
9.310278545E1,-6.115999818E-1,-2.359087467E0,5.204374790E-1
9.310528791E1,-6.093999743E-1,-2.319762468E0,4.703874886E-1
9.310779039E1,-6.019750237E-1,-2.278237581E0,4.246000051E-1
9.311029285E1,-5.956500173E-1,-2.245237589E0,3.830749989E-1
9.311279532E1,-5.871250033E-1,-2.214299917E0,3.469125032E-1
9.311529778E1,-5.721374750E-1,-2.189825058E0,3.118500113E-1
9.311780024E1,-5.572875142E-1,-2.163287401E0,2.809124887E-1
9.312030272E1,-5.455999970E-1,-2.137712479E0,2.586374879E-1
9.312280495E1,-5.359749794E-1,-2.105812550E0,2.415875047E-1
9.312530741E1,-5.402374864E-1,-2.055762529E0,2.245374918E-1
9.312780987E1,-5.519250035E-1,-1.987699986E0,2.160124928E-1
9.313031235E1,-5.689749718E-1,-1.907812476E0,2.022625059E-1
9.313281481E1,-5.924875140E-1,-1.822700024E0,1.863124967E-1
9.313531727E1,-6.158624887E-1,-1.737587452E0,1.607374996E-1
9.313781973E1,-6.392375231E-1,-1.656737447E0,1.234750003E-1
9.314032241E1,-6.605499983E-1,-1.570525050E0,7.988750190E-2
9.314282464E1,-6.796625257E-1,-1.493937492E0,2.557500079E-2
9.314532710E1,-6.924499869E-1,-1.432199955E0,-3.409999982E-2
9.314782956E1,-6.978124976E-1,-1.386412501E0,-1.032624990E-1
9.315033202E1,-6.978124976E-1,-1.349149942E0,-1.766874939E-1
9.315283448E1,-6.892874837E-1,-1.323575020E0,-2.469500005E-1
9.315533696E1,-6.818624735E-1,-1.303362489E0,-3.170749843E-1
9.315783942E1,-6.679750085E-1,-1.290575027E0,-3.895374835E-1
9.316034186E1,-6.573874950E-1,-1.281087518E0,-4.607625008E-1
9.316284432E1,-6.381375194E-1,-1.274624944E0,-5.278624892E-1
9.316534671E1,-6.212249994E-1,-1.268299937E0,-5.905625224E-1
9.316784925E1,-6.030749679E-1,-1.260874987E0,-6.556000113E-1
9.317035163E1,-5.902875066E-1,-1.259775043E0,-7.182999849E-1
9.317285417E1,-5.806624889E-1,-1.251250029E0,-7.768750191E-1
9.317535656E1,-5.700749755E-1,-1.246987462E0,-8.343499899E-1
9.317785909E1,-5.658124685E-1,-1.242725015E0,-8.918250203E-1
9.318036156E1,-5.637499690E-1,-1.237362504E0,-9.439374804E-1
9.318286401E1,-5.658124685E-1,-1.222512484E0,-9.928874969E-1
9.318536647E1,-5.774999857E-1,-1.200099945E0,-1.047199965E0
9.318786885E1,-5.860249996E-1,-1.168200016E0,-1.103574991E0
9.319037131E1,-6.019750237E-1,-1.134237528E0,-1.152524948E0
9.319287378E1,-6.243875027E-1,-1.097937465E0,-1.203675032E0
9.319537624E1,-6.414374709E-1,-1.059712529E0,-1.255787492E0
9.319787870E1,-6.573874950E-1,-1.011862516E0,-1.306800008E0
9.320038115E1,-6.754000187E-1,-9.629124999E-1,-1.362212539E0
9.320288361E1,-6.946499944E-1,-9.106624722E-1,-1.412262440E0
9.320538607E1,-7.106000185E-1,-8.585500121E-1,-1.462175012E0
9.320788854E1,-7.297124863E-1,-8.032749891E-1,-1.510162473E0
9.321039100E1,-7.425000072E-1,-7.500625253E-1,-1.559112549E0
9.321289346E1,-7.541875243E-1,-6.946499944E-1,-1.605862498E0
9.321539592E1,-7.584499717E-1,-6.445999742E-1,-1.649449944E0
9.321789838E1,-7.638124824E-1,-5.956500173E-1,-1.688912511E0
9.322040084E1,-7.669749856E-1,-5.446375012E-1,-1.721912503E0
9.322290331E1,-7.669749856E-1,-4.903250039E-1,-1.744187474E0
9.322540577E1,-7.562500238E-1,-4.317499995E-1,-1.770862460E0
9.322790823E1,-7.467625141E-1,-3.636874855E-1,-1.791074991E0
9.323041069E1,-7.371374965E-1,-2.870999873E-1,-1.809087515E0
9.323291292E1,-7.211874723E-1,-1.955250055E-1,-1.831499934E0
9.323541536E1,-6.978124976E-1,-8.277499676E-2,-1.851712465E0
9.323791782E1,-6.659125090E-1,5.032499880E-2,-1.875087500E0
9.324042027E1,-6.115999818E-1,2.344374955E-1,-1.906987548E0
9.324292273E1,-5.285499692E-1,4.877125025E-1,-1.942187548E0
9.324542519E1,-4.115374982E-1,8.164749742E-1,-1.972025037E0
9.324792766E1,-2.615250051E-1,1.228287458E0,-1.985774994E0
9.325043012E1,-1.007874981E-1,1.713662505E0,-1.966662526E0
9.325293258E1,2.378750034E-2,2.241524935E0,-1.901762486E0
9.325543504E1,8.758749813E-2,2.751237392E0,-1.798499942E0
9.325793750E1,1.014750004E-1,3.214200020E0,-1.671862483E0
9.326043996E1,9.501250088E-2,3.606899977E0,-1.519649982E0
9.326294243E1,8.016250283E-2,3.897437572E0,-1.340899944E0
9.326544486E1,6.957499683E-2,4.070825100E0,-1.144000053E0
9.326794732E1,7.369999588E-2,4.098462582E0,-9.257875085E-1
9.327044979E1,7.906249911E-2,3.944187403E0,-6.863999963E-1
9.327295223E1,7.273750007E-2,3.596174955E0,-4.097499847E-1
9.327545469E1,4.716249928E-2,3.066250086E0,-1.117874980E-1
9.327795708E1,6.737499963E-3,2.358537436E0,1.894749999E-1
9.328045947E1,-4.331250116E-2,1.530650020E0,4.809750021E-1
9.328296199E1,-1.039500013E-1,6.642624736E-1,7.566624880E-1
9.328546437E1,-1.677500010E-1,-1.838375032E-1,9.875249863E-1
9.328796691E1,-2.316875011E-1,-9.213874936E-1,1.171637535E0
9.329046930E1,-2.954874933E-1,-1.481150031E0,1.299374938E0
9.329297183E1,-3.475999832E-1,-1.844012499E0,1.375962496E0
9.329547422E1,-3.848625124E-1,-2.016437531E0,1.422850013E0
9.329797676E1,-4.158000052E-1,-2.014237404E0,1.440999985E0
9.330047914E1,-4.530625045E-1,-1.870550036E0,1.435637474E0
9.330298160E1,-4.903250039E-1,-1.629099965E0,1.417487502E0
9.330548406E1,-5.179625154E-1,-1.333199978E0,1.378162503E0
9.330798651E1,-5.359749794E-1,-9.820249677E-1,1.284525037E0
9.331048898E1,-5.413374901E-1,-5.935875177E-1,1.120625019E0
9.331299144E1,-5.370749831E-1,-1.806750000E-1,9.279875159E-1
9.331549391E1,-5.242875218E-1,2.120250016E-1,7.407125235E-1
9.331799637E1,-5.029749870E-1,5.429875255E-1,5.810750127E-1
9.332049883E1,-4.764375091E-1,7.994250059E-1,4.533374906E-1
9.332300129E1,-4.391750097E-1,9.814749956E-1,3.543374836E-1
9.332550375E1,-3.806000054E-1,1.107012510E0,2.851749957E-1
9.332800621E1,-3.104749918E-1,1.208075047E0,2.404875010E-1
9.333050867E1,-2.274249941E-1,1.308174968E0,2.213750035E-1
9.333301114E1,-1.295250058E-1,1.427387476E0,2.287999988E-1
9.333551360E1,-3.162499890E-2,1.563512444E0,2.681249976E-1
9.333801606E1,7.369999588E-2,1.712562442E0,3.437500000E-1
9.334051852E1,1.748999953E-1,1.880725026E0,4.448125064E-1
9.334302099E1,2.739000022E-1,2.059474945E0,5.682874918E-1
9.334552345E1,3.621749878E-1,2.262700081E0,7.055125237E-1
9.334802569E1,4.142875075E-1,2.532062531E0,8.492000103E-1
9.335052813E1,3.994374871E-1,2.892724991E0,1.008837461E0
9.335303059E1,3.036000133E-1,3.324887514E0,1.199412465E0
9.335553305E1,1.430000067E-1,3.763237476E0,1.407999992E0
9.335803550E1,-5.293750018E-2,4.129399776E0,1.618649960E0
9.336053797E1,-2.880625129E-1,4.353937626E0,1.826137543E0
9.336304043E1,-5.444999933E-1,4.408249855E0,2.014512539E0
9.336554290E1,-8.170250058E-1,4.276249886E0,2.182674885E0
9.336804536E1,-1.075525045E0,3.986812592E0,2.301887512E0
9.337054782E1,-1.294837475E0,3.583387375E0,2.363625050E0
9.337305029E1,-1.454475045E0,3.101312399E0,2.348774910E0
9.337555275E1,-1.542750001E0,2.575649977E0,2.258300066E0
9.337805521E1,-1.555537462E0,2.038162470E0,2.101824999E0
9.338055767E1,-1.477849960E0,1.498612523E0,1.880450010E0
9.338306013E1,-1.318212509E0,9.814749956E-1,1.611225009E0
9.338556259E1,-1.079787493E0,4.791874886E-1,1.302537441E0
9.338806504E1,-7.732999921E-1,5.637499969E-3,9.726749659E-1
9.339056750E1,-4.200625122E-1,-4.126375020E-1,6.300249696E-1
9.339306994E1,-5.706249923E-2,-7.606499791E-1,3.022249937E-1
9.339557241E1,2.941125035E-1,-1.039499998E0,-3.162499983E-3
9.339807487E1,6.037625074E-1,-1.262937546E0,-2.660624981E-1
9.340057725E1,8.666625023E-1,-1.452412486E0,-4.789125025E-1
9.340307979E1,1.082674980E0,-1.607787490E0,-6.523000002E-1
9.340558218E1,1.265687466E0,-1.746112466E0,-7.907624841E-1
9.340808473E1,1.417899966E0,-1.878112435E0,-9.024124742E-1
9.341058711E1,1.546599984E0,-2.007912397E0,-9.950875044E-1
9.341308965E1,1.650962472E0,-2.124924898E0,-1.068512440E0
9.341559211E1,1.733875036E0,-2.230387449E0,-1.134374976E0
9.341809450E1,1.797812462E0,-2.315500021E0,-1.189787507E0
9.342059696E1,1.843600035E0,-2.385762453E0,-1.237637520E0
9.342309942E1,1.874400020E0,-2.444200039E0,-1.285487533E0
9.342560188E1,1.899974942E0,-2.494250059E0,-1.326050043E0
9.342810434E1,1.920187473E0,-2.540999889E0,-1.365375042E0
9.343060678E1,1.941499949E0,-2.594212532E0,-1.399474978E0
9.343310925E1,1.963775039E0,-2.647424936E0,-1.430274963E0
9.343561175E1,1.986187458E0,-2.695412397E0,-1.459012508E0
9.343811421E1,2.015887499E0,-2.745462418E0,-1.479225039E0
9.344061664E1,2.047924995E0,-2.782587528E0,-1.495175004E0
9.344311910E1,2.079824924E0,-2.815587521E0,-1.503700018E0
9.344562156E1,2.117087603E0,-2.836899996E0,-1.501637459E0
9.344812404E1,2.155312538E0,-2.846524954E0,-1.497375011E0
9.345062651E1,2.196837425E0,-2.845424891E0,-1.488849998E0
9.345312897E1,2.248950005E0,-2.823149920E0,-1.479225039E0
9.345563143E1,2.302162409E0,-2.789050102E0,-1.474962473E0
9.345813389E1,2.356474876E0,-2.739000082E0,-1.463274956E0
9.346063635E1,2.413949966E0,-2.676162481E0,-1.454749942E0
9.346313882E1,2.468262434E0,-2.609200001E0,-1.446225047E0
9.346564128E1,2.524637461E0,-2.532612562E0,-1.435637474E0
9.346814374E1,2.583212376E0,-2.448462486E0,-1.421749949E0
9.347064618E1,2.632162571E0,-2.355925083E0,-1.407999992E0
9.347314864E1,2.686337471E0,-2.254862547E0,-1.393012524E0
9.347565086E1,2.738587379E0,-2.152699947E0,-1.379262447E0
9.347815332E1,2.779012442E0,-2.042974949E0,-1.360012531E0
9.348065576E1,2.812974930E0,-1.928025007E0,-1.336637497E0
9.348315822E1,2.834287405E0,-1.799324989E0,-1.314224958E0
9.348566068E1,2.835387468E0,-1.658800006E0,-1.286587477E0
9.348816314E1,2.819437504E0,-1.507687449E0,-1.258949995E0
9.349066561E1,2.784237385E0,-1.345987439E0,-1.234475017E0
9.349316807E1,2.717274904E0,-1.175624967E0,-1.202574968E0
9.349567053E1,2.619374990E0,-1.003337502E0,-1.174937487E0
9.349817299E1,2.494800091E0,-8.244500160E-1,-1.150462508E0
9.350067545E1,2.338462591E0,-6.456999779E-1,-1.126950026E0
