"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.741600828E1,-8.562000275E0,-1.273950100E0,1.429050088E0
8.741851105E1,-8.590950012E0,-1.303050041E0,1.174950004E0
8.742101374E1,-8.698050499E0,-1.336050034E0,9.859500527E-1
8.742351651E1,-8.822999954E0,-1.429950118E0,1.003050089E0
8.742601928E1,-8.842050552E0,-1.554000020E0,9.910500646E-1
8.742852182E1,-8.746050835E0,-1.648050070E0,9.979500771E-1
8.743102461E1,-8.502000809E0,-1.825050116E0,8.970000148E-1
8.743352731E1,-8.212050438E0,-2.067000151E0,5.500500202E-1
8.743603007E1,-7.752000332E0,-2.353950024E0,-3.795000166E-2
8.743853262E1,-7.150950432E0,-2.716050148E0,-8.959500194E-1
8.744103538E1,-6.459000111E0,-3.106050253E0,-1.777050138E0
8.744353808E1,-6.030000210E0,-3.499050140E0,-2.349000216E0
8.744604085E1,-5.652000427E0,-3.964050293E0,-3.015000105E0
8.744854360E1,-5.226000309E0,-4.546050072E0,-3.634950161E0
8.745104614E1,-4.893000126E0,-5.119950294E0,-3.988050222E0
8.745354891E1,-4.653000355E0,-5.764950275E0,-4.261050224E0
8.745605159E1,-4.222050190E0,-6.427950382E0,-4.581000328E0
8.745855436E1,-3.961050272E0,-7.102950573E0,-5.326050282E0
8.746105690E1,-3.645000219E0,-8.014050484E0,-7.218000412E0
8.746355966E1,-3.268950224E0,-8.959950447E0,-9.373950005E0
8.746606244E1,-2.505000114E0,-1.005405045E1,-1.084905052E1
8.746856513E1,-1.851000071E0,-1.126605034E1,-1.273695087E1
8.747106790E1,-1.093950033E0,-1.256205082E1,-1.460895061E1
8.747357044E1,-2.010000050E-1,-1.418805027E1,-1.612305069E1
8.747607321E1,1.744950056E0,-1.618305016E1,-1.713600159E1
8.747857591E1,3.907950163E0,-1.849905014E1,-1.715805054E1
8.748107867E1,6.649950504E0,-2.088900185E1,-1.569900036E1
8.748358121E1,8.863050461E0,-2.314800072E1,-1.295400047E1
8.748608396E1,1.028595066E1,-2.490795135E1,-9.276000023E0
8.748858673E1,9.886050224E0,-2.610600090E1,-5.263950348E0
8.749108942E1,8.062950134E0,-2.658900070E1,-2.328000069E0
8.749359219E1,5.853000164E0,-2.661600113E1,-1.422000051E0
8.749609473E1,3.658950090E0,-2.616105080E1,-1.795950055E0
8.749859750E1,2.025000095E0,-2.520000076E1,-2.869050026E0
8.750110019E1,4.710000157E-1,-2.468805122E1,-4.639050007E0
8.750360296E1,-8.380500674E-1,-2.348505020E1,-6.547950268E0
8.750610552E1,-1.297950029E0,-2.183295059E1,-7.951050282E0
8.750860828E1,-1.887000084E0,-1.999605179E1,-8.791950226E0
8.751111098E1,-2.833050251E0,-1.795499992E1,-9.394950867E0
8.751361374E1,-3.303000212E0,-1.607295036E1,-9.727950096E0
8.751611629E1,-3.202050209E0,-1.453800106E1,-9.913050652E0
8.751861905E1,-2.778000116E0,-1.327800083E1,-9.795000076E0
8.752112175E1,-2.194050074E0,-1.219800091E1,-9.549000740E0
8.752362452E1,-1.639950037E0,-1.123500061E1,-9.261000633E0
8.752612729E1,-1.123050094E0,-1.044405079E1,-8.833050728E0
8.752862983E1,-8.740500212E-1,-9.700050354E0,-8.296050072E0
8.753113260E1,-9.630000591E-1,-8.976000786E0,-7.675950527E0
8.753363530E1,-1.236000061E0,-8.381999969E0,-6.984000206E0
8.753613807E1,-1.645050049E0,-7.843050480E0,-6.406050205E0
8.753864084E1,-1.767000079E0,-7.324050426E0,-5.820000172E0
8.754114338E1,-1.699950099E0,-6.904950142E0,-5.082000256E0
8.754364614E1,-1.695000052E0,-6.553050518E0,-4.143000126E0
8.754614884E1,-1.810050130E0,-6.232050419E0,-3.118050098E0
8.754865161E1,-1.867950082E0,-5.974950314E0,-2.305950165E0
8.755115415E1,-1.930050135E0,-5.892000198E0,-1.590000033E0
8.755365691E1,-2.148000002E0,-5.884050369E0,-1.159050107E0
8.755615961E1,-2.152950048E0,-5.853000164E0,-8.260500431E-1
8.755866238E1,-2.119050026E0,-5.911050320E0,-4.330500066E-1
8.756116492E1,-2.155050039E0,-6.100050449E0,-4.095000029E-2
8.756366769E1,-2.251049995E0,-6.315000534E0,2.869500220E-1
8.756617046E1,-2.959950209E0,-6.466050148E0,3.490500152E-1
8.756867315E1,-3.769950151E0,-6.796950340E0,2.080500126E-1
8.757117592E1,-4.416000366E0,-7.281000137E0,-1.395000052E-2
8.757367846E1,-5.044050217E0,-7.843050480E0,-2.389500141E-1
8.757618123E1,-5.571000099E0,-8.442000389E0,-4.360500276E-1
8.757868400E1,-6.117000103E0,-9.109950066E0,-8.809500337E-1
8.758118669E1,-6.447000504E0,-9.951000214E0,-1.465950012E0
8.758368946E1,-6.282000065E0,-1.049700069E1,-2.055000067E0
8.758619200E1,-6.565050125E0,-1.156800079E1,-2.857050180E0
8.758869477E1,-7.411950588E0,-1.310805035E1,-3.738000154E0
8.759119746E1,-7.750050545E0,-1.434795094E1,-4.663050175E0
8.759370021E1,-8.191050529E0,-1.554105091E1,-6.343950272E0
8.759620275E1,-7.887000561E0,-1.640805054E1,-8.368050575E0
8.759870552E1,-8.533050537E0,-1.854900169E1,-1.038000011E1
8.760120824E1,-9.211050034E0,-1.990200043E1,-1.194105053E1
8.760371101E1,-9.217950821E0,-2.036205101E1,-1.247295094E1
8.760621355E1,-8.992950439E0,-2.053500175E1,-1.164405060E1
8.760871632E1,-8.548050880E0,-1.987605095E1,-9.268950462E0
8.761121901E1,-7.927050591E0,-1.888905144E1,-6.198000431E0
8.761372179E1,-7.477050304E0,-1.747905159E1,-3.621000290E0
8.761622456E1,-7.249950409E0,-1.586205101E1,-1.585050106E0
8.761872732E1,-7.077000141E0,-1.433895111E1,-8.400000632E-2
8.762122986E1,-6.967050552E0,-1.288695049E1,1.270950079E0
8.762373262E1,-7.000050545E0,-1.157295036E1,2.227050066E0
8.762623532E1,-7.125000477E0,-1.030800056E1,3.273000240E0
8.762873809E1,-7.429050446E0,-9.204000473E0,4.279050350E0
8.763124062E1,-7.444050312E0,-8.179050446E0,5.062050343E0
8.763374339E1,-7.306950569E0,-7.554000378E0,5.872050285E0
8.763624608E1,-7.290000439E0,-6.742050171E0,6.448950291E0
8.763874886E1,-7.434000492E0,-6.112050056E0,6.799050331E0
8.764125140E1,-7.156050205E0,-5.797950268E0,7.225050449E0
8.764375409E1,-6.771000385E0,-5.487000465E0,7.945950508E0
8.764625686E1,-6.435000420E0,-5.214000225E0,8.533050537E0
8.764875963E1,-6.205050468E0,-5.074950218E0,8.581050873E0
8.765126240E1,-6.238950253E0,-5.059950352E0,8.386950493E0
8.765376494E1,-6.294000149E0,-5.070000172E0,8.310000420E0
8.765626772E1,-6.442050457E0,-5.059950352E0,8.226000786E0
8.765877042E1,-6.591000080E0,-5.341050148E0,8.113950729E0
8.766127319E1,-7.021950245E0,-5.341050148E0,8.190000534E0
8.766377573E1,-7.384050369E0,-5.086950302E0,8.263950348E0
8.766627847E1,-7.474950314E0,-5.130000114E0,8.173049927E0
8.766878116E1,-7.702050209E0,-5.197050095E0,8.161050797E0
8.767128393E1,-7.840950489E0,-5.367000103E0,8.178000450E0
8.767378647E1,-8.164050102E0,-5.524950027E0,8.188050270E0
8.767628924E1,-8.445000648E0,-5.692950249E0,8.065950394E0
8.767879193E1,-8.503950119E0,-5.889000416E0,7.825950146E0
8.768129470E1,-8.227050781E0,-6.061950207E0,7.608000278E0
8.768379723E1,-7.978050232E0,-6.184050083E0,7.150950432E0
8.768630000E1,-7.858050346E0,-6.210000515E0,6.576000214E0
8.768880277E1,-7.549050331E0,-6.283950329E0,6.187950134E0
8.769130546E1,-7.020000458E0,-6.319950104E0,6.078000069E0
8.769380823E1,-6.411000252E0,-6.439950466E0,5.776050091E0
8.769631100E1,-6.025950432E0,-6.397050381E0,5.545950413E0
8.769881354E1,-5.901000500E0,-6.402000427E0,5.344950199E0
8.770131630E1,-5.908050060E0,-6.375000477E0,5.104950428E0
8.770381900E1,-6.222000122E0,-6.330000401E0,4.906949997E0
8.770632176E1,-6.378000259E0,-6.366000175E0,4.975950241E0
8.770882431E1,-6.280050278E0,-6.457050323E0,5.182050228E0
8.771132707E1,-6.102000237E0,-6.646050453E0,5.215950012E0
8.771382977E1,-5.881950378E0,-6.784950256E0,5.115000248E0
8.771633253E1,-5.845950127E0,-6.933000565E0,5.128950119E0
8.771883507E1,-5.937000275E0,-7.111050129E0,5.187000275E0
8.772133784E1,-6.100050449E0,-7.374000549E0,5.155950069E0
8.772384053E1,-6.241050243E0,-7.705050468E0,4.914000034E0
8.772634330E1,-6.270000458E0,-8.011050224E0,4.546950340E0
8.772884608E1,-6.313050270E0,-8.428050041E0,4.429950237E0
8.773134862E1,-6.322950363E0,-8.836950302E0,4.365000248E0
8.773385139E1,-6.166950226E0,-9.261000633E0,4.300950050E0
8.773635416E1,-6.033000469E0,-9.694950104E0,4.213950157E0
8.773885688E1,-5.947050095E0,-1.006395054E1,4.087049961E0
8.774135964E1,-5.917950153E0,-1.041105080E1,3.739950180E0
8.774386218E1,-5.913000107E0,-1.077300072E1,3.481950283E0
8.774636496E1,-5.812050343E0,-1.117305088E1,3.216000080E0
8.774886765E1,-5.554050446E0,-1.177095032E1,3.145950079E0
8.775137042E1,-5.293050289E0,-1.223100090E1,3.049950123E0
8.775387296E1,-4.810950279E0,-1.275795078E1,2.626950026E0
8.775637574E1,-4.471050262E0,-1.306005096E1,2.739000082E0
8.775887843E1,-4.039950371E0,-1.310805035E1,3.019050121E0
8.776138120E1,-3.456000090E0,-1.321305084E1,3.301950216E0
8.776388397E1,-2.698950052E0,-1.347705078E1,3.634950161E0
8.776638648E1,-2.335050106E0,-1.352895069E1,4.036950111E0
8.776888925E1,-2.191050053E0,-1.345305061E1,4.356000423E0
8.777139194E1,-2.098050117E0,-1.339005089E1,4.666950226E0
8.777389471E1,-1.825050116E0,-1.322505093E1,4.938000202E0
8.777639725E1,-1.558950067E0,-1.297095108E1,5.200950146E0
8.777890003E1,-1.123050094E0,-1.273905087E1,5.596050262E0
8.778140280E1,-7.279500365E-1,-1.242495060E1,6.280950069E0
8.778390549E1,-1.120500043E-1,-1.214505100E1,6.667050362E0
8.778640826E1,3.510000110E-1,-1.194900036E1,6.829950333E0
8.778891081E1,6.550500393E-1,-1.161600018E1,6.988050461E0
8.779141358E1,8.950500488E-1,-1.127100086E1,7.036050320E0
8.779391628E1,2.650500238E-1,-1.091400051E1,6.600000381E0
8.779641904E1,2.029500157E-1,-1.065795040E1,6.981000423E0
8.779892159E1,9.210000634E-1,-1.045395088E1,7.741950512E0
8.780142436E1,1.077000022E0,-1.025805092E1,7.606050491E0
8.780392712E1,9.570000172E-1,-9.925050735E0,7.033050537E0
8.780642983E1,8.140500188E-1,-9.604050636E0,6.415050507E0
8.780893260E1,4.759500325E-1,-9.457950592E0,5.970000267E0
8.781143514E1,5.205000192E-2,-9.367050171E0,5.971950054E0
8.781393791E1,-5.389500260E-1,-9.394950867E0,6.307950497E0
8.781644059E1,-7.519500256E-1,-9.565950394E0,6.231000423E0
8.781894336E1,-5.149500370E-1,-9.742950439E0,5.932050228E0
8.782144590E1,-3.019500077E-1,-9.769050598E0,5.722950459E0
8.782394865E1,-8.020500541E-1,-9.771000862E0,5.436000347E0
8.782645134E1,-1.173000097E0,-9.823950768E0,4.969050407E0
8.782895411E1,-1.408050060E0,-9.838950157E0,4.212000370E0
8.783145688E1,-1.372050047E0,-9.790950775E0,3.631950140E0
8.783395967E1,-6.559500098E-1,-9.894000053E0,3.799950123E0
8.783646221E1,-7.050000131E-3,-9.927000046E0,4.870950222E0
8.783896498E1,-1.000500023E-1,-9.991950035E0,5.410050392E0
8.784146767E1,-4.519500136E-1,-1.005195045E1,5.083950043E0
8.784397044E1,-6.060000062E-1,-1.006800079E1,4.429950237E0
8.784647298E1,-5.869500041E-1,-1.011900043E1,4.260000229E0
8.784897574E1,-6.180000305E-1,-1.011900043E1,4.750950336E0
8.785147844E1,-6.750000119E-1,-9.975000381E0,5.080950260E0
8.785398120E1,-5.719500184E-1,-9.679950714E0,4.998000145E0
8.785648374E1,-4.309500158E-1,-9.454950333E0,4.702950001E0
8.785898650E1,-2.700000107E-1,-9.331050873E0,4.483050346E0
8.786148919E1,-2.200500071E-1,-9.261000633E0,4.308000088E0
8.786399196E1,-4.399500191E-1,-9.244950294E0,3.991950274E0
8.786649473E1,-8.239500523E-1,-9.145950317E0,3.592050076E0
8.786899727E1,-1.255050063E0,-9.082050323E0,3.184950113E0
8.787150004E1,-1.755000114E0,-9.131999969E0,2.875950098E0
8.787400274E1,-1.936950088E0,-9.228000641E0,2.421000004E0
8.787650551E1,-1.827000141E0,-9.417000771E0,1.951050043E0
8.787900804E1,-1.954050064E0,-9.577050209E0,1.489050031E0
8.788151080E1,-2.437950134E0,-9.795000076E0,1.009950042E0
8.788401349E1,-2.706000090E0,-9.997050285E0,5.190000534E-1
8.788651626E1,-2.725050211E0,-1.006605053E1,1.395000052E-2
8.788901903E1,-2.694000244E0,-1.003995037E1,-4.840500355E-1
8.789152156E1,-2.689050198E0,-1.008495045E1,-8.329500556E-1
8.789402433E1,-2.782950163E0,-1.007295036E1,-1.564050078E0
8.789652710E1,-3.348000050E0,-1.012395000E1,-6.061950207E0
8.789902978E1,-4.190999985E0,-1.018305016E1,-1.327800083E1
8.790153254E1,-4.689000130E0,-1.030995083E1,-1.846800041E1
8.790403508E1,-5.143950462E0,-1.043505096E1,-2.098500061E1
8.790653785E1,-5.266050339E0,-1.073400021E1,-2.378205109E1
8.790904055E1,-4.849950314E0,-1.093500042E1,-2.422800064E1
8.791154331E1,-3.882000208E0,-1.108605099E1,-2.161995125E1
8.791404585E1,-3.148950100E0,-1.114095020E1,-1.924905014E1
8.791654862E1,-2.716050148E0,-1.105005074E1,-1.680795097E1
8.791905133E1,-2.481000185E0,-1.118205070E1,-1.435605049E1
8.792155410E1,-2.215050220E0,-1.125600052E1,-1.206105042E1
8.792405687E1,-2.139000177E0,-1.123005009E1,-9.918000221E0
8.792655940E1,-2.268000126E0,-1.121295071E1,-7.759950161E0
8.792906216E1,-2.505000114E0,-1.113405037E1,-6.004050255E0
8.793156493E1,-2.812050104E0,-1.099305058E1,-4.644000053E0
8.793406763E1,-3.055950165E0,-1.099800014E1,-3.388950109E0
8.793657039E1,-2.970000029E0,-1.116105080E1,-2.191050053E0
8.793907293E1,-2.935950041E0,-1.118505096E1,-1.353000045E0
8.794157570E1,-3.118050098E0,-1.101195049E1,-8.719500303E-1
8.794407840E1,-3.304950237E0,-1.073700047E1,-4.810500145E-1
8.794658116E1,-3.361950159E0,-1.052100086E1,-1.170000061E-1
8.794908370E1,-3.252000093E0,-1.044705009E1,2.269500047E-1
8.795158647E1,-3.006000042E0,-1.033905029E1,7.510500550E-1
8.795408914E1,-2.859000206E0,-1.019100094E1,1.216050029E0
8.795659191E1,-2.938050032E0,-1.012395000E1,1.659000039E0
8.795909468E1,-3.151950121E0,-1.001595020E1,1.884000063E0
8.796159720E1,-3.388950109E0,-9.927000046E0,2.061000109E0
8.796409997E1,-3.492000103E0,-9.829050064E0,2.344050169E0
8.796660267E1,-3.537000179E0,-9.826950073E0,2.614950180E0
8.796910545E1,-3.583050251E0,-9.834000587E0,2.950050116E0
8.797160822E1,-3.682950258E0,-9.922050476E0,3.268050194E0
8.797411076E1,-3.679050207E0,-9.964950562E0,3.505050182E0
8.797661352E1,-3.688050270E0,-1.000605011E1,3.733050108E0
8.797911622E1,-3.676050186E0,-1.015695095E1,3.975000143E0
8.798161899E1,-3.607050180E0,-1.028400040E1,4.183050156E0
8.798412153E1,-3.391050100E0,-1.035105038E1,4.425000191E0
8.798662429E1,-3.183000088E0,-1.039200020E1,4.618950367E0
8.798912706E1,-3.099000216E0,-1.050405025E1,4.636050224E0
8.799162974E1,-3.097050190E0,-1.058805084E1,4.678950310E0
8.799413251E1,-2.986050129E0,-1.063395023E1,4.461000443E0
8.799663504E1,-2.886000156E0,-1.064805031E1,4.305000305E0
8.799913782E1,-2.752050161E0,-1.071300030E1,4.177950382E0
8.800164052E1,-2.560050011E0,-1.090005016E1,4.048950195E0
8.800414328E1,-2.493000031E0,-1.102200031E1,3.898050070E0
8.800664582E1,-2.517000198E0,-1.111500072E1,3.718950272E0
8.800914860E1,-2.622000217E0,-1.126605034E1,3.525000095E0
8.801165129E1,-2.875950098E0,-1.147905064E1,3.220050097E0
8.801415406E1,-3.088950157E0,-1.168005085E1,2.835000038E0
8.801665683E1,-3.211950064E0,-1.193895054E1,2.362950087E0
8.801915960E1,-3.316950083E0,-1.207095051E1,1.810050130E0
8.802166216E1,-3.504000187E0,-1.217595100E1,1.185000062E0
8.802416492E1,-3.601950169E0,-1.226505089E1,4.020000100E-1
8.802666762E1,-3.645000219E0,-1.226895046E1,-3.760500252E-1
8.802917038E1,-3.613950253E0,-1.221000099E1,-1.200000048E0
8.803167291E1,-3.532050133E0,-1.207995033E1,-2.047950029E0
8.803417568E1,-3.408000231E0,-1.198005104E1,-2.814000130E0
8.803667837E1,-3.304950237E0,-1.186005020E1,-3.631050110E0
8.803918114E1,-3.214050055E0,-1.172805023E1,-4.641000271E0
8.804168368E1,-2.965050220E0,-1.164000034E1,-5.356950283E0
8.804418645E1,-2.545950174E0,-1.156995010E1,-5.722050190E0
8.804668919E1,-1.996950150E0,-1.156800079E1,-5.851050377E0
8.804919189E1,-1.444050074E0,-1.156500053E1,-5.808000088E0
8.805169465E1,-9.889500737E-1,-1.164000034E1,-5.590050220E0
8.805419719E1,-7.399500608E-1,-1.167600060E1,-5.059950352E0
8.805669996E1,-5.220000148E-1,-1.163505077E1,-4.378050327E0
8.805920273E1,-4.120500088E-1,-1.166400051E1,-3.619050264E0
8.806170542E1,-3.040500283E-1,-1.169205093E1,-2.689050198E0
8.806420796E1,-1.909500062E-1,-1.174305058E1,-1.834050059E0
8.806671073E1,-2.340000123E-1,-1.180500031E1,-9.100500345E-1
8.806921350E1,-2.230500132E-1,-1.187400055E1,6.405000389E-2
8.807171626E1,-1.630500108E-1,-1.192005062E1,1.042950034E0
8.807421896E1,-1.510500014E-1,-1.189800072E1,1.836000085E0
8.807672173E1,-1.410000026E-1,-1.188900089E1,2.563950062E0
8.807922427E1,-9.795000404E-2,-1.199400043E1,3.133950233E0
8.808172702E1,-1.905000024E-2,-1.211100101E1,3.589050055E0
8.808422972E1,2.595000155E-2,-1.218105030E1,3.858000278E0
8.808673248E1,7.605000585E-2,-1.232505035E1,3.925050259E0
8.808923502E1,1.759500057E-1,-1.246800041E1,3.819000244E0
8.809173778E1,2.440500110E-1,-1.262595081E1,3.514950275E0
8.809424046E1,3.250500262E-1,-1.277205086E1,2.988000154E0
8.809674323E1,4.020000100E-1,-1.297095108E1,2.277000189E0
8.809924597E1,5.020500422E-1,-1.316295052E1,1.351950049E0
8.810174851E1,5.760000348E-1,-1.337595081E1,3.730500042E-1
8.810425127E1,6.750000119E-1,-1.363005066E1,-6.109500527E-1
8.810675397E1,8.490000367E-1,-1.378800106E1,-1.597050071E0
8.810925674E1,9.619500637E-1,-1.398195076E1,-2.680050135E0
8.811175928E1,1.008000016E0,-1.413300037E1,-3.718950272E0
8.811426204E1,1.029000044E0,-1.424295044E1,-4.774950027E0
8.811676474E1,1.077000022E0,-1.436805058E1,-5.740950108E0
8.811926751E1,1.099050045E0,-1.443495083E1,-6.579000473E0
8.812177006E1,9.619500637E-1,-1.441095066E1,-7.281000137E0
8.812427306E1,7.870500088E-1,-1.438395023E1,-7.839000225E0
8.812677560E1,7.420500517E-1,-1.437705040E1,-8.334000587E0
8.812927836E1,5.359500051E-1,-1.441305065E1,-8.739000320E0
8.813178105E1,4.780500233E-1,-1.453800106E1,-9.300000191E0
8.813428381E1,3.750000298E-1,-1.462095070E1,-9.810000420E0
8.813678635E1,1.309500039E-1,-1.460700035E1,-1.011195087E1
8.813928912E1,-2.629500031E-1,-1.440105057E1,-1.024095058E1
8.814179182E1,-5.200500488E-1,-1.435605049E1,-1.033200073E1
8.814429458E1,-5.890500546E-1,-1.451805115E1,-1.059105015E1
8.814679735E1,-7.900500298E-1,-1.466505051E1,-1.092105007E1
8.814929989E1,-7.930500507E-1,-1.489200115E1,-1.075800037E1
8.815180266E1,-5.940000415E-1,-1.514805031E1,-1.020705032E1
8.815430535E1,-6.180000305E-1,-1.529700089E1,-9.433950424E0
8.815680811E1,-7.690500617E-1,-1.533495045E1,-8.425950050E0
8.815931065E1,-9.480000734E-1,-1.527300072E1,-7.294950485E0
8.816181342E1,-1.284000039E0,-1.529400063E1,-6.090000153E0
8.816431616E1,-1.765050054E0,-1.533495045E1,-4.774950027E0
8.816681885E1,-2.052000046E0,-1.540005112E1,-3.475050211E0
8.816932161E1,-2.268000126E0,-1.546695042E1,-2.349000216E0
8.817182415E1,-2.317950010E0,-1.543800068E1,-1.545000076E0
8.817432691E1,-2.518950224E0,-1.525395107E1,-8.620500565E-1
8.817682968E1,-2.890950203E0,-1.503300095E1,-5.410500169E-1
8.817933237E1,-3.100950241E0,-1.485405064E1,-3.280500174E-1
8.818183514E1,-3.163950205E0,-1.464795113E1,-2.179500163E-1
8.818433768E1,-3.159000158E0,-1.448205090E1,2.839500010E-1
8.818684045E1,-3.027000189E0,-1.431705093E1,9.499500394E-1
8.818934314E1,-3.103950262E0,-1.419300079E1,1.462950110E0
8.819184591E1,-2.931000233E0,-1.412595081E1,2.004000187E0
8.819434845E1,-2.553000212E0,-1.414005089E1,2.497050047E0
8.819685122E1,-2.020950079E0,-1.425000095E1,2.671950102E0
8.819935397E1,-1.530000091E0,-1.434105110E1,3.144000053E0
8.820185666E1,-1.521000028E0,-1.449195099E1,4.339050293E0
8.820435941E1,-1.831950068E0,-1.468605042E1,5.380950451E0
8.820686195E1,-2.160000086E0,-1.497600079E1,6.459000111E0
8.820936473E1,-2.625000238E0,-1.506405067E1,7.744950294E0
8.821186743E1,-2.788050175E0,-1.512705040E1,8.913000107E0
8.821437017E1,-2.565000057E0,-1.523700047E1,9.555000305E0
8.821687271E1,-2.917050123E0,-1.561500072E1,1.018500042E1
8.821937548E1,-3.750000238E0,-1.598400116E1,1.100895023E1
8.822187818E1,-4.632000446E0,-1.635300064E1,1.188105011E1
8.822438094E1,-5.710050106E0,-1.660905075E1,1.282005024E1
8.822688371E1,-6.739050388E0,-1.697294998E1,1.369395065E1
8.822938625E1,-7.851000309E0,-1.741200066E1,1.421805096E1
8.823188902E1,-8.406000137E0,-1.784700012E1,1.459905052E1
8.823439179E1,-9.544050217E0,-1.805100060E1,1.518795109E1
8.823689448E1,-1.036800003E1,-1.824495125E1,1.540605068E1
8.823939724E1,-1.038705063E1,-1.838595009E1,1.483395100E1
8.824189978E1,-1.086795044E1,-1.854195023E1,1.417800045E1
8.824440254E1,-1.165605068E1,-1.859205055E1,1.396905041E1
8.824690533E1,-1.182195091E1,-1.856595039E1,1.359600067E1
8.824940802E1,-1.198200035E1,-1.838895035E1,1.324095058E1
8.825191079E1,-1.254195023E1,-1.813995171E1,1.310205078E1
8.825441333E1,-1.380705070E1,-1.780695152E1,1.282200050E1
8.825691610E1,-1.509600067E1,-1.740195084E1,1.211295033E1
8.825941879E1,-1.577100086E1,-1.672395134E1,1.143105030E1
8.826192156E1,-1.673100090E1,-1.596000099E1,1.024995041E1
8.826442410E1,-1.737600136E1,-1.518705082E1,8.833950043E0
8.826692687E1,-1.789305115E1,-1.411095047E1,7.627050400E0
8.826942964E1,-1.850595093E1,-1.314795017E1,6.319950104E0
8.827193233E1,-1.912200165E1,-1.272195053E1,4.810950279E0
8.827443511E1,-1.875495148E1,-1.189305019E1,2.832000017E0
8.827693765E1,-1.778505135E1,-1.111305046E1,-2.895000204E-2
8.827944044E1,-1.649895096E1,-1.064805031E1,-4.195950031E0
8.828194321E1,-1.484205055E1,-1.012605095E1,-1.048305035E1
8.828444590E1,-1.239900017E1,-9.618000031E0,-1.965795135E1
8.828694865E1,-1.085895061E1,-9.127050400E0,-2.029305077E1
8.828945120E1,-1.066995049E1,-8.739000320E0,-1.672695160E1
8.829195396E1,-1.083705044E1,-7.972950459E0,-1.488495064E1
8.829445673E1,-1.129500008E1,-7.362000465E0,-1.282500076E1
8.829695942E1,-1.136205101E1,-6.754050255E0,-1.087800026E1
8.829946219E1,-1.108905029E1,-6.363000393E0,-8.848950386E0
8.830196473E1,-1.073895073E1,-6.205050468E0,-6.805950165E0
8.830446750E1,-1.008300018E1,-5.839050293E0,-5.415000439E0
8.830697019E1,-9.024000168E0,-5.239950180E0,-4.512000084E0
8.830947296E1,-8.763000488E0,-4.852050304E0,-3.075000048E0
8.831197550E1,-8.599950790E0,-4.761000156E0,-1.284000039E0
8.831447825E1,-7.903050423E0,-4.723050117E0,2.239500135E-1
8.831698102E1,-7.161000252E0,-4.492950439E0,1.549050093E0
8.831948372E1,-6.688950539E0,-4.392000198E0,2.739000082E0
8.832198649E1,-6.061950207E0,-4.419000149E0,3.631950140E0
8.832448903E1,-5.629950047E0,-4.299000263E0,4.357950211E0
8.832699181E1,-5.119950294E0,-4.138050079E0,4.669050217E0
8.832949451E1,-4.576950073E0,-4.201050282E0,4.672049999E0
8.833199727E1,-4.335000038E0,-4.282050133E0,5.200950146E0
8.833450004E1,-4.047000408E0,-4.275000095E0,5.341950417E0
8.833700258E1,-3.712050200E0,-4.426050186E0,5.632050037E0
8.833950535E1,-3.358050108E0,-4.600950241E0,5.848050117E0
8.834200812E1,-2.698950052E0,-4.825950146E0,6.336000443E0
8.834451081E1,-1.834050059E0,-5.037000179E0,6.756000519E0
8.834701358E1,-9.910500646E-1,-5.155950069E0,7.210950375E0
8.834951613E1,-2.149500102E-1,-5.403000355E0,7.146000385E0
8.835201889E1,9.169500470E-1,-5.736000061E0,6.835050106E0
8.835452155E1,2.077950001E0,-6.058950424E0,6.685950279E0
8.835702432E1,3.213000059E0,-6.526050091E0,6.394050121E0
8.835952709E1,4.588050365E0,-6.955050468E0,6.106050491E0
8.836202965E1,5.922000408E0,-7.321050167E0,5.521950245E0
8.836453242E1,6.865950108E0,-7.683000565E0,4.935000420E0
8.836703511E1,7.528950214E0,-7.888950348E0,4.297950268E0
8.836953788E1,7.777950287E0,-7.984950542E0,3.232050180E0
8.837204042E1,7.587000370E0,-7.896000385E0,2.478000164E0
8.837454319E1,6.894000530E0,-7.603950500E0,1.819050074E0
8.837704588E1,5.764050484E0,-7.177950382E0,1.273050070E0
8.837954872E1,4.156949997E0,-6.679950237E0,8.929500580E-1
8.838205142E1,2.286000013E0,-6.166950226E0,8.569500446E-1
8.838455396E1,6.700500250E-1,-5.812950134E0,1.078950047E0
8.838705673E1,-5.719500184E-1,-5.590050220E0,1.374000072E0
8.838955942E1,-1.375050068E0,-5.512950420E0,1.702050090E0
8.839206219E1,-1.777050138E0,-5.484000206E0,2.028000116E0
8.839456498E1,-2.091000080E0,-5.403000355E0,2.434950113E0
8.839706752E1,-2.505000114E0,-5.251950264E0,2.980950117E0
8.839957028E1,-2.773050070E0,-5.119950294E0,3.403050184E0
8.840207306E1,-2.833050251E0,-5.065050125E0,3.622950077E0
8.840457576E1,-2.731950045E0,-4.993050098E0,3.790050268E0
8.840707852E1,-2.776050091E0,-4.878000259E0,3.892950296E0
8.840958106E1,-2.947950125E0,-4.584000111E0,3.903000116E0
8.841208383E1,-3.061050177E0,-4.276950359E0,3.766950130E0
8.841458653E1,-3.310050249E0,-3.928050280E0,3.649050236E0
8.841708929E1,-3.573000193E0,-3.571050167E0,3.532050133E0
8.841959183E1,-3.745950222E0,-3.175950050E0,3.486000061E0
8.842209460E1,-3.978000164E0,-2.907000065E0,3.510000229E0
