"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.574097045E1,-2.564375103E-1,-1.350800037E0,-2.462625057E-1
7.574347299E1,-1.883749962E-1,-1.287962437E0,-1.728374958E-1
7.574597568E1,-1.192125008E-1,-1.224162459E0,-9.721250087E-2
7.574847845E1,-5.004999787E-2,-1.162425041E0,-2.378750034E-2
7.575098099E1,2.131249942E-2,-1.109212518E0,4.427500069E-2
7.575348376E1,8.937499672E-2,-1.051737547E0,1.187999994E-1
7.575598645E1,1.542750001E-1,-9.825749993E-1,2.081750035E-1
7.575848921E1,2.149125040E-1,-9.208375216E-1,3.007124960E-1
7.576099175E1,2.660624981E-1,-8.601999879E-1,3.900874853E-1
7.576349450E1,3.192749918E-1,-7.930999994E-1,4.785000086E-1
7.576599719E1,3.767499924E-1,-7.143124938E-1,5.636125207E-1
7.576849973E1,4.384875000E-1,-6.228749752E-1,6.455624700E-1
7.577100250E1,4.980250001E-1,-5.376250148E-1,7.189875245E-1
7.577350527E1,5.438125134E-1,-4.823499918E-1,7.732999921E-1
7.577600796E1,5.725499988E-1,-4.684624970E-1,8.083624840E-1
7.577851073E1,5.831375122E-1,-4.993999898E-1,8.381999731E-1
7.578101327E1,5.736500025E-1,-5.515124798E-1,8.604750037E-1
7.578351604E1,5.586624742E-1,-6.058250070E-1,8.721625209E-1
7.578601873E1,5.332249999E-1,-6.536750197E-1,8.849499822E-1
7.578852127E1,4.916999936E-1,-6.866750121E-1,8.871499896E-1
7.579102404E1,4.310624897E-1,-6.972625256E-1,8.828874826E-1
7.579352672E1,3.619000018E-1,-6.887375116E-1,8.669375181E-1
7.579602949E1,2.873750031E-1,-6.675624847E-1,8.381999731E-1
7.579853203E1,1.872749925E-1,-6.610999703E-1,7.966749668E-1
7.580103479E1,7.452499866E-2,-6.494125128E-1,7.328749895E-1
7.580353750E1,-3.299999982E-2,-6.260374784E-1,6.402000189E-1
7.580604004E1,-1.308999956E-1,-6.036249995E-1,5.189250112E-1
7.580854280E1,-1.979999989E-1,-5.611374974E-1,3.678124845E-1
7.581104549E1,-2.299000025E-1,-5.440874696E-1,1.911250055E-1
7.581354826E1,-2.202749997E-1,-5.759875178E-1,-1.952499896E-2
7.581605080E1,-1.659625024E-1,-6.440500021E-1,-2.516250014E-1
7.581855357E1,-6.806249917E-2,-7.558375001E-1,-4.856500030E-1
7.582105626E1,7.342500240E-2,-8.856375217E-1,-6.995999813E-1
7.582355880E1,2.362249941E-1,-9.974250197E-1,-8.698250055E-1
7.582606157E1,3.990249932E-1,-1.117737532E0,-9.752874970E-1
7.582856426E1,5.256624818E-1,-1.184700012E0,-1.004024982E0
7.583106703E1,6.023874879E-1,-1.177274942E0,-9.571374655E-1
7.583356957E1,6.396499872E-1,-1.126124978E0,-8.571749926E-1
7.583607235E1,6.311249733E-1,-1.062325001E0,-7.294374704E-1
7.583857512E1,5.906999707E-1,-1.003749967E0,-5.772249699E-1
7.584107781E1,5.278624892E-1,-9.538375139E-1,-4.079625010E-1
7.584358038E1,4.607625008E-1,-9.399499893E-1,-2.334749997E-1
7.584608315E1,3.916000128E-1,-9.750124812E-1,-7.383749634E-2
7.584858584E1,3.224374950E-1,-1.044312477E0,4.317500070E-2
7.585108861E1,2.671625018E-1,-1.133687496E0,1.230624989E-1
7.585359115E1,2.224749923E-1,-1.230487466E0,1.709125042E-1
7.585609392E1,1.872749925E-1,-1.331550002E0,1.890625060E-1
7.585859661E1,1.616999954E-1,-1.436874986E0,1.772374958E-1
7.586109938E1,1.425874978E-1,-1.538074970E0,1.453374922E-1
7.586360192E1,1.288374960E-1,-1.624287486E0,1.017500013E-1
7.586610462E1,1.288374960E-1,-1.692350030E0,5.486249924E-2
7.586860739E1,1.394249946E-1,-1.746662498E0,1.237499993E-2
7.587110993E1,1.564749926E-1,-1.782824993E0,-1.429999992E-2
7.587361269E1,1.872749925E-1,-1.798774958E0,-2.488750033E-2
7.587611538E1,2.341624945E-1,-1.780624986E0,-2.804999985E-2
7.587861816E1,3.022249937E-1,-1.724249959E0,-2.378750034E-2
7.588112070E1,3.810124993E-1,-1.640237451E0,-1.209999993E-2
7.588362340E1,4.650250077E-1,-1.533812523E0,-4.674999975E-3
7.588612617E1,5.586624742E-1,-1.411437511E0,-5.774999969E-3
7.588862894E1,6.545000076E-1,-1.280537486E0,-7.837500423E-3
7.589113148E1,7.418124676E-1,-1.150599957E0,-1.319999993E-2
7.589363425E1,8.152375221E-1,-1.038949966E0,-1.952499896E-2
7.589613694E1,8.736749887E-1,-9.505375028E-1,-2.488750033E-2
7.589863971E1,9.205625057E-1,-8.761500120E-1,-1.636249945E-2
7.590114225E1,9.492999911E-1,-7.919999957E-1,-8.937500417E-3
7.590364494E1,9.673125148E-1,-6.844750047E-1,-4.124999978E-4
7.590614772E1,9.780374765E-1,-5.696625113E-1,1.127499994E-2
7.590865026E1,9.758374691E-1,-4.376625121E-1,1.759999990E-2
7.591115302E1,9.630500078E-1,-2.780250013E-1,1.443750039E-2
7.591365574E1,9.301875234E-1,-1.002374962E-1,4.949999973E-3
7.591615850E1,8.758749962E-1,1.209999993E-1,-7.837500423E-3
7.591866106E1,7.928249836E-1,3.998500109E-1,-2.708750032E-2
7.592116375E1,6.875000000E-1,6.957499981E-1,-5.472499877E-2
7.592366654E1,5.629249811E-1,1.024512529E0,-8.346249908E-2
7.592616908E1,4.225375056E-1,1.376787543E0,-1.121999994E-1
7.592867185E1,2.851749957E-1,1.681212544E0,-1.377750039E-1
7.593117454E1,1.744875014E-1,1.867387533E0,-1.632124931E-1
7.593367731E1,7.988750190E-2,1.917437434E0,-1.824624985E-1
7.593617985E1,2.199999988E-3,1.852537513E0,-1.908500046E-1
7.593868254E1,-6.379999965E-2,1.722737432E0,-1.951124966E-1
7.594118531E1,-1.234750003E-1,1.554574966E0,-1.898874938E-1
7.594368785E1,-1.926375031E-1,1.361937523E0,-1.728374958E-1
7.594619061E1,-2.840749919E-1,1.182087541E0,-1.430000067E-1
7.594869332E1,-3.926999867E-1,1.027812481E0,-1.090374961E-1
7.595119609E1,-5.150749683E-1,9.149249792E-1,-7.273750007E-2
7.595369887E1,-6.459749937E-1,8.372374773E-1,-3.561250120E-2
7.595620141E1,-7.640874982E-1,7.914500237E-1,3.849999979E-3
7.595870410E1,-8.523625135E-1,7.862250209E-1,4.317500070E-2
7.596120690E1,-9.035124779E-1,8.212875128E-1,9.955000132E-2
7.596370943E1,-9.205625057E-1,8.830249906E-1,1.475374997E-1
7.596621220E1,-9.003499746E-1,9.607124925E-1,1.825999916E-1
7.596871489E1,-8.439750075E-1,1.038399935E0,2.124374956E-1
7.597121766E1,-7.598249912E-1,1.107562542E0,2.347124964E-1
7.597372020E1,-6.502375007E-1,1.163937449E0,2.465374917E-1
7.597622289E1,-5.204374790E-1,1.206562519E0,2.496999949E-1
7.597872566E1,-3.585999906E-1,1.238462448E0,2.389750034E-1
7.598122820E1,-1.755875051E-1,1.249187469E0,2.209624946E-1
7.598373096E1,3.079999983E-2,1.237362504E0,1.974499971E-1
7.598623366E1,2.501125038E-1,1.193774939E0,1.772374958E-1
7.598873643E1,4.809750021E-1,1.126675010E0,1.560624987E-1
7.599123897E1,7.066124678E-1,1.066037536E0,1.442375034E-1
7.599374173E1,9.183624983E-1,1.030974984E0,1.507000029E-1
7.599624443E1,1.110999942E0,1.017087460E0,1.623875052E-1
7.599874720E1,1.282325029E0,1.052287459E0,1.942874938E-1
7.600124971E1,1.429175019E0,1.144824982E0,2.475000024E-1
7.600375248E1,1.536700010E0,1.279987454E0,3.145999908E-1
7.600625517E1,1.622912526E0,1.456674933E0,3.976500034E-1
7.600875794E1,1.683550000E0,1.669525027E0,4.890874922E-1
7.601126048E1,1.723974943E0,1.915374994E0,5.838249922E-1
7.601376317E1,1.749549985E0,2.189825058E0,6.743000150E-1
7.601626594E1,1.758074999E0,2.487925053E0,7.540500164E-1
7.601876848E1,1.758074999E0,2.791112423E0,8.317375183E-1
7.602127120E1,1.749549985E0,3.094437599E0,9.094250202E-1
7.602377390E1,1.733600020E0,3.392400026E0,9.796875119E-1
7.602627666E1,1.716549993E0,3.670150042E0,1.031800032E0
7.602877920E1,1.694275022E0,3.917099953E0,1.079787493E0
7.603128189E1,1.674062490E0,4.135312557E0,1.111687541E0
7.603378466E1,1.654812455E0,4.324649811E0,1.142487526E0
7.603628720E1,1.646287441E0,4.480024815E0,1.168062449E0
7.603878996E1,1.636800051E0,4.607762337E0,1.192537546E0
7.604129266E1,1.627174973E0,4.701399803E0,1.219212532E0
7.604379543E1,1.626075029E0,4.763137341E0,1.251112461E0
7.604629820E1,1.629237533E0,4.798200130E0,1.281912446E0
7.604880066E1,1.632537484E0,4.801499844E0,1.317112446E0
7.605130342E1,1.636800051E0,4.752550125E0,1.356437445E0
7.605380596E1,1.634600043E0,4.658774853E0,1.403324962E0
7.605630874E1,1.629237533E0,4.528012276E0,1.456537485E0
7.605881151E1,1.624012470E0,4.367274761E0,1.510712504E0
7.606131421E1,1.610124946E0,4.189487457E0,1.560762525E0
7.606381675E1,1.582487464E0,4.000150204E0,1.606549978E0
7.606631952E1,1.537799954E0,3.792525053E0,1.650137544E0
7.606882222E1,1.459012508E0,3.539249897E0,1.690562487E0
7.607132498E1,1.357949972E0,3.238125086E0,1.732087493E0
7.607382752E1,1.243000031E0,2.917749882E0,1.763987541E0
7.607633029E1,1.123787522E0,2.602737427E0,1.796987534E0
7.607883299E1,1.005674958E0,2.298449993E0,1.819399953E0
7.608133575E1,8.641874790E-1,1.961025000E0,1.827924967E0
7.608383829E1,7.066124678E-1,1.574787498E0,1.832187533E0
7.608634098E1,5.438125134E-1,1.169299960E0,1.828887463E0
7.608884375E1,3.947624862E-1,7.851250172E-1,1.818300009E0
7.609134629E1,2.617999911E-1,4.265249968E-1,1.802350044E0
7.609384906E1,1.394249946E-1,9.019999951E-2,1.781037450E0
7.609635173E1,3.409999982E-2,-2.226125002E-1,1.752300024E0
7.609885450E1,-4.784999788E-2,-5.005000234E-1,1.724662542E0
7.610135704E1,-9.583749622E-2,-7.293000221E-1,1.706512451E0
7.610385981E1,-1.266375035E-1,-9.399499893E-1,1.684237480E0
7.610636250E1,-1.436875015E-1,-1.149637461E0,1.662925005E0
7.610886526E1,-1.425874978E-1,-1.357125044E0,1.625662446E0
7.611136780E1,-1.383250058E-1,-1.568874955E0,1.583174944E0
7.611387058E1,-1.223749965E-1,-1.776362538E0,1.546875000E0
7.611637327E1,-8.401250094E-2,-1.954149961E0,1.527762532E0
7.611887581E1,-9.624999948E-3,-2.079687595E0,1.523499966E0
7.612137858E1,1.000999957E-1,-2.140325069E0,1.525699973E0
7.612388127E1,2.287999988E-1,-2.158474922E0,1.523499966E0
7.612638404E1,3.607999980E-1,-2.162737370E0,1.509750009E0
7.612888658E1,4.959625006E-1,-2.177587509E0,1.485275030E0
7.613138934E1,6.140750051E-1,-2.212787390E0,1.451174974E0
7.613389204E1,7.290250063E-1,-2.263799906E0,1.415012479E0
7.613639455E1,8.471375108E-1,-2.312750101E0,1.374587536E0
7.613889732E1,9.695125222E-1,-2.354274988E0,1.330862522E0
7.614139995E1,1.105774999E0,-2.367062569E0,1.284112453E0
7.614390272E1,1.261150002E0,-2.318112373E0,1.245749950E0
7.614640526E1,1.430274963E0,-2.225574970E0,1.214949965E0
7.614890802E1,1.606962442E0,-2.096737385E0,1.187175035E0
7.615141079E1,1.786812544E0,-1.960474968E0,1.163800001E0
7.615391326E1,1.964462519E0,-1.857349992E0,1.139325023E0
7.615641602E1,2.124099970E0,-1.788187504E0,1.110587478E0
7.615891872E1,2.275212526E0,-1.752987504E0,1.069062471E0
7.616142148E1,2.414637566E0,-1.744462490E0,1.027537465E0
7.616392425E1,2.550899982E0,-1.747624993E0,9.893124700E-1
7.616642679E1,2.690325022E0,-1.747624993E0,9.509499669E-1
7.616892956E1,2.821224928E0,-1.732774973E0,9.169874787E-1
7.617143226E1,2.958450079E0,-1.699774981E0,8.914124966E-1
7.617393479E1,3.094712496E0,-1.642300010E0,8.562124968E-1
7.617643757E1,3.229875088E0,-1.555124998E0,8.189499974E-1
7.617894026E1,3.367100000E0,-1.437975049E0,7.849875093E-1
7.618144307E1,3.487412453E0,-1.305012465E0,7.530875206E-1
7.618394561E1,3.585312366E0,-1.174112439E0,7.232499719E-1
7.618644842E1,3.656674862E0,-1.053799987E0,6.913499832E-1
7.618895111E1,3.706587553E0,-9.431124926E-1,6.626124978E-1
7.619145365E1,3.749212503E0,-8.431500196E-1,6.391000152E-1
7.619395642E1,3.790737391E0,-7.419499755E-1,6.093999743E-1
7.619645911E1,3.819474936E0,-6.419875026E-1,5.774999857E-1
7.619896188E1,3.836524963E0,-5.568749905E-1,5.530250072E-1
7.620146465E1,3.843950033E0,-4.962374866E-1,5.252500176E-1
7.620396719E1,3.838587523E0,-4.514124990E-1,5.040749907E-1
7.620646996E1,3.828962564E0,-4.100250006E-1,4.837250113E-1
7.620897261E1,3.818374872E0,-3.855499923E-1,4.668124914E-1
7.621147515E1,3.809849977E0,-3.695999980E-1,4.454999864E-1
7.621397793E1,3.803524971E0,-3.759250045E-1,4.230875075E-1
7.621648062E1,3.798162460E0,-4.046624899E-1,3.997125030E-1
7.621898340E1,3.802424908E0,-4.472874999E-1,3.731749952E-1
7.622148594E1,3.823737383E0,-4.897750020E-1,3.496625125E-1
7.622398870E1,3.868424892E0,-5.110874772E-1,3.220250010E-1
7.622649140E1,3.932224989E0,-4.919750094E-1,2.964499891E-1
7.622899393E1,3.991899967E0,-3.684999943E-1,2.751374841E-1
7.623149670E1,4.024899960E0,-1.087625027E-1,2.699125111E-1
7.623399940E1,4.009912491E0,2.806375027E-1,2.773374915E-1
7.623650216E1,3.952437401E0,7.702749968E-1,3.007124960E-1
7.623900470E1,3.839687586E0,1.324674964E0,3.326124847E-1
7.624150747E1,3.676887512E0,1.916337490E0,3.720749915E-1
7.624401016E1,3.464999914E0,2.505937576E0,4.156624973E-1
7.624651293E1,3.213924885E0,3.062537432E0,4.646124840E-1
7.624901546E1,2.933974981E0,3.556299925E0,5.072374940E-1
7.625151823E1,2.651000023E0,3.959724903E0,5.369374752E-1
7.625402092E1,2.374212503E0,4.232112408E0,5.593500137E-1
7.625652369E1,2.108150005E0,4.359849930E0,5.678749681E-1
7.625902623E1,1.867662549E0,4.361912251E0,5.817624927E-1
7.626152901E1,1.653712511E0,4.246962547E0,6.029375196E-1
7.626403168E1,1.455850005E0,4.023524761E0,6.316750050E-1
7.626653422E1,1.267475009E0,3.702187538E0,6.711375117E-1
7.626903699E1,1.087625027E0,3.304125071E0,7.178875208E-1
7.627153969E1,9.248250127E-1,2.842262506E0,7.668374777E-1
7.627404245E1,7.832000256E-1,2.335712433E0,8.179875016E-1
7.627654499E1,6.502375007E-1,1.816375017E0,8.732625246E-1
7.627904776E1,5.321249962E-1,1.300199986E0,9.338999987E-1
7.628155045E1,4.299624860E-1,8.053374887E-1,9.935749769E-1
7.628405299E1,3.448500037E-1,3.434749842E-1,1.046787500E0
7.628655576E1,2.788499892E-1,-7.686249912E-2,1.100962520E0
7.628905845E1,2.330625057E-1,-4.269374907E-1,1.146749973E0
7.629156121E1,2.022625059E-1,-7.100499868E-1,1.178650022E0
7.629406376E1,1.830125004E-1,-9.336249828E-1,1.201062441E0
7.629656645E1,1.777874976E-1,-1.086799979E0,1.221274972E0
7.629906922E1,1.883749962E-1,-1.177274942E0,1.237224936E0
7.630157180E1,2.128500044E-1,-1.214537501E0,1.246850014E0
7.630407457E1,2.512125075E-1,-1.192124963E0,1.255375028E0
7.630657726E1,3.001624942E-1,-1.112375021E0,1.257437468E0
7.630908003E1,3.511750102E-1,-9.920625091E-1,1.264862537E0
7.631158280E1,4.140124917E-1,-8.494749665E-1,1.265962481E0
7.631408534E1,4.778124988E-1,-6.877750158E-1,1.268162489E0
7.631658803E1,5.341874957E-1,-5.142499804E-1,1.262799978E0
7.631909080E1,5.885000229E-1,-3.301374912E-1,1.252212524E0
7.632159334E1,6.320874691E-1,-1.567499936E-1,1.235162497E0
7.632409610E1,6.661875248E-1,-7.699999958E-3,1.218112469E0
7.632659880E1,6.852999926E-1,1.146750003E-1,1.196799994E0
7.632910156E1,6.895624995E-1,2.008875012E-1,1.173424959E0
7.633160413E1,6.875000000E-1,2.424124926E-1,1.150050044E0
7.633410682E1,6.821374893E-1,2.359499931E-1,1.128737450E0
7.633660959E1,6.726499796E-1,1.880999953E-1,1.110587478E0
7.633911212E1,6.598625183E-1,1.093124971E-1,1.093537450E0
7.634161488E1,6.565625072E-1,1.251249947E-2,1.077587485E0
7.634411758E1,6.565625072E-1,-9.927500039E-2,1.055312514E0
7.634662035E1,6.641250253E-1,-2.205500007E-1,1.028637528E0
7.634912289E1,6.683874726E-1,-3.503499925E-1,1.002099991E0
7.635162565E1,6.758124828E-1,-4.749250114E-1,9.722625017E-1
7.635412835E1,6.810374856E-1,-5.770875216E-1,9.392625093E-1
7.635663112E1,6.800749898E-1,-6.430875063E-1,9.020000100E-1
7.635913366E1,6.650875211E-1,-6.707249880E-1,8.584125042E-1
7.636163642E1,6.417124867E-1,-6.516125202E-1,8.126249909E-1
7.636413911E1,5.981249809E-1,-5.898749828E-1,7.775624990E-1
7.636664165E1,5.395500064E-1,-4.791874886E-1,7.434625030E-1
7.636914441E1,4.607625008E-1,-3.269749880E-1,7.158250213E-1
7.637164714E1,3.693250120E-1,-1.524875015E-1,6.923124790E-1
7.637414991E1,2.606999874E-1,3.492499888E-2,6.732000113E-1
7.637665245E1,1.425874978E-1,2.188999951E-1,6.594499946E-1
7.637915522E1,1.278750040E-2,3.977875113E-1,6.444625258E-1
7.638165791E1,-1.149500012E-1,5.744749904E-1,6.307125092E-1
7.638416068E1,-2.319625020E-1,7.372750044E-1,6.082999706E-1
7.638666322E1,-3.458124995E-1,8.702374697E-1,5.858874917E-1
7.638916591E1,-4.479750097E-1,9.670374990E-1,5.689749718E-1
7.639166868E1,-5.384500027E-1,1.034137487E0,5.454624891E-1
7.639417122E1,-6.204000115E-1,1.058612466E0,5.220875144E-1
7.639667399E1,-6.906625032E-1,1.042662501E0,4.998124838E-1
7.639917668E1,-7.449749708E-1,9.873874784E-1,4.774000049E-1
7.640167922E1,-7.842999697E-1,9.096999764E-1,4.560874999E-1
7.640418200E1,-7.991499901E-1,8.118000031E-1,4.295499921E-1
7.640668469E1,-7.939249873E-1,6.989125013E-1,4.050749838E-1
7.640918748E1,-7.715125084E-1,5.828624964E-1,3.783999979E-1
7.641169003E1,-7.332875133E-1,4.530625045E-1,3.475999832E-1
7.641419282E1,-6.863999963E-1,3.201000094E-1,3.156999946E-1
7.641669559E1,-6.311249733E-1,1.977249980E-1,2.784374952E-1
7.641919828E1,-5.660874844E-1,8.593750000E-2,2.443374991E-1
7.642170082E1,-5.011875033E-1,-1.828750037E-2,2.092749923E-1
7.642420359E1,-4.373874962E-1,-1.098624989E-1,1.762750000E-1
7.642670628E1,-3.873375058E-1,-1.918125004E-1,1.442375034E-1
7.642920905E1,-3.500750065E-1,-2.598749995E-1,1.165999994E-1
7.643171159E1,-3.289000094E-1,-3.088249862E-1,8.263749629E-2
7.643421436E1,-3.298625052E-1,-3.355000019E-1,4.743750021E-2
7.643671705E1,-3.491125107E-1,-3.355000019E-1,4.949999973E-3
7.643921982E1,-3.916000128E-1,-3.045625091E-1,-4.399999976E-2
7.644172236E1,-4.544374943E-1,-2.375999987E-1,-1.025749967E-1
7.644422506E1,-5.438125134E-1,-1.332374960E-1,-1.685750037E-1
7.644672783E1,-6.545000076E-1,-5.637499969E-3,-2.494249940E-1
7.644923037E1,-7.789375186E-1,1.306249946E-1,-3.409999907E-1
7.645173314E1,-9.205625057E-1,2.732124925E-1,-4.388999939E-1
7.645423583E1,-1.073737502E0,4.063124955E-1,-5.442249775E-1
7.645673860E1,-1.240800023E0,5.275874734E-1,-6.452875137E-1
7.645924114E1,-1.408962488E0,6.403374672E-1,-7.411249876E-1
7.646174391E1,-1.580287457E0,7.222874761E-1,-8.327000141E-1
7.646424660E1,-1.753812432E0,7.585874796E-1,-9.156125188E-1
7.646674937E1,-1.933662534E0,7.585874796E-1,-9.912375212E-1
7.646925191E1,-2.122037411E0,7.085375190E-1,-1.053937435E0
7.647175468E1,-2.318937540E0,6.126999855E-1,-1.105087519E0
7.647425732E1,-2.522162437E0,4.892250001E-1,-1.161462545E0
7.647676009E1,-2.727587461E0,3.466374874E-1,-1.220037460E0
7.647926263E1,-2.929712534E0,2.040500045E-1,-1.278475046E0
7.648176533E1,-3.123450041E0,5.293750018E-2,-1.340212464E0
7.648426810E1,-3.300137520E0,-1.152250022E-1,-1.400987506E0
7.648677063E1,-3.458674908E0,-2.939749956E-1,-1.469050050E0
7.648927340E1,-3.604424953E0,-4.823499918E-1,-1.539312482E0
7.649177609E1,-3.722537518E0,-6.568375230E-1,-1.606274962E0
7.649427863E1,-3.818374872E0,-7.984625101E-1,-1.675437450E0
7.649678140E1,-3.889737368E0,-9.091500044E-1,-1.746799946E0
7.649928409E1,-3.950375080E0,-9.985250235E-1,-1.814862490E0
7.650178686E1,-3.992862463E0,-1.076212525E0,-1.883062482E0
7.650428940E1,-4.032324791E0,-1.149637461E0,-1.947962523E0
7.650679217E1,-4.071650028E0,-1.227324963E0,-2.007499933E0
7.650929483E1,-4.107812405E0,-1.292225003E0,-2.063874960E0
7.651179737E1,-4.131187439E0,-1.318762541E0,-2.102237463E0
7.651430012E1,-4.152500153E0,-1.315600038E0,-2.125612497E0
7.651680282E1,-4.165287495E0,-1.279437542E0,-2.148025036E0
7.651930558E1,-4.185500145E0,-1.226225019E0,-2.166037560E0
7.652180812E1,-4.211074829E0,-1.162425041E0,-2.189549923E0
7.652431088E1,-4.249437332E0,-1.095324993E0,-2.214987516E0
7.652681358E1,-4.288762569E0,-1.030424953E0,-2.249087572E0
7.652931635E1,-4.329187393E0,-9.612625241E-1,-2.294874907E0
7.653181889E1,-4.350500107E0,-8.707875013E-1,-2.342725039E0
7.653432165E1,-4.353662491E0,-7.664250135E-1,-2.398137569E0
7.653682435E1,-4.366449833E0,-6.941000223E-1,-2.447087526E0
7.653932712E1,-4.371812344E0,-6.195750237E-1,-2.489574909E0
7.654182966E1,-4.346237659E0,-4.791874886E-1,-2.519412518E0
7.654433242E1,-4.285600185E0,-2.652375102E-1,-2.541687489E0
7.654683512E1,-4.192924976E0,1.361249946E-2,-2.558737516E0
7.654933790E1,-4.074812412E0,3.360500038E-1,-2.572624922E0
7.655184044E1,-3.933325052E0,6.914874911E-1,-2.600262403E0
7.655434312E1,-3.772587538E0,1.052287459E0,-2.642887592E0
7.655684588E1,-3.599200010E0,1.393837452E0,-2.702425003E0
7.655934839E1,-3.402299881E0,1.749274969E0,-2.763062477E0
7.656185116E1,-3.168137550E0,2.150500059E0,-2.825900078E0
7.656435385E1,-2.903174877E0,2.575099945E0,-2.890799999E0
7.656685639E1,-2.612637520E0,2.947587490E0,-2.951437473E0
7.656935914E1,-2.306149960E0,3.237025023E0,-3.004649878E0
7.657186191E1,-1.987975001E0,3.427599907E0,-3.062124968E0
7.657436460E1,-1.657012463E0,3.527562380E0,-3.115337372E0
7.657686737E1,-1.328112483E0,3.525500059E0,-3.175012589E0
7.657936991E1,-1.011999965E0,3.398862600E0,-3.237712383E0
7.658187268E1,-7.034500241E-1,3.175287485E0,-3.284600019E0
7.658437537E1,-3.884375095E-1,2.884749889E0,-3.313337564E0
7.658687791E1,-7.878749818E-2,2.545262575E0,-3.339874983E0
7.658938068E1,2.160124928E-1,2.180337429E0,-3.346337557E0
7.659188337E1,4.969249964E-1,1.800424933E0,-3.314300060E0
7.659438614E1,7.503374815E-1,1.391775012E0,-3.260124922E0
7.659688868E1,9.791374803E-1,9.798250198E-1,-3.188762426E0
7.659939145E1,1.185524940E0,5.956500173E-1,-3.082337379E0
7.660189414E1,1.365375042E0,2.296250015E-1,-2.939749956E0
7.660439668E1,1.515387535E0,-1.215500012E-1,-2.772687435E0
7.660689945E1,1.627174973E0,-4.695625007E-1,-2.587475061E0
7.660940214E1,1.683550000E0,-8.196374774E-1,-2.403362513E0
7.661190489E1,1.661275029E0,-1.148537517E0,-2.238499880E0
7.661440743E1,1.489949942E0,-1.379537463E0,-2.102237463E0
7.661691019E1,1.048300028E0,-1.357125044E0,-2.006400108E0
7.661941288E1,5.139750242E-1,-1.162425041E0,-1.942600012E0
7.662191565E1,1.704999991E-2,-9.325249791E-1,-1.890487432E0
7.662441819E1,-4.086500108E-1,-6.972625256E-1,-1.835075021E0
7.662692093E1,-7.842999697E-1,-4.567750096E-1,-1.764812469E0
7.662942370E1,-1.096150041E0,-2.142249942E-1,-1.676537514E0
7.663192624E1,-1.354787469E0,3.698749840E-2,-1.568050027E0
7.663442901E1,-1.569700003E0,2.754124999E-1,-1.437150002E0
7.663693178E1,-1.742125034E0,4.786374867E-1,-1.300887465E0
7.663943447E1,-1.875087500E0,6.318125129E-1,-1.162562490E0
7.664193701E1,-1.972987533E0,7.543249726E-1,-1.032762527E0
7.664443978E1,-2.041187525E0,8.414999843E-1,-9.113500118E-1
7.664694247E1,-2.076250076E0,9.032375216E-1,-8.071249723E-1
7.664944524E1,-2.086837530E0,9.586499929E-1,-7.177500129E-1
7.665194778E1,-2.082712412E0,9.713000059E-1,-6.463875175E-1
7.665445055E1,-2.077349901E0,9.117624760E-1,-5.857499838E-1
7.665695327E1,-2.053975105E0,8.234875202E-1,-5.282750130E-1
7.665945581E1,-2.013412476E0,7.213249803E-1,-4.813874960E-1
7.666195858E1,-1.957037449E0,6.297500134E-1,-4.474250078E-1
7.666446129E1,-1.890074968E0,5.446375012E-1,-4.229499996E-1
7.666696406E1,-1.819812536E0,4.604874849E-1,-4.079625010E-1
7.666946660E1,-1.748450041E0,3.913249969E-1,-3.899500072E-1
7.667196937E1,-1.667600036E0,3.317874968E-1,-3.632749915E-1
7.667447206E1,-1.606962442E0,2.274249941E-1,-3.441624939E-1
7.667697483E1,-1.573962450E0,6.146249920E-2,-3.260124922E-1
7.667947737E1,-1.558012486E0,-1.599124968E-1,-3.037374914E-1
7.668198013E1,-1.565437436E0,-4.131875038E-1,-2.739000022E-1
7.668448283E1,-1.588812470E0,-6.803500056E-1,-2.356749922E-1
7.668698563E1,-1.613287449E0,-9.293624759E-1,-1.824624985E-1
7.668948817E1,-1.637762547E0,-1.170949936E0,-1.249874979E-1
7.669199094E1,-1.664437532E0,-1.425187469E0,-6.751249731E-2
7.669449363E1,-1.694275022E0,-1.681762457E0,-1.746249944E-2
7.669699616E1,-1.716549993E0,-1.925412536E0,1.553750038E-2
7.669949893E1,-1.713387489E0,-2.131799936E0,3.795000166E-2
7.670200163E1,-1.698537469E0,-2.344650030E0,4.963750020E-2
7.670450439E1,-1.674062490E0,-2.552274942E0,4.537500069E-2
7.670700693E1,-1.644225001E0,-2.724562407E0,2.296249941E-2
7.670950970E1,-1.604762435E0,-2.821500063E0,-1.003750041E-2
7.671201240E1,-1.549487472E0,-2.835249901E0,-4.936249927E-2
7.671451493E1,-1.497375011E0,-2.781075001E0,-1.079374999E-1
7.671701770E1,-1.431375027E0,-2.678912401E0,-1.791625023E-1
7.671952040E1,-1.366474986E0,-2.542649984E0,-2.664749920E-1
7.672202316E1,-1.296212435E0,-2.363899946E0,-3.729000092E-1
7.672452570E1,-1.231312513E0,-2.142524958E0,-4.899125099E-1
7.672702849E1,-1.173837543E0,-1.890349984E0,-6.113250256E-1
7.672953126E1,-1.116362453E0,-1.617825031E0,-7.272375226E-1
7.673203372E1,-1.063150048E0,-1.342275023E0,-8.336625099E-1
7.673453651E1,-1.020524979E0,-1.089962482E0,-9.209749699E-1
