"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.183288480E1,1.368750095E0,2.795625114E1,1.734375000E1
8.185288836E1,6.000000238E-1,2.675625038E1,1.895625114E1
8.187289054E1,-4.312500060E-1,2.353125000E1,2.242500114E1
8.189288468E1,-1.331250072E0,2.212500000E1,2.214375114E1
8.191288672E1,-5.025000095E0,2.056875038E1,2.347500038E1
8.193288647E1,-7.650000095E0,2.041875076E1,2.336250114E1
8.195289561E1,-7.537500381E0,2.077500153E1,2.296875000E1
8.197289498E1,-8.081250191E0,1.884375000E1,2.319375038E1
8.199289051E1,-8.343750000E0,1.792500114E1,2.480625153E1
8.201289415E1,-7.668750286E0,1.766250038E1,2.491875076E1
8.203289352E1,-7.181250095E0,1.730625153E1,2.482500076E1
8.205288752E1,-6.543750286E0,1.621875000E1,2.553750038E1
8.207289009E1,-6.487500191E0,1.539375019E1,2.606250191E1
8.209289143E1,-5.625000000E0,1.430625057E1,2.546250153E1
8.211288464E1,-5.250000000E0,1.368750095E1,2.598750114E1
8.213288703E1,-5.868750095E0,1.385625076E1,2.698125076E1
8.215288529E1,-4.856250286E0,1.423125076E1,2.598750114E1
8.217288116E1,-4.481250286E0,1.378125095E1,2.619375038E1
8.219288571E1,-3.900000095E0,1.325625038E1,2.600625038E1
8.221288407E1,-2.887500048E0,1.447500038E1,2.587500191E1
8.223289101E1,-2.775000095E0,1.464375019E1,2.536875153E1
8.225289222E1,-2.587500095E0,1.456875038E1,2.548125076E1
8.227288916E1,-9.000000358E-1,1.468125057E1,2.456250191E1
8.229289364E1,-4.125000238E-1,1.554375076E1,2.566875076E1
8.231289216E1,-1.031250000E0,1.717500114E1,2.454375076E1
8.233288770E1,-2.100000143E0,1.640625000E1,2.343750000E1
8.235289127E1,-3.112500191E0,1.528125095E1,2.396250153E1
8.237289026E1,-3.825000048E0,1.535625076E1,2.495625114E1
8.239288583E1,-4.575000286E0,1.571250057E1,2.415000153E1
8.241288827E1,-5.737500191E0,1.605000114E1,2.424375153E1
8.243288709E1,-8.006250381E0,1.820625114E1,2.340000153E1
8.245289330E1,-9.206250191E0,1.955625153E1,2.236875153E1
8.247289433E1,-1.098750019E1,1.931250000E1,2.266875076E1
8.249289073E1,-1.055625057E1,1.978125000E1,2.186250114E1
8.251289433E1,-7.781250477E0,2.150625038E1,2.184375000E1
8.253289397E1,-4.612500191E0,2.250000000E1,2.113125038E1
8.255288950E1,-3.750000238E0,2.280000114E1,2.193750000E1
8.257289296E1,-2.812500000E0,2.328750038E1,2.021250153E1
8.259289196E1,-2.475000143E0,2.456250191E1,1.908750153E1
8.261288614E1,-6.187500358E-1,2.790000153E1,1.471875095E1
8.263288972E1,-9.375000596E-1,2.917500114E1,1.269375038E1
8.265288800E1,-2.362500191E0,2.921250153E1,1.168125057E1
8.267288307E1,-2.456250191E0,2.941875076E1,1.126875019E1
8.269288680E1,-1.387500048E0,2.962500191E1,1.136250019E1
8.271288456E1,-1.368750095E0,2.979375076E1,1.076250076E1
8.273289119E1,-4.500000179E-1,3.054375076E1,1.025625038E1
8.275289224E1,4.687500298E-1,3.112500191E1,9.431250572E0
8.277288899E1,4.125000238E-1,2.983125114E1,9.862500191E0
8.279289349E1,6.937500238E-1,2.975625038E1,1.057500076E1
8.281289208E1,1.593750119E0,3.022500038E1,9.768750191E0
8.283288738E1,1.575000048E0,2.986875153E1,9.862500191E0
8.285289165E1,8.437500596E-1,2.930625153E1,1.158750057E1
8.287289046E1,1.875000075E-2,2.846250153E1,1.260000038E1
8.289288570E1,-1.237500072E0,2.743125153E1,1.503750038E1
8.291288814E1,-1.406250000E0,2.660625076E1,1.734375000E1
8.293288693E1,-2.343750000E0,2.503125191E1,1.848750114E1
8.295289332E1,-4.312500000E0,2.223750114E1,2.013750076E1
8.297289408E1,-7.968750477E0,2.169375038E1,2.113125038E1
8.299289069E1,-9.881250381E0,2.199375153E1,2.021250153E1
8.301289419E1,-1.006875038E1,2.191875076E1,2.011875153E1
8.303289378E1,-1.113750076E1,2.070000076E1,2.244375038E1
8.305288928E1,-1.171875000E1,1.966875076E1,2.146875000E1
8.307289270E1,-1.100625038E1,1.785000038E1,2.208750153E1
8.309289210E1,-9.075000763E0,1.743750000E1,2.291250038E1
8.311288584E1,-9.018750191E0,1.698750114E1,2.371875000E1
8.313288942E1,-8.962500572E0,1.541250038E1,2.433750153E1
8.315288825E1,-8.625000000E0,1.441875076E1,2.495625114E1
8.317288374E1,-7.856250286E0,1.398750019E1,2.467500114E1
8.319288750E1,-7.462500095E0,1.333125019E1,2.448750114E1
8.321288520E1,-7.068750381E0,1.445625019E1,2.465625191E1
8.323289220E1,-6.918750286E0,1.537500095E1,2.405625153E1
8.325289311E1,-6.056250095E0,1.494375038E1,2.405625153E1
8.327288951E1,-6.243750095E0,1.567500019E1,2.505000114E1
8.329289415E1,-5.625000000E0,1.670625114E1,2.403750038E1
8.331289220E1,-4.668750286E0,1.616250038E1,2.433750153E1
8.333288775E1,-3.937500238E0,1.738125038E1,2.381250000E1
8.335289185E1,-3.543750048E0,1.766250038E1,2.362500000E1
8.337289070E1,-3.618750095E0,1.803750038E1,2.300625038E1
8.339288601E1,-4.856250286E0,1.845000076E1,2.218125153E1
8.341288838E1,-4.762500286E0,1.818750000E1,2.259375000E1
8.343288720E1,-5.587500095E0,1.725000000E1,2.351250076E1
8.345289345E1,-5.362500191E0,1.751250076E1,2.270625114E1
8.347289480E1,-7.575000286E0,1.839375114E1,2.218125153E1
8.349289116E1,-8.793750763E0,1.899375153E1,2.047500038E1
8.351288324E1,-1.006875038E1,2.098125076E1,1.903125000E1
8.353288589E1,-1.021875000E1,2.235000038E1,1.800000000E1
8.355288376E1,-9.562500000E0,2.163750076E1,1.901250076E1
8.357288910E1,-7.593750477E0,2.223750114E1,1.880625153E1
8.359288950E1,-6.506250381E0,2.188125038E1,1.760625076E1
8.361288567E1,-5.212500095E0,2.274375153E1,1.790625000E1
8.363289019E1,-3.862500191E0,2.506875038E1,1.666875076E1
8.365288938E1,-3.525000095E0,2.506875038E1,1.485000038E1
8.367289606E1,-2.475000143E0,2.610000038E1,1.273125076E1
8.369289675E1,-3.131250143E0,2.836875153E1,9.975000381E0
8.371289310E1,-4.068750381E0,2.889375114E1,9.262500763E0
8.373289715E1,-3.112500191E0,2.818125153E1,9.281250000E0
8.375289622E1,-2.437500000E0,2.820000076E1,8.868750572E0
8.377289150E1,-1.631250024E0,2.831250191E1,8.268750191E0
8.379289506E1,-6.187500358E-1,2.878125191E1,7.556250095E0
8.381289333E1,-8.437500596E-1,2.887500191E1,8.362500191E0
8.383288841E1,1.500000060E-1,2.926875114E1,8.062500000E0
8.385289200E1,-3.937500119E-1,2.788125038E1,9.393750191E0
8.387289090E1,3.937500119E-1,2.790000153E1,8.775000572E0
8.389288600E1,-1.875000000E-1,2.769375038E1,8.175000191E0
8.391288893E1,3.000000119E-1,2.761875153E1,7.987500191E0
8.393288752E1,-3.375000060E-1,2.780625153E1,1.059375000E1
8.395289371E1,-1.481250048E0,2.501250076E1,1.134375000E1
8.397289427E1,-2.250000000E0,2.435625076E1,1.366875076E1
8.399289095E1,-2.793750048E0,2.343750000E1,1.548750019E1
8.401289510E1,-4.218750000E0,2.201250076E1,1.560000038E1
8.403289464E1,-6.506250381E0,2.143125153E1,1.741875076E1
8.405289010E1,-8.062500000E0,2.184375000E1,1.741875076E1
8.407289367E1,-8.362500191E0,2.156250000E1,1.730625153E1
8.409289369E1,-8.981250763E0,2.128125000E1,1.841250038E1
8.411288660E1,-7.612500191E0,2.066250038E1,1.813125038E1
8.413288864E1,-6.768750191E0,2.115000153E1,1.942500114E1
8.415288674E1,-7.012500286E0,1.996875000E1,2.066250038E1
8.417288062E1,-6.468750477E0,1.933125114E1,2.126250076E1
8.419288326E1,-5.850000381E0,1.980000114E1,2.056875038E1
8.421288141E1,-5.493750095E0,1.925625038E1,2.158125114E1
8.423288763E1,-4.518750191E0,1.882500076E1,2.128125000E1
8.425288835E1,-3.675000191E0,1.856250000E1,2.199375153E1
8.427288540E1,-4.031250000E0,1.837500000E1,2.079375076E1
8.429289047E1,-2.325000048E0,2.081250000E1,2.116875076E1
8.431288974E1,-1.706250072E0,2.081250000E1,1.995000076E1
8.433288609E1,-1.256250024E0,2.010000038E1,2.096250153E1
8.435289178E1,-9.375000596E-1,2.120625114E1,2.094375038E1
8.437289068E1,-2.625000179E-1,2.141250038E1,2.156250000E1
8.439288446E1,5.062500238E-1,2.143125153E1,2.116875076E1
8.441288658E1,7.312500477E-1,2.291250038E1,2.143125153E1
8.443288449E1,6.562500000E-1,2.326875114E1,2.122500038E1
8.445289013E1,-2.437500060E-1,2.326875114E1,2.293125153E1
8.447289331E1,-5.625000000E-1,2.270625114E1,2.355000114E1
8.449288874E1,-9.375000000E-2,2.353125000E1,2.101875114E1
8.451289228E1,-1.293750048E0,2.405625153E1,2.261250114E1
8.453289270E1,-2.512500048E0,2.484375191E1,2.100000000E1
8.455288908E1,-4.031250000E0,2.583750153E1,2.098125076E1
8.457289300E1,-4.593750000E0,2.645625114E1,2.056875038E1
8.459289204E1,-4.312500000E0,2.820000076E1,1.893750000E1
8.461288621E1,-2.943750143E0,2.851875114E1,1.903125000E1
8.463288972E1,-1.031250000E0,2.782500076E1,1.985625076E1
8.465288867E1,9.562500119E-1,2.868750191E1,1.884375000E1
8.467288401E1,1.818750024E0,2.981250191E1,1.691250038E1
8.469288760E1,2.437500000E0,3.073125076E1,1.578750038E1
8.471288551E1,2.756250143E0,3.313125229E1,1.323750019E1
8.473289211E1,3.637500048E0,3.405000305E1,1.031250000E1
8.475289285E1,3.281250238E0,3.403125000E1,8.793750763E0
8.477288951E1,2.512500048E0,3.457500076E1,8.493750572E0
8.479289390E1,3.993750095E0,3.515625000E1,8.287500381E0
8.481289232E1,4.650000095E0,3.453750229E1,8.906250000E0
8.483288795E1,5.343750000E0,3.510000229E1,8.887500763E0
8.485289168E1,6.525000095E0,3.493125153E1,8.493750572E0
8.487289057E1,7.031250477E0,3.495000076E1,7.593750477E0
8.489288539E1,7.725000381E0,3.579375076E1,8.081250191E0
8.491288781E1,7.725000381E0,3.616875076E1,8.775000572E0
8.493288664E1,7.556250095E0,3.515625000E1,1.050000000E1
8.495289374E1,7.856250286E0,3.506250000E1,1.050000000E1
8.497289484E1,6.937500477E0,3.543750000E1,1.211250019E1
8.499289145E1,6.356250286E0,3.431250000E1,1.473750019E1
8.501289460E1,5.475000381E0,3.320625305E1,1.786875153E1
8.503289427E1,4.406250000E0,3.247500229E1,2.109375000E1
8.505288948E1,2.568750143E0,2.893125153E1,2.506875038E1
8.507289272E1,1.237500072E0,2.754375076E1,2.610000038E1
8.509289136E1,-3.018750191E0,2.651250076E1,2.771250153E1
8.511288553E1,-5.531250000E0,2.692500114E1,2.760000038E1
8.513288924E1,-6.037500381E0,2.681250191E1,2.769375038E1
8.515288803E1,-7.068750381E0,2.542500114E1,2.893125153E1
8.517288325E1,-8.118750572E0,2.375625038E1,3.005625153E1
8.519288666E1,-7.350000381E0,2.368125153E1,3.056250191E1
8.521288467E1,-5.906250000E0,2.334375000E1,3.118125153E1
8.523289108E1,-5.606250286E0,2.143125153E1,3.241875076E1
8.525289232E1,-5.043750286E0,2.043750000E1,3.262500000E1
8.527288943E1,-3.993750095E0,1.989375114E1,3.303750229E1
8.529289432E1,-3.075000048E0,1.873125076E1,3.406875229E1
8.531289253E1,-1.912500024E0,1.848750114E1,3.427500153E1
8.533288840E1,-1.143750072E0,1.805625153E1,3.418125153E1
8.535289195E1,4.125000238E-1,1.835625076E1,3.408750153E1
8.537289043E1,1.687500119E0,1.848750114E1,3.418125153E1
8.539288551E1,2.193750143E0,1.876875114E1,3.378750229E1
8.541288815E1,2.962500095E0,1.878750038E1,3.418125153E1
8.543288722E1,4.912500381E0,1.901250076E1,3.418125153E1
8.545289378E1,5.531250000E0,1.865625000E1,3.298125076E1
8.547289477E1,5.118750095E0,1.846875000E1,3.337500000E1
8.549289144E1,4.050000191E0,1.908750153E1,3.376875305E1
8.551289461E1,3.262500048E0,1.841250038E1,3.337500000E1
8.553289419E1,2.118750095E0,1.629375076E1,3.472500229E1
8.555288968E1,1.837500095E0,1.665000153E1,3.451875305E1
8.557289320E1,-1.031250000E0,1.805625153E1,3.418125153E1
8.559289211E1,-2.568750143E0,1.938750076E1,3.356250000E1
8.561288609E1,-6.281250477E0,2.122500038E1,3.281250000E1
8.563288969E1,-7.012500286E0,2.285625076E1,3.187500191E1
8.565288850E1,-6.731250286E0,2.250000000E1,3.249375153E1
8.567288376E1,-4.425000191E0,2.392500114E1,3.127500153E1
8.569288712E1,-1.387500048E0,2.437500191E1,3.046875191E1
8.571288497E1,1.687500030E-1,2.478750038E1,3.086250114E1
8.573289166E1,1.312500000E0,2.653125191E1,2.953125191E1
8.575289283E1,3.112500191E0,2.915625191E1,2.647500038E1
8.577288945E1,4.293750286E0,3.110625076E1,2.443125153E1
8.579289374E1,3.487500191E0,3.446250153E1,2.126250076E1
8.581289210E1,6.562500000E-1,3.457500076E1,2.086875153E1
8.583288782E1,6.937500238E-1,3.504375076E1,2.045625114E1
8.585289164E1,1.237500072E0,3.440625000E1,2.116875076E1
8.587289064E1,2.081250191E0,3.525000000E1,1.965000153E1
8.589288577E1,2.700000048E0,3.590625000E1,1.893750000E1
8.591288926E1,3.375000238E0,3.601875305E1,1.912500000E1
8.593288788E1,3.956250191E0,3.613125229E1,1.912500000E1
8.595289455E1,3.506250143E0,3.465000153E1,2.045625114E1
8.597289537E1,3.131250143E0,3.510000229E1,1.974375153E1
8.599289188E1,3.506250143E0,3.483750153E1,2.036250114E1
8.601288476E1,2.081250191E0,3.397500229E1,2.238750076E1
8.603288666E1,1.725000024E0,3.268125153E1,2.330625153E1
8.605288412E1,1.875000000E-1,2.953125191E1,2.756250191E1
8.607288895E1,-7.125000358E-1,2.713125038E1,2.992500114E1
8.609288890E1,-1.087500095E0,2.475000191E1,3.076875114E1
8.611288507E1,-3.375000238E0,2.184375000E1,3.352500153E1
8.613288918E1,-8.456250191E0,1.897500038E1,3.476250076E1
8.615288876E1,-1.048125076E1,1.873125076E1,3.395625305E1
8.617289511E1,-1.141875076E1,1.963125038E1,3.273750305E1
8.619289680E1,-1.250625038E1,1.860000038E1,3.264375305E1
8.621289302E1,-1.312500095E1,1.738125038E1,3.305625153E1
8.623289730E1,-1.205625057E1,1.475625038E1,3.410625076E1
8.625289629E1,-1.141875076E1,1.385625076E1,3.513750076E1
8.627289140E1,-8.981250763E0,1.436250019E1,3.592500305E1
8.629289478E1,-8.231250763E0,1.263750076E1,3.495000076E1
8.631289347E1,-7.518750191E0,1.128750038E1,3.607500076E1
8.633288857E1,-7.612500191E0,1.044375038E1,3.579375076E1
8.635289204E1,-6.356250286E0,1.010625076E1,3.560625076E1
8.637289081E1,-5.775000095E0,1.021875000E1,3.620625305E1
8.639288554E1,-4.743750095E0,1.106250000E1,3.468750000E1
8.641288877E1,-3.562500238E0,1.164375019E1,3.517500305E1
8.643288569E1,-4.106250286E0,1.053750038E1,3.590625000E1
8.645289050E1,-3.206250191E0,1.100625038E1,3.538125229E1
8.647289068E1,-2.493750095E0,1.194375038E1,3.517500305E1
8.649288645E1,-2.025000095E0,1.149375057E1,3.579375076E1
8.651289037E1,4.312500060E-1,1.321875095E1,3.626250076E1
8.653289001E1,4.687500298E-1,1.348125076E1,3.545625305E1
8.655288533E1,7.500000298E-2,1.357500076E1,3.515625000E1
8.657288848E1,-1.200000048E0,1.438125038E1,3.654375076E1
8.659289128E1,-3.243750095E0,1.303125095E1,3.515625000E1
8.661288591E1,-3.487500191E0,1.312500095E1,3.716250229E1
8.663288925E1,-4.725000381E0,1.308750057E1,3.605625153E1
8.665288670E1,-7.237500191E0,1.460625076E1,3.613125229E1
8.667288224E1,-1.012500000E1,1.507500076E1,3.551250076E1
8.669288588E1,-1.295625019E1,1.683750153E1,3.367500305E1
8.671288444E1,-1.166250038E1,1.732500076E1,3.305625153E1
8.673289232E1,-9.937500000E0,1.700625038E1,3.346875000E1
8.675289311E1,-8.287500381E0,1.751250076E1,3.438750076E1
8.677288821E1,-5.718750000E0,1.995000076E1,3.202500153E1
8.679289185E1,-5.081250191E0,2.190000153E1,3.230625153E1
8.681288978E1,-3.806250095E0,2.431875038E1,2.996250153E1
8.683289579E1,-2.625000000E0,2.681250191E1,2.791875076E1
8.685289792E1,-1.237500072E0,2.913750076E1,2.576250076E1
8.687289540E1,-3.993750095E0,3.071250153E1,2.473125076E1
8.689288908E1,-5.268750191E0,3.151875114E1,2.542500114E1
8.691289048E1,-4.387500286E0,3.125625038E1,2.523750114E1
8.693288856E1,-3.918750048E0,3.054375076E1,2.473125076E1
8.695289451E1,-3.281250238E0,3.165000153E1,2.381250000E1
8.697289475E1,-3.206250191E0,3.166875076E1,2.471250153E1
8.699289108E1,-2.081250191E0,3.268125153E1,2.390625000E1
8.701289400E1,-2.043750048E0,3.296250153E1,2.308125114E1
8.703289388E1,-3.225000143E0,3.138750076E1,2.563125038E1
8.705288937E1,-3.300000191E0,3.183750153E1,2.521875191E1
8.707289306E1,-4.125000000E0,3.155625153E1,2.623125076E1
8.709289214E1,-6.375000477E0,2.895000076E1,3.210000229E1
8.711288596E1,-6.112500191E0,2.720625114E1,3.161250114E1
8.713288957E1,-7.593750477E0,2.433750153E1,3.718125153E1
8.715288849E1,-6.637500286E0,2.178750038E1,3.511875153E1
8.717288384E1,-7.425000191E0,1.790625000E1,3.538125229E1
8.719288709E1,-1.188750076E1,1.522500038E1,3.601875305E1
8.721288488E1,-1.726875114E1,1.252500057E1,3.725625229E1
8.723289176E1,-1.676250076E1,1.280625057E1,3.714375305E1
8.725289284E1,-1.642500114E1,1.254375076E1,3.523125076E1
8.727288946E1,-1.706250000E1,1.050000000E1,3.547500229E1
8.729289445E1,-1.486875057E1,9.543750763E0,3.598125076E1
8.731289297E1,-1.411875057E1,9.206250191E0,3.699375153E1
8.733288828E1,-1.308750057E1,5.006250381E0,3.847500229E1
8.735289197E1,-1.220625019E1,5.118750095E0,3.806250000E1
8.737289106E1,-1.121250057E1,4.106250286E0,3.658125305E1
8.739288589E1,-1.205625057E1,1.443750024E0,4.033125305E1
8.741288823E1,-1.003125000E1,1.743750095E0,3.772500229E1
8.743288724E1,-9.581250191E0,2.062500119E-1,3.795000076E1
8.745289345E1,-9.375000000E0,9.375000596E-1,3.774375153E1
8.747289419E1,-7.743750095E0,2.718750000E0,3.661875153E1
8.749289076E1,-6.337500095E0,3.112500191E0,3.570000076E1
8.751289416E1,-6.168750286E0,1.668750048E0,3.864375305E1
8.753289381E1,-5.643750191E0,1.762500048E0,3.793125153E1
8.755288937E1,-3.412500143E0,3.000000000E0,3.551250076E1
8.757289313E1,-2.775000095E0,2.381250143E0,3.671250153E1
8.759289221E1,-1.950000048E0,3.506250143E0,3.579375076E1
8.761288630E1,-2.493750095E0,4.500000000E0,3.498750305E1
8.763289000E1,-4.500000000E0,2.793750048E0,3.590625000E1
8.765288893E1,-5.025000095E0,3.506250143E0,3.438750076E1
8.767288425E1,-5.043750286E0,2.962500095E0,3.410625076E1
8.769288742E1,-6.375000477E0,3.487500191E0,3.328125000E1
8.771288536E1,-8.793750763E0,4.987500191E0,3.406875229E1
8.773289180E1,-1.183125019E1,6.187500477E0,3.172500038E1
8.775289289E1,-1.306875038E1,6.806250095E0,3.110625076E1
8.777288949E1,-1.336875057E1,9.543750763E0,3.046875191E1
8.779289383E1,-1.241250038E1,9.018750191E0,3.067500114E1
8.781289206E1,-9.881250381E0,9.468750000E0,3.178125191E1
8.783288783E1,-8.681250572E0,1.031250000E1,3.095625114E1
8.785289192E1,-7.893750191E0,1.308750057E1,2.971875191E1
8.787289081E1,-8.043750763E0,1.426875019E1,2.949375153E1
8.789288583E1,-6.656250477E0,1.760625076E1,2.784375191E1
8.791288844E1,-5.981250286E0,1.972500038E1,2.670000076E1
8.793288754E1,-9.075000763E0,2.047500038E1,2.548125076E1
8.795289388E1,-9.093750000E0,2.148750114E1,2.385000038E1
8.797289485E1,-8.212500572E0,2.141250038E1,2.375625038E1
8.799289160E1,-7.706250191E0,2.032500076E1,2.527500153E1
8.801289509E1,-6.956250191E0,2.116875076E1,2.336250114E1
8.803289435E1,-5.568750381E0,2.156250000E1,2.295000076E1
8.805288968E1,-5.006250381E0,2.120625114E1,2.336250114E1
8.807289340E1,-3.581250191E0,2.152500153E1,2.205000114E1
8.809289202E1,-3.712500095E0,2.058750153E1,2.195625114E1
8.811288612E1,-2.962500095E0,1.942500114E1,2.238750076E1
8.813288967E1,-2.081250191E0,1.869375038E1,2.148750114E1
8.815288863E1,-1.725000024E0,1.732500076E1,2.120625114E1
8.817289496E1,-1.612500072E0,1.539375019E1,2.235000038E1
8.819289572E1,-3.562500179E-1,1.250625038E1,2.349375153E1
8.821289214E1,0.000000000E0,1.130625057E1,2.351250076E1
8.823289633E1,1.481250048E0,8.306250572E0,2.366250038E1
8.825289543E1,-8.625000119E-1,8.343750000E0,2.396250153E1
8.827289092E1,-1.593750119E0,9.150000572E0,2.323125076E1
8.829289483E1,-2.568750143E0,9.675000191E0,2.373750114E1
8.831289329E1,-2.643750191E0,1.042500019E1,2.373750114E1
8.833288840E1,-1.387500048E0,1.044375038E1,2.353125000E1
8.835289171E1,-1.406250000E0,9.900000572E0,2.413125038E1
8.837289049E1,5.437500477E-1,1.012500000E1,2.353125000E1
8.839288551E1,1.031250000E0,1.042500019E1,2.403750038E1
8.841288870E1,9.000000358E-1,9.318750381E0,2.465625191E1
8.843288754E1,2.156250000E0,9.075000763E0,2.456250191E1
8.845289374E1,3.318750143E0,9.000000000E0,2.486250114E1
8.847289449E1,4.143750191E0,9.206250191E0,2.345625114E1
8.849289100E1,5.081250191E0,9.037500381E0,2.437500191E1
8.851289525E1,6.375000477E0,9.356250763E0,2.386875153E1
8.853289462E1,7.556250095E0,9.562500000E0,2.375625038E1
8.855288995E1,8.081250191E0,1.021875000E1,2.285625076E1
8.857289321E1,8.475000381E0,1.068750000E1,2.313750076E1
8.859289211E1,9.356250763E0,1.051875019E1,2.315625000E1
8.861288675E1,1.005000019E1,1.089375019E1,2.304375076E1
8.863289006E1,1.085625076E1,1.147500038E1,2.212500000E1
8.865288887E1,1.051875019E1,1.246875095E1,2.171250153E1
8.867288395E1,1.023750019E1,1.329375076E1,2.210625076E1
8.869288756E1,9.731250763E0,1.336875057E1,2.229375076E1
8.871288644E1,9.018750191E0,1.226250076E1,2.302500153E1
8.873289160E1,8.718750000E0,1.216875076E1,2.332500076E1
8.875289085E1,7.575000286E0,1.342500019E1,2.300625038E1
8.877288628E1,6.618750095E0,1.413750076E1,2.319375038E1
8.879289010E1,4.443750381E0,1.436250019E1,2.469375038E1
8.881288926E1,3.337500095E0,1.543125057E1,2.326875114E1
8.883288461E1,4.012500286E0,1.554375076E1,2.315625000E1
8.885288810E1,5.212500095E0,1.668750000E1,2.375625038E1
8.887288656E1,6.918750286E0,1.717500114E1,2.223750114E1
8.889289232E1,8.587500572E0,1.655625153E1,2.113125038E1
8.891289326E1,8.418750763E0,1.794375038E1,2.131875038E1
8.893289005E1,8.775000572E0,1.968750000E1,2.008125114E1
8.895289491E1,9.056250572E0,2.070000076E1,1.826250076E1
8.897289385E1,8.756250381E0,2.362500000E1,1.700625038E1
8.899288982E1,9.693750381E0,2.418750191E1,1.539375019E1
8.901289331E1,8.325000763E0,2.435625076E1,1.548750019E1
8.903289162E1,8.625000000E0,2.426250076E1,1.539375019E1
8.905288643E1,9.843750000E0,2.538750076E1,1.468125057E1
8.907288937E1,9.806250572E0,2.437500191E1,1.479375076E1
8.909288767E1,1.068750000E1,2.431875038E1,1.490625095E1
8.911288215E1,1.160625076E1,2.497500038E1,1.378125095E1
8.913288566E1,1.128750038E1,2.431875038E1,1.449375057E1
8.915288608E1,1.158750057E1,2.469375038E1,1.449375057E1
8.917288216E1,1.175625038E1,2.469375038E1,1.509375095E1
8.919288623E1,1.171875000E1,2.341875076E1,1.531875038E1
8.921288477E1,1.119375038E1,2.323125076E1,1.681875038E1
8.923289174E1,1.005000019E1,2.229375076E1,1.905000114E1
8.925289299E1,1.078125000E1,2.111250114E1,1.976250076E1
8.927288989E1,9.375000000E0,1.935000038E1,2.321250153E1
8.929289435E1,9.037500381E0,1.768125153E1,2.405625153E1
8.931289293E1,5.887500286E0,1.550625038E1,2.658750153E1
8.933288872E1,3.468750238E0,1.627500153E1,2.696250153E1
8.935289251E1,3.243750095E0,1.848750114E1,2.583750153E1
8.937289133E1,3.712500095E0,1.711875153E1,2.565000153E1
8.939288567E1,4.106250286E0,1.693125153E1,2.555625153E1
8.941288814E1,4.425000191E0,1.565625095E1,2.638125038E1
8.943288692E1,5.193750381E0,1.513125038E1,2.698125076E1
8.945289347E1,6.506250381E0,1.561875057E1,2.578125191E1
8.947289429E1,6.487500191E0,1.533750057E1,2.608125114E1
8.949289073E1,6.712500095E0,1.387500095E1,2.681250191E1
8.951289408E1,6.112500191E0,1.275000095E1,2.602500153E1
8.953289338E1,7.706250191E0,1.297500038E1,2.542500114E1
8.955288909E1,8.381250381E0,1.290000057E1,2.512500191E1
8.957289302E1,9.506250381E0,1.449375057E1,2.529375076E1
8.959289175E1,1.029375076E1,1.477500057E1,2.540625191E1
8.961288607E1,1.055625057E1,1.413750076E1,2.531250191E1
8.963288980E1,1.119375038E1,1.479375076E1,2.418750191E1
8.965288846E1,1.220625019E1,1.554375076E1,2.347500038E1
8.967288344E1,1.325625038E1,1.438125038E1,2.310000038E1
8.969288708E1,1.325625038E1,1.438125038E1,2.300625038E1
8.971288490E1,1.331250095E1,1.539375019E1,2.197500038E1
8.973289145E1,1.220625019E1,1.481250095E1,2.298750114E1
8.975289247E1,1.111875057E1,1.488750076E1,2.328750038E1
8.977288921E1,1.104375076E1,1.468125057E1,2.248125076E1
8.979289391E1,1.123125076E1,1.460625076E1,2.259375000E1
8.981289236E1,9.562500000E0,1.503750038E1,2.317500114E1
8.983288800E1,6.562500477E0,1.625625038E1,2.315625000E1
8.985289196E1,4.425000191E0,1.683750153E1,2.355000114E1
8.987289104E1,3.093750238E0,1.753125000E1,2.343750000E1
8.989288621E1,4.875000000E0,1.758750153E1,2.242500114E1
8.991288855E1,7.087500095E0,1.661250114E1,2.255625153E1
8.993288721E1,8.962500572E0,1.676250076E1,2.195625114E1
8.995289359E1,1.218750095E1,1.839375114E1,1.940625000E1
8.997289466E1,1.271250057E1,1.912500000E1,1.839375114E1
8.999289128E1,1.359375095E1,2.116875076E1,1.625625038E1
9.001289478E1,1.280625057E1,2.334375000E1,1.471875095E1
9.003289452E1,1.125000000E1,2.248125076E1,1.361250019E1
9.005288992E1,9.618750572E0,2.437500191E1,1.449375057E1
9.007289303E1,1.031250000E1,2.456250191E1,1.398750019E1
9.009289191E1,1.196250057E1,2.396250153E1,1.389375019E1
9.011288588E1,1.168125057E1,2.368125153E1,1.299375057E1
9.013288978E1,1.201875019E1,2.460000038E1,1.218750095E1
9.015288867E1,1.211250019E1,2.450625038E1,1.228125095E1
9.017288376E1,1.222500038E1,2.415000153E1,1.168125057E1
9.019288710E1,1.183125019E1,2.488125038E1,1.237500095E1
9.021288496E1,1.190625000E1,2.396250153E1,1.248750019E1
9.023289146E1,1.113750076E1,2.458125114E1,1.267500019E1
9.025289287E1,1.044375038E1,2.493750191E1,1.327500057E1
9.027288981E1,8.475000381E0,2.315625000E1,1.601250076E1
9.029289436E1,8.062500000E0,2.287500000E1,1.661250114E1
9.031289285E1,7.218750477E0,2.176875114E1,1.884375000E1
9.033288847E1,5.568750381E0,2.006250000E1,2.008125114E1
